System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
14:42:17:253, 527250714760216,    0.105,    9.000, 4100,  25.694,   2.690,   0.747,  23.995,   2.512,   0.698, 68,  0,   0.842,   0.088,   0.024,   0.108,   0.011,   0.003,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:42:17:362, 527250998095558,    0.214,    8.000, 4100,  21.145,   5.001,   1.389,  19.404,   4.633,   1.287, 80,  0,   0.681,   0.163,   0.045,   0.000,   0.011,   0.003,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:42:17:472, 527251281578278,    0.323,    8.000, 4200,  25.949,   7.839,   2.177,  24.312,   7.292,   2.026, 88,  0,   0.746,   0.244,   0.068,   0.059,   0.018,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:42:17:581, 527251565082668,    0.433,    8.000, 4400,  28.049,  10.907,   3.030,  26.222,  10.160,   2.822, 87,  0,   0.765,   0.328,   0.091,   0.000,   0.018,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:42:17:768, 527252051444276,    0.620,   55.000, 4300,  27.118,  15.995,   4.443,  25.570,  14.958,   4.155, 92,  0,   0.661,   0.452,   0.125,   0.000,   0.018,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:42:17:800, 527252132117436,    0.651,    8.000, 4400,  26.286,  16.813,   4.670,  24.737,  15.728,   4.369, 92,  0,   0.651,   0.472,   0.131,   0.000,   0.018,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:42:17:909, 527252415459378,    0.761,    9.000, 3900,  27.307,  19.798,   5.500,  25.362,  18.500,   5.139, 87,  0,   0.795,   0.559,   0.155,   0.057,   0.024,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:42:18:018, 527252699165502,    0.870,   15.000, 4200,  28.853,  22.956,   6.377,  27.272,  21.485,   5.968, 71,  0,   0.653,   0.630,   0.175,   0.053,   0.030,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:42:18:128, 527252982382919,    0.980,   15.000, 3800,  27.410,  25.951,   7.209,  25.796,  24.304,   6.751, 70,  0,   0.579,   0.694,   0.193,   0.000,   0.030,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:42:18:237, 527253266048880,    1.089,   15.000, 4100,  27.423,  28.953,   8.042,  25.730,  27.120,   7.533, 72,  0,   0.584,   0.758,   0.210,   0.000,   0.030,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:42:18:347, 527253549439263,    1.198,   16.000, 3600,  27.510,  31.960,   8.878,  25.981,  29.960,   8.322, 68,  0,   0.577,   0.821,   0.228,   0.000,   0.030,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:42:18:456, 527253832885119,    1.308,   15.000, 3800,  27.459,  34.963,   9.712,  25.691,  32.770,   9.103, 68,  0,   0.580,   0.884,   0.246,   0.000,   0.030,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:42:18:565, 527254116812100,    1.417,   16.000, 3800,  27.836,  38.012,  10.559,  26.255,  35.645,   9.902, 65,  0,   0.628,   0.953,   0.265,   0.054,   0.036,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:42:18:675, 527254399942619,    1.526,   16.000, 4100,  27.076,  40.970,  11.380,  25.524,  38.433,  10.676, 70,  0,   0.593,   1.018,   0.283,   0.000,   0.036,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
