System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
14:48:50:246, 528269356400928,    0.106,   10.000, 4100,  24.676,   2.617,   0.727,  22.836,   2.422,   0.673, 68,  0,   0.850,   0.090,   0.025,   0.123,   0.013,   0.004,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:48:50:355, 528269639824028,    0.215,    8.000, 4300,  21.476,   4.965,   1.379,  19.882,   4.595,   1.277, 82,  0,   0.732,   0.170,   0.047,   0.068,   0.020,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:48:50:465, 528269923181914,    0.325,    8.000, 4400,  27.447,   7.965,   2.213,  25.618,   7.396,   2.054, 90,  0,   0.708,   0.248,   0.069,   0.000,   0.020,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:48:50:574, 528270206642250,    0.434,    8.000, 4200,  27.465,  10.969,   3.047,  25.885,  10.227,   2.841, 87,  0,   0.747,   0.329,   0.091,   0.000,   0.020,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:48:50:684, 528270490195106,    0.543,    8.000, 4400,  27.464,  13.973,   3.881,  25.902,  13.060,   3.628, 90,  0,   0.687,   0.404,   0.112,   0.000,   0.020,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:48:50:793, 528270812826744,    0.668,   15.000, 4400,  28.260,  17.491,   4.859,  26.503,  16.359,   4.544, 90,  0,   0.677,   0.489,   0.136,   0.040,   0.025,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:48:50:902, 528271057301982,    0.762,    8.000, 4200,  24.462,  19.798,   5.499,  22.722,  18.502,   5.139, 86,  0,   0.782,   0.562,   0.156,   0.058,   0.031,   0.009,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:48:51:012, 528271340537642,    0.872,   20.000, 4200,  31.432,  23.233,   6.454,  29.854,  21.764,   6.046, 74,  0,   0.695,   0.638,   0.177,   0.043,   0.036,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:48:51:121, 528271624074974,    0.981,   22.000, 4000,  30.296,  26.547,   7.374,  28.463,  24.878,   6.911, 72,  0,   0.580,   0.702,   0.195,   0.000,   0.036,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:48:51:230, 528271907523717,    1.090,   22.000, 4000,  29.687,  29.793,   8.276,  28.230,  27.965,   7.768, 70,  0,   0.582,   0.766,   0.213,   0.000,   0.036,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
