System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
15:16:12:296, 532525562889294,    0.102,   10.000, 4100,  25.246,   2.583,   0.717,  23.476,   2.402,   0.667, 66,  0,   0.930,   0.095,   0.026,   0.177,   0.018,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:16:12:405, 532525846313038,    0.212,    8.000, 4100,  20.186,   4.790,   1.331,  18.994,   4.479,   1.244, 79,  0,   0.679,   0.169,   0.047,   0.000,   0.018,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:16:12:515, 532526130090146,    0.321,    8.000, 4300,  25.970,   7.633,   2.120,  24.852,   7.200,   2.000, 91,  0,   0.681,   0.244,   0.068,   0.000,   0.018,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:16:12:624, 532526413384974,    0.430,    8.000, 4300,  27.828,  10.675,   2.965,  26.341,  10.078,   2.800, 82,  0,   0.756,   0.327,   0.091,   0.000,   0.018,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:16:12:734, 532526696977146,    0.540,    9.000, 4300,  27.136,  13.644,   3.790,  25.869,  12.909,   3.586, 85,  0,   0.773,   0.411,   0.114,   0.065,   0.025,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:16:12:843, 532526980491472,    0.649,    8.000, 4300,  24.474,  16.321,   4.534,  22.991,  15.424,   4.284, 93,  0,   0.715,   0.489,   0.136,   0.059,   0.032,   0.009,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:16:12:952, 532527263926618,    0.759,    8.000, 4300,  25.442,  19.103,   5.306,  24.262,  18.077,   5.021, 86,  0,   0.703,   0.566,   0.157,   0.000,   0.032,   0.009,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:16:13:062, 532527547123678,    0.868,   21.000, 3900,  31.835,  22.581,   6.273,  30.632,  21.423,   5.951, 70,  0,   0.655,   0.638,   0.177,   0.000,   0.032,   0.009,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:16:13:171, 532527830546649,    0.977,   25.000, 3600,  31.847,  26.064,   7.240,  30.741,  24.785,   6.885, 73,  0,   0.586,   0.702,   0.195,   0.000,   0.032,   0.009,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:16:13:280, 532528114134130,    1.087,   25.000, 3600,  32.685,  29.640,   8.233,  31.242,  28.203,   7.834, 72,  0,   0.601,   0.768,   0.213,   0.000,   0.032,   0.009,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
