System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
15:11:05:288, 531729794263942,    0.101,   10.000, 4100,  27.132,   2.748,   0.763,  25.687,   2.602,   0.723, 67,  0,   0.905,   0.092,   0.025,   0.154,   0.016,   0.004,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:05:397, 531730078156503,    0.211,    8.000, 4000,  20.614,   5.006,   1.390,  19.239,   4.709,   1.308, 80,  0,   0.695,   0.168,   0.047,   0.000,   0.016,   0.004,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:05:506, 531730361607544,    0.320,    8.000, 4400,  26.080,   7.858,   2.183,  24.821,   7.423,   2.062, 91,  0,   0.741,   0.249,   0.069,   0.059,   0.022,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:05:616, 531730644955016,    0.429,    8.000, 4300,  27.900,  10.908,   3.030,  26.672,  10.339,   2.872, 91,  0,   0.749,   0.331,   0.092,   0.000,   0.022,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:05:725, 531730928370954,    0.539,    8.000, 4400,  26.073,  13.758,   3.822,  24.858,  13.057,   3.627, 89,  0,   0.674,   0.404,   0.112,   0.000,   0.022,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:05:834, 531731211878294,    0.648,    8.000, 4300,  26.170,  16.621,   4.617,  24.747,  15.764,   4.379, 91,  0,   0.648,   0.475,   0.132,   0.000,   0.022,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:05:944, 531731495493108,    0.758,    8.000, 4300,  27.215,  19.599,   5.444,  26.042,  18.613,   5.170, 92,  0,   0.699,   0.552,   0.153,   0.000,   0.022,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:06:053, 531731778960209,    0.867,   21.000, 3600,  33.548,  23.267,   6.463,  31.688,  22.078,   6.133, 78,  0,   1.421,   0.707,   0.196,   0.054,   0.028,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:06:163, 531732062240315,    0.976,   21.000, 3700,  32.237,  26.791,   7.442,  30.612,  25.424,   7.062, 79,  0,   1.618,   0.884,   0.246,   0.000,   0.028,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:06:272, 531732345618471,    1.086,   24.000, 3600,  33.038,  30.403,   8.445,  31.396,  28.857,   8.016, 74,  0,   1.652,   1.065,   0.296,   0.060,   0.034,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:06:381, 531732630481862,    1.195,   21.000, 4200,  32.711,  33.997,   9.444,  30.745,  32.235,   8.954, 76,  0,   1.674,   1.249,   0.347,   0.000,   0.034,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:06:491, 531732913125586,    1.305,   21.000, 4100,  32.335,  37.523,  10.423,  30.673,  35.580,   9.883, 72,  0,   1.569,   1.420,   0.394,   0.000,   0.034,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:06:600, 531733196228289,    1.414,   21.000, 3500,  31.065,  40.916,  11.366,  29.387,  38.790,  10.775, 78,  0,   1.602,   1.595,   0.443,   0.027,   0.037,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:06:709, 531733479733677,    1.523,   20.000, 3600,  31.949,  44.411,  12.336,  30.061,  42.078,  11.688, 77,  0,   1.608,   1.770,   0.492,   0.026,   0.040,   0.011,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:06:819, 531733763561134,    1.633,   21.000, 4200,  33.002,  48.025,  13.340,  31.291,  45.504,  12.640, 78,  0,   1.642,   1.950,   0.542,   0.000,   0.040,   0.011,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:06:928, 531734047375632,    1.742,   21.000, 4200,  32.813,  51.617,  14.338,  30.995,  48.898,  13.583, 75,  0,   1.588,   2.124,   0.590,   0.000,   0.040,   0.011,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:07:038, 531734330745351,    1.851,   21.000, 3600,  32.425,  55.162,  15.323,  30.779,  52.263,  14.517, 79,  0,   1.569,   2.296,   0.638,   0.000,   0.040,   0.011,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:07:147, 531734614002786,    1.961,   22.000, 4200,  33.494,  58.823,  16.340,  31.873,  55.746,  15.485, 74,  0,   1.607,   2.471,   0.686,   0.000,   0.040,   0.011,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:07:256, 531734897475530,    2.070,   24.000, 4100,  34.582,  62.605,  17.390,  32.493,  59.299,  16.472, 79,  0,   1.699,   2.657,   0.738,   0.107,   0.052,   0.014,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:07:366, 531735181214166,    2.180,   21.000, 4200,  32.263,  66.136,  18.371,  30.669,  62.657,  17.405, 77,  0,   1.563,   2.828,   0.786,   0.000,   0.052,   0.014,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:07:475, 531735464364502,    2.289,   23.000, 4100,  33.361,  69.781,  19.384,  31.408,  66.088,  18.358, 72,  0,   1.650,   3.008,   0.836,   0.000,   0.052,   0.014,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:07:585, 531735747936212,    2.398,   22.000, 4100,  31.325,  73.208,  20.335,  29.701,  69.337,  19.260, 75,  0,   1.557,   3.179,   0.883,   0.000,   0.052,   0.014,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:07:694, 531736031723640,    2.508,   21.000, 4200,  32.243,  76.738,  21.316,  30.620,  72.689,  20.192, 74,  0,   1.566,   3.350,   0.931,   0.000,   0.052,   0.014,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:07:803, 531736314998503,    2.617,   21.000, 3700,  32.816,  80.324,  22.312,  30.892,  76.066,  21.129, 77,  0,   1.629,   3.528,   0.980,   0.056,   0.058,   0.016,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:07:913, 531736598563380,    2.726,   21.000, 4200,  32.119,  83.838,  23.288,  30.431,  79.395,  22.054, 74,  0,   1.665,   3.710,   1.031,   0.000,   0.058,   0.016,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:08:022, 531736882105578,    2.836,   21.000, 3700,  32.350,  87.377,  24.271,  30.727,  82.756,  22.988, 71,  0,   1.563,   3.881,   1.078,   0.000,   0.058,   0.016,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
