System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
15:16:00:312, 532494498686820,    0.104,   10.000, 4000,  23.395,   2.423,   0.673,  21.958,   2.274,   0.632, 66,  0,   0.793,   0.082,   0.023,   0.020,   0.002,   0.001,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:16:00:421, 532494782205676,    0.213,    8.000, 4000,  20.467,   4.662,   1.295,  19.284,   4.384,   1.218, 80,  0,   0.685,   0.157,   0.044,   0.000,   0.002,   0.001,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:16:00:530, 532495066000435,    0.322,    8.000, 4200,  26.882,   7.605,   2.113,  25.777,   7.206,   2.002, 91,  0,   0.676,   0.231,   0.064,   0.000,   0.002,   0.001,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:16:00:640, 532495349299934,    0.432,   12.000, 4200,  28.957,  10.770,   2.992,  27.296,  10.189,   2.830, 85,  0,   0.879,   0.327,   0.091,   0.126,   0.016,   0.004,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:16:00:749, 532495634192414,    0.542,    8.000, 4300,  22.254,  13.216,   3.671,  20.940,  12.491,   3.470, 88,  0,   0.704,   0.404,   0.112,   0.000,   0.016,   0.004,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:16:00:858, 532495916293578,    0.650,    8.000, 4200,  26.150,  16.062,   4.462,  24.806,  15.191,   4.220, 93,  0,   0.700,   0.481,   0.134,   0.035,   0.020,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:16:00:968, 532496199970332,    0.760,    8.000, 4300,  26.245,  18.935,   5.260,  25.017,  17.929,   4.980, 87,  0,   0.738,   0.562,   0.156,   0.036,   0.024,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:16:01:077, 532496483397758,    0.869,   20.000, 4200,  32.000,  22.434,   6.232,  30.491,  21.263,   5.906, 70,  0,   1.337,   0.708,   0.197,   0.000,   0.024,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:16:01:187, 532496766713736,    0.979,   22.000, 3700,  32.380,  25.973,   7.215,  30.377,  24.583,   6.829, 72,  0,   1.724,   0.896,   0.249,   0.025,   0.026,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:16:01:296, 532497050136813,    1.088,   21.000, 3600,  30.291,  29.285,   8.135,  28.671,  27.718,   7.699, 70,  0,   1.615,   1.073,   0.298,   0.036,   0.030,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
