System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
14:55:07:237, 529246519417563,    0.103,   10.000, 4100,  23.880,   2.469,   0.686,  22.312,   2.307,   0.641, 69,  0,   0.841,   0.087,   0.024,   0.096,   0.010,   0.003,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:55:07:346, 529246802915574,    0.213,    8.000, 4400,  20.434,   4.704,   1.307,  19.275,   4.415,   1.226, 82,  0,   0.672,   0.161,   0.045,   0.000,   0.010,   0.003,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:55:07:456, 529247086472590,    0.322,    8.000, 4400,  28.041,   7.771,   2.159,  26.896,   7.357,   2.044, 89,  0,   0.675,   0.234,   0.065,   0.000,   0.010,   0.003,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:55:07:565, 529247370048200,    0.432,    8.000, 4400,  27.343,  10.763,   2.990,  25.864,  10.187,   2.830, 86,  0,   0.750,   0.316,   0.088,   0.000,   0.010,   0.003,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:55:07:674, 529247653451492,    0.541,    8.000, 4400,  26.811,  13.694,   3.804,  25.555,  12.981,   3.606, 89,  0,   0.741,   0.397,   0.110,   0.054,   0.016,   0.004,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:55:07:784, 529247937055656,    0.650,    8.000, 4400,  26.264,  16.568,   4.602,  25.095,  15.727,   4.369, 91,  0,   0.638,   0.467,   0.130,   0.000,   0.016,   0.004,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:55:07:909, 529248278002580,    0.782,   25.000, 4300,  29.916,  20.503,   5.695,  28.573,  19.485,   5.413, 78,  0,   0.757,   0.567,   0.157,   0.038,   0.021,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:55:08:003, 529248503866000,    0.869,   20.000, 4100,  31.838,  23.278,   6.466,  30.548,  22.147,   6.152, 71,  0,   0.659,   0.624,   0.173,   0.016,   0.022,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:55:08:112, 529248787343426,    0.978,   20.000, 3600,  30.160,  26.576,   7.382,  28.928,  25.311,   7.031, 73,  0,   0.606,   0.690,   0.192,   0.000,   0.022,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:55:08:221, 529249070833480,    1.088,   21.000, 4100,  31.142,  29.982,   8.328,  29.698,  28.559,   7.933, 72,  0,   0.665,   0.763,   0.212,   0.051,   0.028,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
