System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
14:48:40:246, 528243436172448,    0.104,   10.000, 4100,  24.193,   2.506,   0.696,  22.311,   2.311,   0.642, 63,  0,   0.815,   0.084,   0.023,   0.046,   0.005,   0.001,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:48:40:355, 528243719727178,    0.213,    8.000, 4300,  20.933,   4.796,   1.332,  19.322,   4.424,   1.229, 80,  0,   0.748,   0.166,   0.046,   0.060,   0.011,   0.003,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:48:40:465, 528244003222838,    0.322,    8.000, 4400,  25.571,   7.592,   2.109,  23.776,   7.025,   1.951, 90,  0,   0.687,   0.241,   0.067,   0.000,   0.011,   0.003,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:48:40:574, 528244286585166,    0.432,    8.000, 4300,  27.458,  10.594,   2.943,  25.881,   9.854,   2.737, 87,  0,   0.748,   0.323,   0.090,   0.000,   0.011,   0.003,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:48:40:684, 528244570234226,    0.541,    8.000, 4400,  27.287,  13.580,   3.772,  25.748,  12.672,   3.520, 89,  0,   0.685,   0.398,   0.111,   0.000,   0.011,   0.003,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:48:40:793, 528244853865642,    0.651,   13.000, 4400,  30.852,  16.956,   4.710,  29.007,  15.846,   4.402, 92,  0,   0.748,   0.480,   0.133,   0.052,   0.017,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:48:40:902, 528245137103756,    0.760,    8.000, 4100,  23.713,  19.547,   5.430,  21.957,  18.245,   5.068, 82,  0,   0.779,   0.565,   0.157,   0.050,   0.023,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:48:41:012, 528245420329492,    0.869,   21.000, 3600,  30.561,  22.887,   6.357,  29.059,  21.421,   5.950, 75,  0,   0.649,   0.636,   0.177,   0.000,   0.023,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:48:41:121, 528245703937172,    0.978,   24.000, 3600,  31.547,  26.339,   7.316,  29.743,  24.675,   6.854, 78,  0,   0.582,   0.700,   0.194,   0.000,   0.023,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:48:41:230, 528245987516492,    1.088,   25.000, 3700,  31.621,  29.798,   8.277,  30.099,  27.968,   7.769, 69,  0,   0.578,   0.763,   0.212,   0.000,   0.023,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:48:41:340, 528246270962140,    1.197,   24.000, 4000,  31.616,  33.255,   9.238,  29.827,  31.230,   8.675, 75,  0,   0.580,   0.826,   0.230,   0.000,   0.023,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:48:41:449, 528246554348088,    1.307,   25.000, 3600,  31.550,  36.705,  10.196,  29.944,  34.503,   9.584, 72,  0,   0.628,   0.895,   0.249,   0.067,   0.030,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:48:41:559, 528246838015932,    1.416,   25.000, 4000,  31.311,  40.131,  11.148,  29.836,  37.769,  10.491, 77,  0,   0.593,   0.960,   0.267,   0.000,   0.030,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:48:41:668, 528247121929698,    1.526,   25.000, 4000,  31.188,  43.547,  12.097,  29.401,  40.989,  11.386, 78,  0,   0.581,   1.023,   0.284,   0.000,   0.030,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:48:41:777, 528247405306113,    1.635,   28.000, 3600,  33.036,  47.159,  13.100,  31.517,  44.435,  12.343, 71,  0,   0.646,   1.094,   0.304,   0.041,   0.034,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:48:41:887, 528247688586012,    1.744,   24.000, 3600,  31.575,  50.610,  14.058,  29.694,  47.680,  13.244, 73,  0,   0.632,   1.163,   0.323,   0.011,   0.036,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
