System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
14:56:29:314, 529459264738152,    0.104,   10.000, 4100,  23.905,   2.479,   0.689,  22.359,   2.319,   0.644, 63,  0,   0.834,   0.086,   0.024,   0.094,   0.010,   0.003,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:56:29:424, 529459548247964,    0.213,    8.000, 4200,  20.914,   4.767,   1.324,  19.651,   4.468,   1.241, 79,  0,   0.740,   0.167,   0.047,   0.062,   0.017,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:56:29:533, 529459831501152,    0.322,    8.000, 4400,  27.581,   7.781,   2.161,  26.408,   7.354,   2.043, 91,  0,   0.691,   0.243,   0.067,   0.000,   0.017,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:56:29:642, 529460115177762,    0.432,    8.000, 4300,  27.750,  10.818,   3.005,  26.316,  10.234,   2.843, 89,  0,   0.752,   0.325,   0.090,   0.000,   0.017,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:56:29:752, 529460398614104,    0.541,    8.000, 4400,  26.104,  13.672,   3.798,  24.945,  12.962,   3.601, 89,  0,   0.672,   0.399,   0.111,   0.000,   0.017,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:56:29:861, 529460682192710,    0.651,    8.000, 4200,  25.972,  16.514,   4.587,  24.763,  15.671,   4.353, 92,  0,   0.639,   0.469,   0.130,   0.000,   0.017,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:56:29:971, 529460965636980,    0.760,    8.000, 3600,  27.300,  19.499,   5.416,  25.795,  18.492,   5.137, 88,  0,   0.784,   0.554,   0.154,   0.056,   0.023,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:56:30:080, 529461248876973,    0.869,   22.000, 3600,  33.534,  23.164,   6.434,  32.057,  21.995,   6.110, 78,  0,   1.468,   0.715,   0.199,   0.000,   0.023,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:56:30:189, 529461532656633,    0.979,   27.000, 4100,  33.809,  26.865,   7.462,  31.761,  25.472,   7.076, 71,  0,   1.535,   0.883,   0.245,   0.058,   0.029,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:56:30:299, 529461816082860,    1.088,   22.000, 3600,  31.546,  30.314,   8.421,  30.027,  28.756,   7.988, 67,  0,   1.496,   1.046,   0.291,   0.000,   0.029,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
