System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
15:09:29:273, 531480923312520,    0.105,    9.000, 4100,  25.409,   2.656,   0.738,  23.909,   2.499,   0.694, 76,  0,   0.796,   0.083,   0.023,   0.035,   0.004,   0.001,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:09:29:382, 531481206787554,    0.214,    8.000, 4200,  20.198,   4.865,   1.351,  19.029,   4.580,   1.272, 80,  0,   0.676,   0.157,   0.044,   0.000,   0.004,   0.001,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:09:29:492, 531481490261444,    0.323,    8.000, 4400,  25.240,   7.625,   2.118,  23.989,   7.204,   2.001, 91,  0,   0.751,   0.239,   0.066,   0.064,   0.011,   0.003,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:09:29:601, 531481773720840,    0.433,    8.000, 4300,  28.268,  10.716,   2.977,  26.786,  10.133,   2.815, 92,  0,   0.751,   0.321,   0.089,   0.000,   0.011,   0.003,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:09:29:710, 531482057336904,    0.542,    8.000, 4400,  26.308,  13.595,   3.776,  25.153,  12.885,   3.579, 88,  0,   0.679,   0.396,   0.110,   0.000,   0.011,   0.003,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:09:29:820, 531482340673549,    0.651,    8.000, 4000,  25.224,  16.352,   4.542,  24.031,  15.512,   4.309, 91,  0,   0.637,   0.465,   0.129,   0.000,   0.011,   0.003,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:09:29:929, 531482624485388,    0.761,    8.000, 4400,  27.567,  19.371,   5.381,  26.138,  18.374,   5.104, 91,  0,   0.712,   0.543,   0.151,   0.000,   0.011,   0.003,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:09:30:038, 531482908087662,    0.870,   20.000, 4100,  33.040,  22.986,   6.385,  31.519,  21.823,   6.062, 76,  0,   1.319,   0.688,   0.191,   0.054,   0.016,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:09:30:148, 531483191325800,    0.980,   28.000, 4100,  33.541,  26.651,   7.403,  31.587,  25.274,   7.021, 71,  0,   1.560,   0.858,   0.238,   0.049,   0.022,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:09:30:257, 531483474872885,    1.089,   21.000, 3900,  32.259,  30.180,   8.383,  30.672,  28.630,   7.953, 75,  0,   1.476,   1.020,   0.283,   0.000,   0.022,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:09:30:367, 531483758417052,    1.198,   22.000, 4100,  32.751,  33.763,   9.378,  31.126,  32.034,   8.898, 72,  0,   1.471,   1.180,   0.328,   0.000,   0.022,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:09:30:476, 531484042074118,    1.308,   22.000, 3700,  32.642,  37.335,  10.371,  30.858,  35.411,   9.837, 78,  0,   1.508,   1.345,   0.374,   0.000,   0.022,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:09:30:585, 531484325239308,    1.417,   22.000, 4100,  33.290,  40.971,  11.381,  31.589,  38.862,  10.795, 75,  0,   1.531,   1.513,   0.420,   0.058,   0.028,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:09:30:695, 531484610121896,    1.527,   21.000, 3600,  31.093,  44.389,  12.330,  29.375,  42.091,  11.692, 76,  0,   1.503,   1.678,   0.466,   0.000,   0.028,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:09:30:804, 531484892187710,    1.636,   22.000, 4100,  32.881,  47.967,  13.324,  31.167,  45.483,  12.634, 75,  0,   1.458,   1.837,   0.510,   0.000,   0.028,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:09:30:913, 531485176087452,    1.745,   21.000, 4100,  31.741,  51.444,  14.290,  30.219,  48.792,  13.553, 69,  0,   1.506,   2.002,   0.556,   0.000,   0.028,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:09:31:023, 531485459133046,    1.854,   22.000, 4100,  32.662,  55.010,  15.281,  31.360,  52.217,  14.505, 75,  0,   1.455,   2.160,   0.600,   0.000,   0.028,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:09:31:132, 531485745468890,    1.965,   32.000, 4100,  34.514,  58.823,  16.340,  32.222,  55.776,  15.493, 78,  0,   1.613,   2.339,   0.650,   0.115,   0.041,   0.011,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:09:31:242, 531486026270751,    2.073,   22.000, 4100,  32.026,  62.292,  17.303,  30.445,  59.075,  16.410, 76,  0,   1.558,   2.507,   0.697,   0.012,   0.042,   0.012,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:09:31:351, 531486309644292,    2.183,   22.000, 3800,  32.634,  65.860,  18.294,  30.687,  62.430,  17.342, 71,  0,   1.455,   2.667,   0.741,   0.000,   0.042,   0.012,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:09:31:460, 531486593276296,    2.292,   21.000, 4100,  31.966,  69.358,  19.266,  30.388,  65.755,  18.265, 75,  0,   1.481,   2.829,   0.786,   0.000,   0.042,   0.012,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:09:31:570, 531486876716397,    2.401,   22.000, 3800,  32.715,  72.935,  20.260,  31.113,  69.157,  19.210, 72,  0,   1.460,   2.988,   0.830,   0.000,   0.042,   0.012,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:09:31:679, 531487160494134,    2.511,   21.000, 4100,  31.815,  76.419,  21.227,  30.006,  72.442,  20.123, 76,  0,   1.541,   3.157,   0.877,   0.053,   0.048,   0.013,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:09:31:788, 531487443709095,    2.620,   21.000, 3700,  31.677,  79.880,  22.189,  30.013,  75.722,  21.034, 73,  0,   1.474,   3.318,   0.922,   0.000,   0.048,   0.013,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:09:31:898, 531487727449440,    2.730,   22.000, 4100,  32.506,  83.438,  23.177,  30.703,  79.083,  21.967, 69,  0,   1.494,   3.482,   0.967,   0.000,   0.048,   0.013,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:09:32:007, 531488010665309,    2.839,   21.000, 3700,  32.414,  86.980,  24.161,  30.842,  82.453,  22.903, 70,  0,   1.466,   3.642,   1.012,   0.000,   0.048,   0.013,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:09:32:132, 531488337015926,    2.965,   32.000, 4100,  34.355,  91.305,  25.363,  32.593,  86.556,  24.043, 75,  0,   1.542,   3.836,   1.066,   0.040,   0.053,   0.015,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:09:32:226, 531488577741482,    3.058,   21.000, 4100,  32.450,  94.319,  26.200,  30.524,  89.391,  24.831, 70,  0,   1.632,   3.988,   1.108,   0.078,   0.060,   0.017,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:09:32:335, 531488861195800,    3.167,   22.000, 4100,  32.739,  97.899,  27.194,  31.164,  92.799,  25.778, 73,  0,   1.459,   4.147,   1.152,   0.000,   0.060,   0.017,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:09:32:445, 531489144528019,    3.276,   23.000, 3600,  33.840, 101.599,  28.222,  32.233,  96.322,  26.756, 74,  0,   1.516,   4.313,   1.198,   0.044,   0.065,   0.018,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:09:32:554, 531489428532654,    3.386,   21.000, 4100,  31.739, 105.076,  29.188,  29.956,  99.605,  27.668, 74,  0,   1.437,   4.470,   1.242,   0.000,   0.065,   0.018,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:09:32:663, 531489712130320,    3.495,   21.000, 4100,  31.664, 108.541,  30.150,  30.077, 102.895,  28.582, 74,  0,   1.493,   4.634,   1.287,   0.000,   0.065,   0.018,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:09:32:773, 531489995086968,    3.604,   22.000, 4100,  32.925, 112.135,  31.149,  30.983, 106.278,  29.522, 70,  0,   1.511,   4.799,   1.333,   0.053,   0.071,   0.020,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:09:32:882, 531490278954476,    3.714,   21.000, 4100,  31.162, 115.548,  32.097,  29.537, 109.512,  30.420, 72,  0,   1.481,   4.961,   1.378,   0.000,   0.071,   0.020,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:09:32:992, 531490562194978,    3.823,   21.000, 4100,  32.240, 119.071,  33.075,  30.674, 112.864,  31.351, 72,  0,   1.484,   5.123,   1.423,   0.000,   0.071,   0.020,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:09:33:101, 531490845965000,    3.933,   22.000, 4100,  32.997, 122.683,  34.079,  31.157, 116.275,  32.299, 75,  0,   1.501,   5.287,   1.469,   0.000,   0.071,   0.020,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:09:33:210, 531491129185770,    4.042,   23.000, 4100,  33.443, 126.337,  35.094,  31.762, 119.746,  33.263, 73,  0,   1.594,   5.462,   1.517,   0.049,   0.076,   0.021,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:09:33:320, 531491412559170,    4.151,   22.000, 3900,  33.095, 129.955,  36.099,  31.694, 123.211,  34.225, 72,  0,   1.514,   5.627,   1.563,   0.056,   0.082,   0.023,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
