System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
15:05:23:280, 530843307420420,    0.101,   12.000, 4100,  28.031,   2.826,   0.785,  26.503,   2.672,   0.742, 66,  0,   0.947,   0.096,   0.027,   0.164,   0.017,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:23:389, 530843590619184,    0.210,    8.000, 4200,  20.253,   5.039,   1.400,  18.987,   4.746,   1.318, 79,  0,   0.683,   0.170,   0.047,   0.000,   0.017,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:23:498, 530843874323434,    0.320,    8.000, 4300,  25.148,   7.791,   2.164,  24.042,   7.378,   2.049, 91,  0,   0.683,   0.245,   0.068,   0.000,   0.017,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:23:608, 530844158013710,    0.429,    8.000, 4300,  28.155,  10.873,   3.020,  26.676,  10.298,   2.860, 91,  0,   0.755,   0.328,   0.091,   0.000,   0.017,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:23:717, 530844441599718,    0.538,    8.000, 4200,  26.253,  13.745,   3.818,  25.114,  13.045,   3.624, 88,  0,   0.679,   0.402,   0.112,   0.009,   0.018,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:23:827, 530844726102498,    0.648,    8.000, 4300,  25.965,  16.595,   4.610,  24.503,  15.735,   4.371, 92,  0,   0.706,   0.479,   0.133,   0.051,   0.023,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:23:936, 530845008224430,    0.757,    8.000, 4100,  27.918,  19.634,   5.454,  26.581,  18.628,   5.174, 95,  0,   0.712,   0.557,   0.155,   0.000,   0.023,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:24:045, 530845291513790,    0.866,   20.000, 4000,  32.838,  23.223,   6.451,  31.682,  22.091,   6.136, 72,  0,   0.638,   0.627,   0.174,   0.000,   0.023,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:24:155, 530845575232427,    0.976,   23.000, 3700,  30.793,  26.593,   7.387,  29.380,  25.306,   7.030, 70,  0,   0.580,   0.690,   0.192,   0.000,   0.023,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:24:264, 530845858517769,    1.085,   27.000, 3700,  31.788,  30.067,   8.352,  30.499,  28.640,   7.955, 71,  0,   0.666,   0.763,   0.212,   0.056,   0.029,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:24:373, 530846142027956,    1.194,   23.000, 3700,  31.207,  33.481,   9.300,  29.943,  31.915,   8.865, 72,  0,   0.658,   0.835,   0.232,   0.064,   0.036,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:24:483, 530846425909994,    1.304,   23.000, 4000,  31.346,  36.914,  10.254,  30.030,  35.204,   9.779, 70,  0,   0.586,   0.899,   0.250,   0.000,   0.036,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:24:592, 530846709091099,    1.413,   23.000, 3600,  31.054,  40.306,  11.196,  29.919,  38.472,  10.687, 70,  0,   0.578,   0.962,   0.267,   0.000,   0.036,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:24:702, 530846992599222,    1.523,   23.000, 3700,  30.998,  43.697,  12.138,  29.723,  41.723,  11.590, 73,  0,   0.578,   1.025,   0.285,   0.000,   0.036,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:24:811, 530847275933255,    1.632,   23.000, 4000,  31.139,  47.101,  13.084,  29.781,  44.979,  12.494, 70,  0,   0.582,   1.089,   0.302,   0.000,   0.036,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:24:920, 530847559496094,    1.741,   23.000, 3600,  31.229,  50.517,  14.033,  30.029,  48.264,  13.407, 73,  0,   0.663,   1.161,   0.323,   0.057,   0.042,   0.012,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:25:030, 530847842925674,    1.851,   23.000, 3600,  31.289,  53.938,  14.983,  30.138,  51.559,  14.322, 71,  0,   0.579,   1.225,   0.340,   0.000,   0.042,   0.012,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:25:139, 530848126463076,    1.960,   23.000, 3700,  31.385,  57.372,  15.937,  29.921,  54.833,  15.231, 69,  0,   0.579,   1.288,   0.358,   0.000,   0.042,   0.012,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:25:248, 530848413478854,    2.071,   31.000, 3600,  32.709,  60.994,  16.943,  31.380,  58.307,  16.196, 71,  0,   0.616,   1.356,   0.377,   0.020,   0.045,   0.012,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:25:358, 530848693860760,    2.179,   24.000, 3600,  31.399,  64.390,  17.886,  30.151,  61.569,  17.102, 72,  0,   0.650,   1.427,   0.396,   0.036,   0.049,   0.013,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:25:467, 530848977002020,    2.288,   24.000, 4000,  31.271,  67.806,  18.835,  29.983,  64.844,  18.012, 72,  0,   0.646,   1.497,   0.416,   0.055,   0.055,   0.015,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:25:577, 530849260396438,    2.397,   23.000, 4000,  30.501,  71.141,  19.761,  29.393,  68.058,  18.905, 70,  0,   0.579,   1.561,   0.434,   0.000,   0.055,   0.015,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:25:686, 530849544052322,    2.507,   24.000, 4000,  31.670,  74.607,  20.724,  30.252,  71.368,  19.825, 73,  0,   0.581,   1.624,   0.451,   0.000,   0.055,   0.015,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:25:795, 530849827418321,    2.616,   23.000, 3600,  30.871,  77.981,  21.662,  29.733,  74.619,  20.727, 74,  0,   0.573,   1.687,   0.469,   0.000,   0.055,   0.015,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:25:905, 530850111064822,    2.726,   23.000, 3600,  31.397,  81.417,  22.616,  29.996,  77.901,  21.639, 70,  0,   0.582,   1.751,   0.486,   0.000,   0.055,   0.015,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:26:014, 530850394649695,    2.835,   23.000, 3600,  31.107,  84.821,  23.561,  29.886,  81.171,  22.548, 73,  0,   0.644,   1.821,   0.506,   0.061,   0.061,   0.017,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:26:123, 530850678116308,    2.944,   23.000, 3600,  31.396,  88.254,  24.515,  30.248,  84.479,  23.466, 73,  0,   0.577,   1.884,   0.523,   0.000,   0.061,   0.017,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:26:248, 530851005572542,    3.071,   29.000, 4000,  32.130,  92.313,  25.643,  30.686,  88.356,  24.543, 74,  0,   0.619,   1.962,   0.545,   0.017,   0.063,   0.018,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:26:342, 530851245634544,    3.163,   20.000, 4000,  27.728,  94.881,  26.356,  26.463,  90.807,  25.224, 71,  0,   0.951,   2.050,   0.570,   0.034,   0.067,   0.018,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:26:405, 530851423492072,    3.232,    9.000, 4000,  18.215,  96.131,  26.703,  16.614,  91.947,  25.541, 73,  0,   1.324,   2.141,   0.595,   0.000,   0.067,   0.018,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000

Total Elapsed Time (sec) = 3.232009
Measured RDTSC Frequency (GHz) = 2.592

Cumulative Processor Energy_0 (Joules) = 96.131165
Cumulative Processor Energy_0 (mWh) = 26.703101
Average Processor Power_0 (Watt) = 29.743472

Cumulative IA Energy_0 (Joules) = 91.946533
Cumulative IA Energy_0 (mWh) = 25.540704
Average IA Power_0 (Watt) = 28.448725

Cumulative DRAM Energy_0 (Joules) = 2.141296
Cumulative DRAM Energy_0 (mWh) = 0.594805
Average DRAM Power_0 (Watt) = 0.662528

Cumulative GT Energy_0 (Joules) = 0.066589
Cumulative GT Energy_0 (mWh) = 0.018497
Average GT Power_0 (Watt) = 0.020603
