System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
15:11:42:319, 531825780578018,    0.103,   10.000, 4100,  24.918,   2.578,   0.716,  23.245,   2.405,   0.668, 66,  0,   0.907,   0.094,   0.026,   0.150,   0.016,   0.004,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:42:429, 531826064140172,    0.213,    8.000, 4100,  19.271,   4.686,   1.302,  18.127,   4.388,   1.219, 78,  0,   0.667,   0.167,   0.046,   0.000,   0.016,   0.004,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:42:538, 531826347674046,    0.322,    8.000, 4300,  27.564,   7.702,   2.139,  26.418,   7.278,   2.022, 91,  0,   0.680,   0.241,   0.067,   0.000,   0.016,   0.004,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:42:647, 531826630982708,    0.432,    8.000, 4300,  27.648,  10.724,   2.979,  26.158,  10.137,   2.816, 89,  0,   0.749,   0.323,   0.090,   0.000,   0.016,   0.004,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:42:757, 531826914548512,    0.541,    8.000, 4400,  26.509,  13.624,   3.784,  25.259,  12.900,   3.583, 90,  0,   0.725,   0.402,   0.112,   0.057,   0.022,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:42:866, 531827198050820,    0.650,    8.000, 4300,  25.574,  16.421,   4.561,  24.373,  15.566,   4.324, 92,  0,   0.658,   0.474,   0.132,   0.000,   0.022,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:42:975, 531827481655790,    0.760,    8.000, 4400,  27.172,  19.394,   5.387,  25.780,  18.387,   5.107, 93,  0,   0.704,   0.551,   0.153,   0.000,   0.022,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:43:085, 531827765027530,    0.869,   23.000, 4200,  34.470,  23.162,   6.434,  32.805,  21.973,   6.104, 72,  0,   1.520,   0.717,   0.199,   0.000,   0.022,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:43:194, 531828049018904,    0.979,   21.000, 4100,  31.459,  26.609,   7.391,  29.687,  25.226,   7.007, 76,  0,   1.551,   0.887,   0.246,   0.000,   0.022,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:43:304, 531828332126060,    1.088,   24.000, 4200,  36.094,  30.551,   8.486,  34.262,  28.968,   8.047, 71,  0,   1.741,   1.078,   0.299,   0.057,   0.028,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:43:413, 531828615686456,    1.197,   22.000, 4100,  32.191,  34.073,   9.465,  30.476,  32.302,   8.973, 68,  0,   1.616,   1.254,   0.348,   0.058,   0.034,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:43:522, 531828899144308,    1.307,   22.000, 4200,  32.349,  37.611,  10.447,  30.512,  35.639,   9.900, 75,  0,   1.577,   1.427,   0.396,   0.000,   0.034,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:43:632, 531829182317624,    1.416,   22.000, 4100,  33.377,  41.257,  11.460,  31.697,  39.102,  10.862, 72,  0,   1.554,   1.597,   0.443,   0.000,   0.034,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:43:741, 531829465800615,    1.525,   23.000, 3600,  31.967,  44.753,  12.431,  30.449,  42.432,  11.787, 74,  0,   1.641,   1.776,   0.493,   0.000,   0.034,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:43:850, 531829749268377,    1.635,   22.000, 3600,  32.841,  48.345,  13.429,  30.945,  45.816,  12.727, 76,  0,   1.577,   1.948,   0.541,   0.000,   0.034,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:43:960, 531830032908967,    1.744,   21.000, 3700,  31.487,  51.790,  14.386,  29.626,  49.058,  13.627, 76,  0,   1.623,   2.126,   0.591,   0.052,   0.040,   0.011,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:44:069, 531830316375197,    1.853,   23.000, 3700,  32.342,  55.327,  15.369,  30.521,  52.396,  14.554, 72,  0,   1.576,   2.298,   0.638,   0.000,   0.040,   0.011,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:44:179, 531830600305220,    1.963,   22.000, 4100,  31.703,  58.800,  16.333,  30.139,  55.697,  15.472, 71,  0,   1.611,   2.475,   0.687,   0.000,   0.040,   0.011,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:44:288, 531830883718642,    2.072,   21.000, 4200,  34.190,  62.539,  17.372,  32.395,  59.240,  16.455, 77,  0,   1.658,   2.656,   0.738,   0.073,   0.048,   0.013,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:44:397, 531831166948934,    2.182,   22.000, 4100,  32.118,  66.048,  18.347,  30.148,  62.534,  17.371, 72,  0,   1.690,   2.841,   0.789,   0.000,   0.048,   0.013,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:11:44:507, 531831451076100,    2.291,   22.000, 4200,  32.450,  69.605,  19.335,  30.821,  65.912,  18.309, 74,  0,   1.616,   3.018,   0.838,   0.057,   0.054,   0.015,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
