System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
15:02:19:272, 530366358570009,    0.105,    9.000, 4100,  26.418,   2.774,   0.771,  25.101,   2.636,   0.732, 70,  0,   0.797,   0.084,   0.023,   0.076,   0.008,   0.002,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:02:19:382, 530366641790546,    0.214,    8.000, 4200,  19.797,   4.937,   1.371,  18.579,   4.666,   1.296, 78,  0,   0.673,   0.157,   0.044,   0.000,   0.008,   0.002,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:02:19:491, 530366925216652,    0.324,    8.000, 4400,  24.914,   7.662,   2.128,  23.759,   7.264,   2.018, 89,  0,   0.686,   0.232,   0.065,   0.000,   0.008,   0.002,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:02:19:600, 530367208779982,    0.433,    8.000, 4300,  28.248,  10.752,   2.987,  26.701,  10.185,   2.829, 89,  0,   0.820,   0.322,   0.089,   0.066,   0.015,   0.004,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:02:19:710, 530367492223048,    0.542,    8.000, 4200,  26.283,  13.626,   3.785,  25.080,  12.927,   3.591, 87,  0,   0.683,   0.397,   0.110,   0.000,   0.015,   0.004,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:02:19:819, 530367776058280,    0.652,    8.000, 4300,  27.266,  16.612,   4.614,  25.886,  15.762,   4.378, 81,  0,   0.653,   0.468,   0.130,   0.000,   0.015,   0.004,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:02:19:928, 530368059185122,    0.761,    9.000, 4300,  29.830,  19.870,   5.519,  28.525,  18.878,   5.244, 90,  0,   0.802,   0.556,   0.154,   0.050,   0.021,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:02:20:038, 530368342952582,    0.871,   20.000, 4000,  31.977,  23.371,   6.492,  30.476,  22.214,   6.171, 73,  0,   1.290,   0.697,   0.194,   0.000,   0.021,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:02:20:147, 530368626352298,    0.980,   21.000, 4100,  32.230,  26.895,   7.471,  30.341,  25.532,   7.092, 74,  0,   1.548,   0.866,   0.241,   0.058,   0.027,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:02:20:257, 530368910096282,    1.089,   21.000, 4100,  30.931,  30.281,   8.411,  29.403,  28.750,   7.986, 68,  0,   1.452,   1.025,   0.285,   0.000,   0.027,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:02:20:366, 530369193170611,    1.199,   21.000, 3700,  31.189,  33.687,   9.357,  29.575,  31.980,   8.883, 68,  0,   1.452,   1.184,   0.329,   0.000,   0.027,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:02:20:475, 530369477152078,    1.308,   21.000, 3800,  30.689,  37.049,  10.291,  28.881,  35.145,   9.762, 68,  0,   1.570,   1.356,   0.377,   0.000,   0.027,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:02:20:585, 530369760541600,    1.417,   21.000, 4100,  30.395,  40.372,  11.215,  28.889,  38.303,  10.640, 70,  0,   1.462,   1.516,   0.421,   0.000,   0.027,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:02:20:694, 530370043629987,    1.527,   21.000, 3600,  30.478,  43.701,  12.139,  28.924,  41.462,  11.517, 73,  0,   1.499,   1.679,   0.466,   0.054,   0.033,   0.009,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:02:20:803, 530370327531664,    1.636,   21.000, 4100,  31.102,  47.107,  13.085,  29.093,  44.649,  12.402, 69,  0,   1.485,   1.842,   0.512,   0.000,   0.033,   0.009,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
