System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
14:56:21:261, 529438389865559,    0.104,    9.000, 4100,  27.891,   2.894,   0.804,  26.412,   2.741,   0.761, 67,  0,   0.819,   0.085,   0.024,   0.092,   0.010,   0.003,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:56:21:370, 529438674875214,    0.214,    8.000, 4200,  19.867,   5.079,   1.411,  18.797,   4.807,   1.335, 79,  0,   0.678,   0.160,   0.044,   0.000,   0.010,   0.003,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:56:21:480, 529438957162408,    0.323,    8.000, 4400,  24.335,   7.729,   2.147,  23.110,   7.324,   2.035, 90,  0,   0.688,   0.234,   0.065,   0.000,   0.010,   0.003,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:56:21:589, 529439240491864,    0.432,    8.000, 4300,  27.109,  10.692,   2.970,  25.532,  10.115,   2.810, 88,  0,   0.815,   0.323,   0.090,   0.060,   0.016,   0.004,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:56:21:698, 529439523990344,    0.541,    8.000, 4400,  27.125,  13.659,   3.794,  25.947,  12.953,   3.598, 90,  0,   0.679,   0.398,   0.110,   0.000,   0.016,   0.004,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:56:21:808, 529439807816644,    0.651,    8.000, 4400,  25.970,  16.503,   4.584,  24.559,  15.642,   4.345, 90,  0,   0.649,   0.469,   0.130,   0.000,   0.016,   0.004,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:56:21:917, 529440091230526,    0.760,    8.000, 4300,  24.639,  19.197,   5.332,  23.457,  18.207,   5.058, 91,  0,   0.697,   0.545,   0.151,   0.000,   0.016,   0.004,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:56:22:026, 529440374426540,    0.869,   22.000, 4300,  34.270,  22.941,   6.372,  33.139,  21.828,   6.063, 77,  0,   0.642,   0.615,   0.171,   0.000,   0.016,   0.004,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:56:22:151, 529440703061071,    0.996,   31.000, 3600,  33.231,  27.154,   7.543,  31.792,  25.859,   7.183, 75,  0,   0.727,   0.707,   0.197,   0.061,   0.024,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:56:22:245, 529440941584304,    1.088,   25.000, 4000,  32.045,  30.103,   8.362,  30.807,  28.694,   7.970, 71,  0,   0.692,   0.771,   0.214,   0.040,   0.028,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
