System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
15:19:02:247, 532966076247878,    0.105,   10.000, 4100,  25.419,   2.672,   0.742,  23.936,   2.516,   0.699, 68,  0,   0.921,   0.097,   0.027,   0.194,   0.020,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:19:02:356, 532966360725048,    0.215,    8.000, 4300,  19.914,   4.857,   1.349,  18.755,   4.574,   1.271, 81,  0,   0.678,   0.171,   0.048,   0.000,   0.020,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:19:02:465, 532966642774638,    0.324,    8.000, 4400,  24.815,   7.558,   2.099,  23.563,   7.138,   1.983, 91,  0,   0.687,   0.246,   0.068,   0.000,   0.020,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:19:02:575, 532966926536668,    0.433,    8.000, 4100,  26.600,  10.470,   2.908,  25.169,   9.894,   2.748, 87,  0,   0.752,   0.328,   0.091,   0.000,   0.020,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:19:02:684, 532967209900678,    0.542,    8.000, 4400,  26.575,  13.375,   3.715,  25.372,  12.668,   3.519, 91,  0,   0.689,   0.404,   0.112,   0.000,   0.020,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:19:02:793, 532967493429932,    0.652,    8.000, 4300,  25.578,  16.173,   4.492,  24.328,  15.329,   4.258, 90,  0,   0.690,   0.479,   0.133,   0.056,   0.027,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:19:02:903, 532967776867590,    0.761,    8.000, 4300,  25.310,  18.940,   5.261,  23.842,  17.936,   4.982, 84,  0,   0.717,   0.557,   0.155,   0.000,   0.027,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:19:03:012, 532968072649291,    0.875,   30.000, 4200,  35.038,  22.939,   6.372,  33.716,  21.783,   6.051, 70,  0,   0.785,   0.647,   0.180,   0.039,   0.031,   0.009,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:19:03:122, 532968343771565,    0.980,   24.000, 3600,  33.208,  26.412,   7.337,  31.793,  25.109,   6.975, 69,  0,   0.729,   0.723,   0.201,   0.009,   0.032,   0.009,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:19:03:231, 532968627288200,    1.089,   24.000, 3600,  32.370,  29.953,   8.320,  31.158,  28.517,   7.921, 72,  0,   0.676,   0.797,   0.221,   0.000,   0.032,   0.009,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:19:03:340, 532968910787474,    1.199,   24.000, 4000,  32.631,  33.522,   9.312,  31.399,  31.951,   8.875, 71,  0,   0.733,   0.877,   0.244,   0.060,   0.039,   0.011,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:19:03:450, 532969194257257,    1.308,   25.000, 3600,  33.154,  37.148,  10.319,  31.662,  35.414,   9.837, 70,  0,   0.734,   0.958,   0.266,   0.000,   0.039,   0.011,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:19:03:559, 532969477883012,    1.417,   24.000, 3700,  32.100,  40.660,  11.295,  30.967,  38.802,  10.778, 69,  0,   0.671,   1.031,   0.286,   0.000,   0.039,   0.011,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:19:03:668, 532969761362205,    1.527,   24.000, 3600,  32.635,  44.229,  12.286,  31.425,  42.239,  11.733, 69,  0,   0.699,   1.108,   0.308,   0.000,   0.039,   0.011,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:19:03:778, 532970044739030,    1.636,   25.000, 4000,  33.055,  47.843,  13.290,  31.580,  45.692,  12.692, 75,  0,   0.678,   1.182,   0.328,   0.000,   0.039,   0.011,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:19:03:887, 532970328508736,    1.746,   24.000, 4000,  32.197,  51.368,  14.269,  30.941,  49.079,  13.633, 75,  0,   0.744,   1.263,   0.351,   0.062,   0.045,   0.013,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:19:04:012, 532970655513258,    1.872,   33.000, 4000,  33.939,  55.650,  15.458,  32.685,  53.203,  14.779, 72,  0,   0.758,   1.359,   0.377,   0.045,   0.051,   0.014,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:19:04:106, 532970895456054,    1.964,   25.000, 4000,  32.570,  58.665,  16.296,  31.110,  56.082,  15.578, 69,  0,   0.738,   1.427,   0.396,   0.012,   0.052,   0.014,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:19:04:215, 532971178732782,    2.074,   25.000, 4000,  32.750,  62.244,  17.290,  31.456,  59.520,  16.533, 73,  0,   0.694,   1.503,   0.417,   0.000,   0.052,   0.014,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:19:04:325, 532971462357096,    2.183,   25.000, 4000,  33.177,  65.874,  18.298,  31.848,  63.005,  17.501, 74,  0,   0.666,   1.576,   0.438,   0.000,   0.052,   0.014,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:19:04:434, 532971745691688,    2.292,   25.000, 3600,  33.417,  69.527,  19.313,  32.144,  66.519,  18.477, 71,  0,   0.738,   1.656,   0.460,   0.000,   0.052,   0.014,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:19:04:543, 532972029349956,    2.402,   25.000, 4000,  32.383,  73.071,  20.297,  31.256,  69.939,  19.428, 71,  0,   0.750,   1.738,   0.483,   0.051,   0.058,   0.016,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:19:04:653, 532972313065220,    2.511,   24.000, 4000,  33.127,  76.697,  21.305,  31.696,  73.409,  20.391, 69,  0,   0.672,   1.812,   0.503,   0.000,   0.058,   0.016,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:19:04:762, 532972596342970,    2.621,   24.000, 4000,  31.897,  80.183,  22.273,  30.581,  76.751,  21.320, 73,  0,   0.677,   1.886,   0.524,   0.000,   0.058,   0.016,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
