System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
15:24:24:245, 533800696912772,    0.105,    9.000, 4100,  25.339,   2.657,   0.738,  23.933,   2.509,   0.697, 67,  0,   0.792,   0.083,   0.023,   0.023,   0.002,   0.001,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:24:354, 533800980452028,    0.214,    8.000, 4300,  20.305,   4.878,   1.355,  19.158,   4.605,   1.279, 81,  0,   0.671,   0.156,   0.043,   0.000,   0.002,   0.001,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:24:463, 533801264134486,    0.324,    9.000, 4300,  25.706,   7.691,   2.136,  24.456,   7.281,   2.023, 85,  0,   0.758,   0.239,   0.067,   0.028,   0.005,   0.002,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:24:573, 533801547810910,    0.433,    8.000, 4400,  25.570,  10.490,   2.914,  24.099,   9.919,   2.755, 80,  0,   0.803,   0.327,   0.091,   0.062,   0.012,   0.003,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:24:682, 533801831016294,    0.542,    8.000, 4400,  26.762,  13.414,   3.726,  25.537,  12.709,   3.530, 89,  0,   0.703,   0.404,   0.112,   0.000,   0.012,   0.003,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:24:791, 533802114580704,    0.652,    8.000, 4400,  26.382,  16.300,   4.528,  24.963,  15.440,   4.289, 91,  0,   0.654,   0.476,   0.132,   0.000,   0.012,   0.003,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:24:901, 533802398068534,    0.761,    8.000, 4300,  24.982,  19.032,   5.287,  23.798,  18.043,   5.012, 88,  0,   0.695,   0.552,   0.153,   0.000,   0.012,   0.003,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:25:010, 533802681549648,    0.871,   21.000, 4300,  33.659,  22.713,   6.309,  32.342,  21.580,   5.994, 79,  0,   1.450,   0.710,   0.197,   0.000,   0.012,   0.003,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:25:120, 533802965279174,    0.980,   22.000, 3900,  32.869,  26.311,   7.309,  30.690,  24.939,   6.928, 76,  0,   1.615,   0.887,   0.246,   0.054,   0.018,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:25:229, 533803248491688,    1.089,   22.000, 3800,  32.294,  29.840,   8.289,  30.605,  28.283,   7.857, 71,  0,   1.607,   1.063,   0.295,   0.000,   0.018,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:25:338, 533803533212591,    1.199,   24.000, 4000,  35.082,  33.693,   9.359,  33.331,  31.945,   8.874, 71,  0,   1.577,   1.236,   0.343,   0.000,   0.018,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:25:448, 533803815579274,    1.308,   25.000, 3700,  32.271,  37.209,  10.336,  30.406,  35.257,   9.794, 74,  0,   1.761,   1.428,   0.397,   0.049,   0.024,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:25:557, 533804098852461,    1.417,   22.000, 3600,  32.195,  40.727,  11.313,  30.549,  38.596,  10.721, 74,  0,   1.599,   1.603,   0.445,   0.000,   0.024,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:25:666, 533804382365403,    1.527,   21.000, 3700,  31.850,  44.211,  12.281,  30.221,  41.901,  11.639, 72,  0,   1.627,   1.781,   0.495,   0.052,   0.029,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:25:776, 533804665898258,    1.636,   22.000, 3600,  32.872,  47.807,  13.280,  30.794,  45.270,  12.575, 73,  0,   1.737,   1.971,   0.547,   0.000,   0.029,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:25:885, 533804949494728,    1.745,   22.000, 4100,  31.509,  51.255,  14.237,  30.217,  48.576,  13.493, 73,  0,   1.615,   2.147,   0.596,   0.000,   0.029,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:25:995, 533805233181744,    1.855,   22.000, 4100,  33.200,  54.888,  15.247,  31.005,  51.969,  14.436, 75,  0,   1.613,   2.324,   0.645,   0.000,   0.029,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:26:104, 533805516519758,    1.964,   23.000, 4100,  32.649,  58.457,  16.238,  30.924,  55.350,  15.375, 70,  0,   1.668,   2.506,   0.696,   0.000,   0.029,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:26:213, 533805800231034,    2.074,   23.000, 4100,  33.479,  62.122,  17.256,  31.741,  58.824,  16.340, 71,  0,   1.622,   2.684,   0.745,   0.064,   0.036,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:26:323, 533806083660984,    2.183,   22.000, 4100,  32.565,  65.682,  18.245,  30.733,  62.185,  17.273, 71,  0,   1.618,   2.860,   0.795,   0.000,   0.036,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:26:432, 533806366796423,    2.292,   26.000, 3600,  33.619,  69.355,  19.265,  32.036,  65.684,  18.246, 72,  0,   1.676,   3.044,   0.845,   0.053,   0.042,   0.012,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:26:541, 533806650503991,    2.402,   21.000, 3700,  31.320,  72.783,  20.217,  29.219,  68.882,  19.134, 74,  0,   1.704,   3.230,   0.897,   0.000,   0.042,   0.012,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:26:651, 533806933840025,    2.511,   22.000, 3600,  32.963,  76.386,  21.218,  31.361,  72.310,  20.086, 72,  0,   1.598,   3.405,   0.946,   0.000,   0.042,   0.012,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:26:760, 533807217545794,    2.621,   22.000, 4100,  32.222,  79.913,  22.198,  30.581,  75.657,  21.016, 73,  0,   1.735,   3.595,   0.999,   0.069,   0.049,   0.014,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:26:870, 533807501000428,    2.730,   22.000, 4100,  32.328,  83.448,  23.180,  30.277,  78.968,  21.936, 73,  0,   1.604,   3.770,   1.047,   0.000,   0.049,   0.014,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:26:979, 533807784413318,    2.839,   22.000, 4100,  31.773,  86.922,  24.145,  30.085,  82.258,  22.849, 71,  0,   1.607,   3.946,   1.096,   0.000,   0.049,   0.014,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:27:088, 533808068347658,    2.949,   22.000, 4100,  32.708,  90.505,  25.140,  30.894,  85.642,  23.789, 76,  0,   1.593,   4.120,   1.145,   0.000,   0.049,   0.014,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:27:198, 533808351794262,    3.058,   23.000, 4100,  32.642,  94.075,  26.132,  30.963,  89.028,  24.730, 71,  0,   1.644,   4.300,   1.194,   0.000,   0.049,   0.014,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:27:307, 533808635232216,    3.167,   22.000, 4100,  32.958,  97.679,  27.133,  31.220,  92.442,  25.678, 75,  0,   1.621,   4.477,   1.244,   0.049,   0.055,   0.015,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:27:416, 533808918453886,    3.277,   25.000, 4100,  33.259, 101.313,  28.142,  31.650,  95.900,  26.639, 76,  0,   1.692,   4.662,   1.295,   0.047,   0.060,   0.017,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:27:526, 533809202074482,    3.386,   21.000, 4100,  32.285, 104.845,  29.124,  30.251,  99.210,  27.558, 71,  0,   1.697,   4.848,   1.347,   0.000,   0.060,   0.017,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:27:635, 533809485804484,    3.496,   21.000, 3900,  31.666, 108.312,  30.087,  30.062, 102.501,  28.472, 70,  0,   1.576,   5.020,   1.395,   0.000,   0.060,   0.017,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:27:745, 533809769448845,    3.605,   22.000, 3600,  32.345, 111.851,  31.070,  30.472, 105.836,  29.399, 72,  0,   1.668,   5.203,   1.445,   0.000,   0.060,   0.017,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:27:854, 533810052646914,    3.714,   21.000, 4100,  31.952, 115.342,  32.040,  30.101, 109.124,  30.312, 69,  0,   1.672,   5.386,   1.496,   0.057,   0.066,   0.018,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:27:963, 533810336355230,    3.824,   23.000, 4100,  32.986, 118.953,  33.042,  31.166, 112.536,  31.260, 72,  0,   1.589,   5.560,   1.544,   0.000,   0.066,   0.018,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:28:073, 533810620167324,    3.933,   21.000, 4100,  31.426, 122.394,  33.998,  29.820, 115.801,  32.167, 77,  0,   1.593,   5.734,   1.593,   0.000,   0.066,   0.018,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:28:182, 533810903161362,    4.042,   24.000, 4100,  33.443, 126.045,  35.013,  31.699, 119.262,  33.128, 75,  0,   1.628,   5.912,   1.642,   0.000,   0.066,   0.018,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:28:291, 533811186450906,    4.152,   21.000, 4100,  31.741, 129.514,  35.976,  30.141, 122.556,  34.043, 75,  0,   1.609,   6.088,   1.691,   0.000,   0.066,   0.018,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:28:401, 533811470199532,    4.261,   27.000, 3800,  33.386, 133.169,  36.991,  31.437, 125.997,  34.999, 75,  0,   1.665,   6.270,   1.742,   0.053,   0.072,   0.020,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:24:28:510, 533811753568358,    4.371,   22.000, 4100,  32.451, 136.717,  37.977,  30.940, 129.380,  35.939, 72,  0,   1.758,   6.462,   1.795,   0.066,   0.079,   0.022,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
