System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
15:13:29:273, 532103004328588,    0.105,    9.000, 4100,  26.584,   2.800,   0.778,  24.988,   2.632,   0.731, 69,  0,   0.804,   0.085,   0.024,   0.073,   0.008,   0.002,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:13:29:382, 532103288328180,    0.215,    8.000, 4200,  19.821,   4.971,   1.381,  18.675,   4.678,   1.299, 81,  0,   0.680,   0.159,   0.044,   0.000,   0.008,   0.002,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:13:29:491, 532103609485240,    0.339,   15.000, 4400,  26.395,   8.242,   2.289,  25.066,   7.784,   2.162, 90,  0,   0.762,   0.254,   0.070,   0.078,   0.017,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:13:29:601, 532103854971990,    0.433,    8.000, 4200,  22.743,  10.396,   2.888,  21.209,   9.792,   2.720, 83,  0,   0.809,   0.330,   0.092,   0.025,   0.020,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:13:29:710, 532104138617244,    0.543,    8.000, 4400,  24.161,  13.040,   3.622,  23.031,  12.313,   3.420, 88,  0,   0.674,   0.404,   0.112,   0.000,   0.020,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:13:29:819, 532104422229210,    0.652,    8.000, 4200,  25.626,  15.844,   4.401,  24.179,  14.958,   4.155, 93,  0,   0.654,   0.476,   0.132,   0.000,   0.020,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:13:29:929, 532104705872400,    0.762,    8.000, 4300,  27.096,  18.809,   5.225,  25.955,  17.798,   4.944, 93,  0,   0.698,   0.552,   0.153,   0.000,   0.020,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:13:30:038, 532104989054196,    0.871,   21.000, 4100,  33.626,  22.483,   6.245,  32.293,  21.327,   5.924, 73,  0,   1.372,   0.702,   0.195,   0.056,   0.026,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:13:30:148, 532105272458251,    0.980,   22.000, 3700,  31.845,  25.964,   7.212,  29.599,  24.563,   6.823, 70,  0,   1.674,   0.885,   0.246,   0.000,   0.026,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:13:30:257, 532105556041690,    1.090,   23.000, 4100,  31.273,  29.386,   8.163,  29.666,  27.809,   7.725, 74,  0,   1.578,   1.057,   0.294,   0.000,   0.026,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
