System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
15:05:00:327, 530783812366654,    0.098,   10.000, 4100,  23.988,   2.347,   0.652,  22.586,   2.209,   0.614, 71,  0,   0.820,   0.080,   0.022,   0.042,   0.004,   0.001,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:00:436, 530784095997628,    0.207,    8.000, 4300,  19.847,   4.518,   1.255,  18.672,   4.253,   1.181, 85,  0,   0.677,   0.154,   0.043,   0.000,   0.004,   0.001,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:00:545, 530784379645292,    0.317,    8.000, 4400,  27.272,   7.503,   2.084,  26.021,   7.100,   1.972, 92,  0,   0.753,   0.237,   0.066,   0.064,   0.011,   0.003,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:00:655, 530784663122732,    0.426,    8.000, 4300,  27.233,  10.481,   2.911,  25.795,   9.921,   2.756, 90,  0,   0.751,   0.319,   0.089,   0.000,   0.011,   0.003,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:00:764, 530784946612256,    0.535,    8.000, 4300,  26.113,  13.337,   3.705,  24.905,  12.645,   3.512, 92,  0,   0.686,   0.394,   0.109,   0.000,   0.011,   0.003,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:00:873, 530785230116648,    0.645,    8.000, 4300,  29.120,  16.522,   4.590,  27.871,  15.693,   4.359, 90,  0,   0.714,   0.472,   0.131,   0.040,   0.016,   0.004,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:00:983, 530785513521096,    0.754,    8.000, 4200,  26.542,  19.424,   5.396,  25.033,  18.430,   5.120, 93,  0,   0.750,   0.554,   0.154,   0.039,   0.020,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:01:092, 530785797221409,    0.864,   23.000, 4000,  32.919,  23.027,   6.396,  31.652,  21.895,   6.082, 74,  0,   0.715,   0.632,   0.176,   0.059,   0.026,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:01:202, 530786080378802,    0.973,   25.000, 4000,  32.460,  26.573,   7.381,  31.326,  25.317,   7.032, 73,  0,   0.687,   0.707,   0.196,   0.045,   0.031,   0.009,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:01:311, 530786363889979,    1.082,   24.000, 3600,  31.522,  30.021,   8.339,  29.986,  28.597,   7.944, 76,  0,   0.593,   0.772,   0.214,   0.000,   0.031,   0.009,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:01:420, 530786647474594,    1.192,   23.000, 4000,  30.707,  33.381,   9.272,  29.649,  31.841,   8.845, 73,  0,   0.578,   0.835,   0.232,   0.000,   0.031,   0.009,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:01:530, 530786930797853,    1.301,   23.000, 3700,  31.253,  36.797,  10.221,  29.752,  35.093,   9.748, 71,  0,   0.582,   0.899,   0.250,   0.000,   0.031,   0.009,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:01:639, 530787214302640,    1.410,   23.000, 4000,  31.338,  40.225,  11.174,  30.107,  38.386,  10.663, 71,  0,   0.646,   0.970,   0.269,   0.052,   0.037,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:01:748, 530787497734190,    1.520,   23.000, 3600,  30.877,  43.601,  12.111,  29.741,  41.638,  11.566, 72,  0,   0.579,   1.033,   0.287,   0.000,   0.037,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:01:858, 530787781333926,    1.629,   23.000, 3600,  31.376,  47.034,  13.065,  30.001,  44.920,  12.478, 75,  0,   0.588,   1.097,   0.305,   0.000,   0.037,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:01:967, 530788064750277,    1.738,   23.000, 3600,  30.763,  50.398,  13.999,  29.642,  48.161,  13.378, 73,  0,   0.584,   1.161,   0.323,   0.000,   0.037,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:02:077, 530788348297414,    1.848,   23.000, 3600,  30.964,  53.785,  14.940,  29.747,  51.415,  14.282, 74,  0,   0.577,   1.224,   0.340,   0.000,   0.037,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:02:186, 530788631855606,    1.957,   25.000, 4000,  33.220,  57.419,  15.950,  31.725,  54.886,  15.246, 72,  0,   0.740,   1.305,   0.363,   0.110,   0.049,   0.014,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:02:295, 530788915355752,    2.067,   23.000, 4000,  31.275,  60.840,  16.900,  30.010,  58.168,  16.158, 71,  0,   0.590,   1.370,   0.381,   0.000,   0.049,   0.014,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:05:02:373, 530789145840670,    2.155,    9.000, 4100,  18.580,  62.492,  17.359,  17.011,  59.681,  16.578, 75,  0,   1.452,   1.499,   0.416,   0.000,   0.049,   0.014,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000

Total Elapsed Time (sec) = 2.155485
Measured RDTSC Frequency (GHz) = 2.592

Cumulative Processor Energy_0 (Joules) = 62.491943
Cumulative Processor Energy_0 (mWh) = 17.358873
Average Processor Power_0 (Watt) = 28.992059

Cumulative IA Energy_0 (Joules) = 59.681030
Cumulative IA Energy_0 (mWh) = 16.578064
Average IA Power_0 (Watt) = 27.687984

Cumulative DRAM Energy_0 (Joules) = 1.498901
Cumulative DRAM Energy_0 (mWh) = 0.416361
Average DRAM Power_0 (Watt) = 0.695389

Cumulative GT Energy_0 (Joules) = 0.048767
Cumulative GT Energy_0 (mWh) = 0.013546
Average GT Power_0 (Watt) = 0.022625
