System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
14:56:57:299, 529531800411294,    0.104,   10.000, 4100,  24.390,   2.537,   0.705,  22.948,   2.387,   0.663, 65,  0,   0.857,   0.089,   0.025,   0.126,   0.013,   0.004,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:56:57:408, 529532083810732,    0.213,    9.000, 4200,  22.128,   4.956,   1.377,  20.862,   4.668,   1.297, 78,  0,   0.775,   0.174,   0.048,   0.053,   0.019,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:56:57:517, 529532367272832,    0.323,    8.000, 4300,  26.355,   7.839,   2.177,  25.180,   7.422,   2.062, 90,  0,   0.689,   0.249,   0.069,   0.000,   0.019,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:56:57:627, 529532650872114,    0.432,    8.000, 4200,  27.963,  10.898,   3.027,  26.523,  10.324,   2.868, 91,  0,   0.751,   0.331,   0.092,   0.000,   0.019,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:56:57:736, 529532934860498,    0.542,    8.000, 4300,  26.037,  13.751,   3.820,  24.824,  13.043,   3.623, 88,  0,   0.746,   0.413,   0.115,   0.059,   0.025,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:56:57:846, 529533217822704,    0.651,    8.000, 4400,  25.911,  16.579,   4.605,  24.715,  15.741,   4.373, 91,  0,   0.641,   0.483,   0.134,   0.000,   0.025,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:56:57:955, 529533501287062,    0.760,    8.000, 4300,  27.430,  19.579,   5.439,  25.951,  18.579,   5.161, 90,  0,   0.706,   0.560,   0.156,   0.000,   0.025,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:56:58:064, 529533785485269,    0.870,   21.000, 4200,  33.630,  23.266,   6.463,  32.269,  22.118,   6.144, 73,  0,   1.345,   0.708,   0.197,   0.000,   0.025,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:56:58:174, 529534069150882,    0.979,   22.000, 4100,  32.873,  26.864,   7.462,  31.004,  25.511,   7.086, 75,  0,   1.545,   0.877,   0.244,   0.000,   0.025,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:56:58:283, 529534351748855,    1.088,   21.000, 4100,  31.416,  30.289,   8.414,  29.607,  28.738,   7.983, 76,  0,   1.551,   1.046,   0.291,   0.054,   0.031,   0.009,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
