System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
14:45:11:289, 527701818036240,    0.104,   12.000, 4100,  27.920,   2.894,   0.804,  26.258,   2.722,   0.756, 67,  0,   0.880,   0.091,   0.025,   0.129,   0.013,   0.004,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:45:11:399, 527702102137316,    0.213,    8.000, 4000,  21.274,   5.226,   1.452,  19.489,   4.858,   1.349, 79,  0,   0.767,   0.175,   0.049,   0.061,   0.020,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:45:11:508, 527702385312320,    0.323,    8.000, 4400,  27.216,   8.199,   2.278,  25.638,   7.659,   2.127, 89,  0,   0.687,   0.250,   0.070,   0.000,   0.020,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:45:11:617, 527702668491472,    0.432,    8.000, 4300,  28.414,  11.304,   3.140,  26.778,  10.585,   2.940, 90,  0,   0.762,   0.334,   0.093,   0.000,   0.020,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:45:11:727, 527702952080018,    0.541,    8.000, 4400,  26.831,  14.239,   3.955,  25.027,  13.323,   3.701, 87,  0,   0.684,   0.408,   0.113,   0.000,   0.020,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:45:11:836, 527703235666888,    0.651,    8.000, 4400,  26.098,  17.095,   4.748,  24.572,  16.011,   4.448, 90,  0,   0.643,   0.479,   0.133,   0.000,   0.020,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:45:11:945, 527703519345440,    0.760,    8.000, 4300,  28.420,  20.205,   5.612,  26.534,  18.915,   5.254, 92,  0,   0.766,   0.563,   0.156,   0.053,   0.026,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:45:12:055, 527703802558688,    0.869,   19.000, 4000,  32.562,  23.763,   6.601,  30.942,  22.296,   6.193, 71,  0,   0.636,   0.632,   0.176,   0.000,   0.026,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:45:12:164, 527704086058668,    0.979,   20.000, 3800,  30.767,  27.128,   7.536,  29.233,  25.493,   7.081, 71,  0,   0.614,   0.699,   0.194,   0.000,   0.026,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:45:12:274, 527704369565553,    1.088,   25.000, 3600,  33.148,  30.754,   8.543,  31.298,  28.917,   8.032, 66,  0,   0.757,   0.782,   0.217,   0.046,   0.031,   0.009,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
