System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
14:47:00:319, 527984423511389,    0.101,   10.000, 4100,  24.115,   2.443,   0.678,  22.319,   2.261,   0.628, 68,  0,   0.887,   0.090,   0.025,   0.130,   0.013,   0.004,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:47:00:428, 527984707010840,    0.211,    8.000, 4200,  21.423,   4.786,   1.329,  19.646,   4.409,   1.225, 80,  0,   0.684,   0.165,   0.046,   0.000,   0.013,   0.004,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:47:00:537, 527984990293528,    0.320,    8.000, 4300,  27.999,   7.846,   2.179,  26.414,   7.296,   2.027, 93,  0,   0.682,   0.239,   0.066,   0.000,   0.013,   0.004,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:47:00:647, 527985273711620,    0.429,   12.000, 4100,  29.212,  11.040,   3.067,  27.515,  10.305,   2.862, 81,  0,   0.818,   0.329,   0.091,   0.057,   0.019,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:47:00:756, 527985557426482,    0.539,    8.000, 4100,  23.596,  13.622,   3.784,  21.830,  12.694,   3.526, 88,  0,   0.726,   0.408,   0.113,   0.013,   0.021,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:47:00:866, 527985841100734,    0.648,    8.000, 4300,  27.765,  16.661,   4.628,  26.101,  15.551,   4.320, 92,  0,   0.760,   0.491,   0.136,   0.085,   0.030,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:47:00:975, 527986124295776,    0.757,    8.000, 4300,  26.052,  19.507,   5.419,  24.414,  18.218,   5.061, 86,  0,   0.706,   0.568,   0.158,   0.000,   0.030,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:47:01:084, 527986407644740,    0.867,   15.000, 3700,  29.077,  22.686,   6.302,  27.281,  21.200,   5.889, 70,  0,   0.622,   0.636,   0.177,   0.000,   0.030,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:47:01:194, 527986691133121,    0.976,   17.000, 3700,  27.942,  25.742,   7.151,  26.446,  24.093,   6.692, 72,  0,   0.575,   0.699,   0.194,   0.000,   0.030,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:47:01:303, 527986974619181,    1.086,   17.000, 3600,  28.160,  28.822,   8.006,  26.645,  27.007,   7.502, 72,  0,   0.572,   0.762,   0.212,   0.000,   0.030,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:47:01:412, 527987258096603,    1.195,   17.000, 3600,  28.539,  31.943,   8.873,  26.657,  29.922,   8.312, 72,  0,   0.640,   0.832,   0.231,   0.055,   0.036,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:47:01:522, 527987541618003,    1.304,   18.000, 3700,  27.867,  34.991,   9.720,  26.405,  32.810,   9.114, 71,  0,   0.578,   0.895,   0.249,   0.000,   0.036,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:47:01:631, 527987829440125,    1.415,   25.000, 4100,  30.017,  38.324,  10.646,  28.343,  35.958,   9.988, 78,  0,   0.624,   0.964,   0.268,   0.050,   0.042,   0.012,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:47:01:741, 527988108909636,    1.523,   18.000, 4000,  28.304,  41.376,  11.493,  26.486,  38.813,  10.782, 72,  0,   0.627,   1.032,   0.287,   0.007,   0.043,   0.012,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:47:01:850, 527988392356152,    1.632,   18.000, 3700,  28.108,  44.450,  12.347,  26.579,  41.720,  11.589, 68,  0,   0.589,   1.096,   0.304,   0.000,   0.043,   0.012,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:47:01:959, 527988675783595,    1.742,   18.000, 4000,  27.820,  47.492,  13.192,  26.066,  44.570,  12.381, 70,  0,   0.641,   1.166,   0.324,   0.054,   0.048,   0.013,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:47:02:069, 527988959273306,    1.851,   18.000, 3600,  27.764,  50.529,  14.036,  26.205,  47.436,  13.177, 71,  0,   0.578,   1.229,   0.342,   0.000,   0.048,   0.013,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:47:02:178, 527989242710732,    1.961,   18.000, 3600,  27.873,  53.576,  14.882,  26.298,  50.312,  13.976, 71,  0,   0.577,   1.293,   0.359,   0.000,   0.048,   0.013,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
14:47:02:287, 527989526108916,    2.070,   17.000, 4100,  28.624,  56.706,  15.752,  26.818,  53.244,  14.790, 72,  0,   0.587,   1.357,   0.377,   0.011,   0.050,   0.014,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
