System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
15:00:16:317, 530047658655760,    0.104,   10.000, 4100,  23.454,   2.428,   0.674,  21.839,   2.261,   0.628, 68,  0,   0.856,   0.089,   0.025,   0.129,   0.013,   0.004,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:16:427, 530047941877716,    0.213,    8.000, 4200,  20.517,   4.670,   1.297,  19.325,   4.372,   1.215, 81,  0,   0.674,   0.162,   0.045,   0.000,   0.013,   0.004,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:16:536, 530048225426338,    0.322,    8.000, 4300,  26.631,   7.583,   2.106,  25.471,   7.159,   1.989, 91,  0,   0.675,   0.236,   0.066,   0.000,   0.013,   0.004,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:16:646, 530048508835113,    0.432,   12.000, 4100,  29.304,  10.787,   2.996,  27.718,  10.189,   2.830, 78,  0,   0.847,   0.329,   0.091,   0.079,   0.022,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:16:755, 530048792659190,    0.541,    8.000, 4400,  24.240,  13.441,   3.734,  23.039,  12.712,   3.531, 91,  0,   0.736,   0.409,   0.114,   0.037,   0.026,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:16:864, 530049076414982,    0.650,    8.000, 4300,  25.034,  16.182,   4.495,  23.604,  15.296,   4.249, 91,  0,   0.643,   0.480,   0.133,   0.000,   0.026,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:16:974, 530049359454058,    0.760,    8.000, 4300,  25.876,  19.007,   5.280,  24.657,  17.989,   4.997, 90,  0,   0.696,   0.556,   0.154,   0.000,   0.026,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:17:083, 530049642887468,    0.869,   20.000, 4100,  31.752,  22.479,   6.244,  30.640,  21.339,   5.928, 75,  0,   0.636,   0.625,   0.174,   0.000,   0.026,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:17:192, 530049926369557,    0.978,   20.000, 4000,  30.592,  25.825,   7.174,  29.105,  24.522,   6.812, 74,  0,   0.618,   0.693,   0.192,   0.000,   0.026,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:17:302, 530050210000854,    1.088,   21.000, 4100,  31.156,  29.234,   8.121,  29.877,  27.792,   7.720, 76,  0,   0.701,   0.770,   0.214,   0.057,   0.032,   0.009,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
