System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
15:18:26:272, 532872828488301,    0.102,   10.000, 4100,  25.687,   2.609,   0.725,  24.081,   2.446,   0.679, 67,  0,   0.848,   0.086,   0.024,   0.089,   0.009,   0.003,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:18:26:381, 532873112250440,    0.211,    8.000, 4000,  20.027,   4.802,   1.334,  18.841,   4.509,   1.252, 80,  0,   0.692,   0.162,   0.045,   0.000,   0.009,   0.003,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:18:26:490, 532873395687556,    0.320,    8.000, 4300,  24.871,   7.521,   2.089,  23.494,   7.078,   1.966, 92,  0,   0.685,   0.237,   0.066,   0.000,   0.009,   0.003,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:18:26:600, 532873679274466,    0.430,    8.000, 4400,  27.515,  10.532,   2.925,  26.334,   9.959,   2.766, 91,  0,   0.746,   0.319,   0.088,   0.000,   0.009,   0.003,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:18:26:709, 532873962662752,    0.539,    8.000, 4300,  26.280,  13.405,   3.724,  24.970,  12.689,   3.525, 89,  0,   0.737,   0.399,   0.111,   0.054,   0.015,   0.004,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:18:26:819, 532874246167170,    0.649,    8.000, 4400,  25.037,  16.143,   4.484,  23.602,  15.270,   4.242, 91,  0,   0.652,   0.470,   0.131,   0.000,   0.015,   0.004,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:18:26:928, 532874529742808,    0.758,   15.000, 4200,  28.756,  19.289,   5.358,  27.567,  18.286,   5.080, 91,  0,   0.730,   0.550,   0.153,   0.017,   0.017,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:18:27:037, 532874813045808,    0.867,   26.000, 4000,  33.880,  22.992,   6.387,  32.385,  21.826,   6.063, 73,  0,   0.661,   0.623,   0.173,   0.021,   0.019,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:18:27:147, 532875096374911,    0.977,   29.000, 4000,  34.626,  26.777,   7.438,  33.511,  25.489,   7.080, 73,  0,   0.576,   0.686,   0.190,   0.000,   0.019,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:18:27:256, 532875379889296,    1.086,   29.000, 4000,  34.088,  30.506,   8.474,  32.885,  29.086,   8.079, 73,  0,   0.639,   0.755,   0.210,   0.053,   0.025,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:18:27:365, 532875663581672,    1.195,   29.000, 4000,  34.099,  34.238,   9.511,  32.635,  32.658,   9.072, 79,  0,   0.601,   0.821,   0.228,   0.000,   0.025,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:18:27:475, 532875946927284,    1.305,   29.000, 3600,  34.695,  38.031,  10.564,  33.538,  36.324,  10.090, 76,  0,   0.577,   0.884,   0.246,   0.000,   0.025,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:18:27:584, 532876230521346,    1.414,   29.000, 4000,  34.480,  41.803,  11.612,  33.443,  39.983,  11.106, 77,  0,   0.576,   0.947,   0.263,   0.000,   0.025,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:18:27:694, 532876513812465,    1.523,   29.000, 3700,  34.724,  45.598,  12.666,  33.210,  43.613,  12.115, 76,  0,   0.581,   1.011,   0.281,   0.000,   0.025,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:18:27:803, 532876797612477,    1.633,   29.000, 3600,  34.141,  49.336,  13.705,  32.999,  47.226,  13.118, 77,  0,   0.643,   1.081,   0.300,   0.059,   0.031,   0.009,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
