System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
15:15:34:316, 532427118241690,    0.102,   10.000, 4100,  23.311,   2.381,   0.661,  21.655,   2.211,   0.614, 68,  0,   0.865,   0.088,   0.025,   0.117,   0.012,   0.003,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:15:34:426, 532427402036936,    0.212,    8.000, 4200,  20.414,   4.616,   1.282,  19.259,   4.320,   1.200, 81,  0,   0.674,   0.162,   0.045,   0.000,   0.012,   0.003,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:15:34:535, 532427686759290,    0.321,    8.000, 4400,  27.575,   7.645,   2.124,  26.197,   7.198,   1.999, 89,  0,   0.739,   0.243,   0.068,   0.054,   0.018,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:15:34:644, 532427969143908,    0.430,   11.000, 4300,  28.416,  10.740,   2.983,  27.029,  10.142,   2.817, 87,  0,   0.820,   0.333,   0.092,   0.055,   0.024,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:15:34:754, 532428252340048,    0.540,    8.000, 4400,  24.188,  13.383,   3.718,  22.958,  12.651,   3.514, 91,  0,   0.695,   0.409,   0.114,   0.000,   0.024,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:15:34:863, 532428536001984,    0.649,    8.000, 4400,  25.117,  16.132,   4.481,  23.716,  15.246,   4.235, 91,  0,   0.640,   0.479,   0.133,   0.000,   0.024,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:15:34:972, 532428819584782,    0.759,    8.000, 4300,  25.646,  18.938,   5.260,  24.437,  17.920,   4.978, 91,  0,   0.702,   0.555,   0.154,   0.000,   0.024,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:15:35:082, 532429102848664,    0.868,   23.000, 2800,  32.500,  22.489,   6.247,  30.827,  21.289,   5.914, 76,  0,   1.460,   0.715,   0.199,   0.015,   0.026,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:15:35:191, 532429386297043,    0.977,   22.000, 3700,  31.477,  25.932,   7.203,  29.615,  24.527,   6.813, 71,  0,   1.635,   0.894,   0.248,   0.035,   0.029,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:15:35:300, 532429669700079,    1.086,   22.000, 3600,  30.823,  29.302,   8.139,  29.315,  27.732,   7.703, 76,  0,   1.554,   1.064,   0.296,   0.000,   0.029,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:15:35:410, 532429953415170,    1.196,   22.000, 2700,  31.024,  32.698,   9.083,  29.106,  30.918,   8.588, 76,  0,   1.677,   1.247,   0.346,   0.000,   0.029,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:15:35:519, 532430237000338,    1.305,   21.000, 4100,  29.809,  35.959,   9.989,  28.077,  33.990,   9.442, 72,  0,   1.594,   1.422,   0.395,   0.000,   0.029,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:15:35:629, 532430520473867,    1.415,   21.000, 4100,  31.435,  39.397,  10.944,  29.816,  37.251,  10.348, 73,  0,   1.588,   1.596,   0.443,   0.022,   0.032,   0.009,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:15:35:738, 532430804627720,    1.524,   22.000, 4100,  30.905,  42.785,  11.885,  28.962,  40.426,  11.229, 76,  0,   1.689,   1.781,   0.495,   0.085,   0.041,   0.011,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
