System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
15:00:49:234, 530132979360751,    0.105,    9.000, 4100,  23.531,   2.470,   0.686,  22.187,   2.329,   0.647, 67,  0,   0.787,   0.083,   0.023,   0.055,   0.006,   0.002,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:49:344, 530133263024208,    0.214,    8.000, 4400,  20.134,   4.673,   1.298,  19.027,   4.411,   1.225, 85,  0,   0.665,   0.155,   0.043,   0.000,   0.006,   0.002,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:49:453, 530133546761560,    0.324,    8.000, 4400,  27.720,   7.708,   2.141,  26.440,   7.306,   2.029, 88,  0,   0.756,   0.238,   0.066,   0.062,   0.013,   0.004,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:49:562, 530133829948532,    0.433,    8.000, 4400,  25.908,  10.538,   2.927,  24.429,   9.975,   2.771, 88,  0,   0.756,   0.321,   0.089,   0.000,   0.013,   0.004,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:49:672, 530134113425808,    0.542,   10.000, 4300,  26.847,  13.475,   3.743,  25.555,  12.769,   3.547, 85,  0,   0.766,   0.404,   0.112,   0.050,   0.018,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:49:781, 530134397090298,    0.652,    8.000, 4400,  24.293,  16.133,   4.481,  22.902,  15.276,   4.243, 91,  0,   0.656,   0.476,   0.132,   0.000,   0.018,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:49:891, 530134680784172,    0.761,    8.000, 4300,  24.865,  18.855,   5.237,  23.686,  17.868,   4.963, 90,  0,   0.693,   0.552,   0.153,   0.000,   0.018,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:50:000, 530134964245694,    0.871,   20.000, 4200,  32.056,  22.360,   6.211,  30.511,  21.205,   5.890, 73,  0,   1.358,   0.701,   0.195,   0.057,   0.024,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:50:109, 530135247809679,    0.980,   21.000, 3600,  31.354,  25.790,   7.164,  29.507,  24.433,   6.787, 70,  0,   1.545,   0.870,   0.242,   0.000,   0.024,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:50:219, 530135531382390,    1.090,   20.000, 4100,  30.832,  29.163,   8.101,  29.269,  27.635,   7.676, 73,  0,   1.484,   1.032,   0.287,   0.000,   0.024,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:50:328, 530135814611678,    1.199,   21.000, 4200,  32.378,  32.701,   9.084,  30.682,  30.988,   8.608, 76,  0,   1.506,   1.197,   0.332,   0.000,   0.024,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:50:437, 530136098215248,    1.308,   20.000, 4200,  30.862,  36.078,  10.022,  29.093,  34.171,   9.492, 72,  0,   1.486,   1.359,   0.378,   0.000,   0.024,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:50:547, 530136381778890,    1.418,   20.000, 4100,  32.196,  39.600,  11.000,  30.533,  37.511,  10.420, 68,  0,   1.531,   1.527,   0.424,   0.055,   0.030,   0.008,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:50:656, 530136666351898,    1.527,   27.000, 4100,  32.391,  43.156,  11.988,  30.714,  40.883,  11.356, 73,  0,   1.493,   1.691,   0.470,   0.043,   0.035,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:50:766, 530136948506781,    1.636,   20.000, 4100,  30.902,  46.520,  12.922,  29.087,  44.049,  12.236, 66,  0,   1.516,   1.856,   0.515,   0.008,   0.036,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:50:875, 530137232080534,    1.746,   21.000, 4100,  30.964,  49.908,  13.863,  29.351,  47.261,  13.128, 72,  0,   1.487,   2.018,   0.561,   0.000,   0.036,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:50:984, 530137515369714,    1.855,   20.000, 4100,  31.171,  53.315,  14.810,  29.323,  50.465,  14.018, 71,  0,   1.492,   2.181,   0.606,   0.000,   0.036,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:51:094, 530137799470158,    1.965,   21.000, 4100,  31.873,  56.808,  15.780,  30.244,  53.780,  14.939, 72,  0,   1.540,   2.350,   0.653,   0.056,   0.042,   0.012,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:51:203, 530138083135799,    2.074,   20.000, 4100,  31.038,  60.205,  16.724,  29.278,  56.984,  15.829, 71,  0,   1.489,   2.513,   0.698,   0.000,   0.042,   0.012,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:51:312, 530138366358404,    2.183,   21.000, 4100,  31.463,  63.643,  17.679,  29.868,  60.248,  16.736, 74,  0,   1.488,   2.675,   0.743,   0.000,   0.042,   0.012,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:51:422, 530138649281795,    2.292,   21.000, 3600,  32.570,  67.198,  18.666,  30.904,  63.621,  17.673, 72,  0,   1.530,   2.843,   0.790,   0.000,   0.042,   0.012,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:51:531, 530138932914751,    2.402,   20.000, 3700,  30.569,  70.543,  19.595,  28.712,  66.763,  18.545, 73,  0,   1.489,   3.005,   0.835,   0.000,   0.042,   0.012,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:51:656, 530139258576314,    2.528,   26.000, 4100,  33.199,  74.714,  20.754,  31.585,  70.731,  19.648, 73,  0,   1.543,   3.199,   0.889,   0.079,   0.052,   0.014,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:51:750, 530139499960107,    2.621,   21.000, 3600,  30.579,  77.562,  21.545,  28.822,  73.415,  20.393, 70,  0,   1.555,   3.344,   0.929,   0.012,   0.053,   0.015,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:51:859, 530139783566034,    2.730,   20.000, 4100,  30.926,  80.946,  22.485,  29.106,  76.600,  21.278, 74,  0,   1.478,   3.506,   0.974,   0.000,   0.053,   0.015,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:51:969, 530140068255918,    2.840,   20.000, 4200,  31.736,  84.431,  23.453,  30.065,  79.902,  22.195, 70,  0,   1.467,   3.667,   1.019,   0.000,   0.053,   0.015,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:52:078, 530140350611830,    2.949,   20.000, 4100,  31.518,  87.865,  24.407,  30.027,  83.173,  23.104, 72,  0,   1.451,   3.825,   1.062,   0.000,   0.053,   0.015,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:52:187, 530140634140578,    3.058,   20.000, 4100,  31.216,  91.279,  25.355,  29.439,  86.393,  23.998, 71,  0,   1.501,   3.989,   1.108,   0.026,   0.056,   0.016,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:52:297, 530140917498460,    3.168,   20.000, 4100,  30.877,  94.655,  26.293,  29.182,  89.583,  24.884, 70,  0,   1.518,   4.155,   1.154,   0.035,   0.060,   0.017,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:52:406, 530141200954134,    3.277,   20.000, 4100,  31.476,  98.097,  27.249,  29.675,  92.829,  25.786, 76,  0,   1.497,   4.319,   1.200,   0.000,   0.060,   0.017,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:52:516, 530141484717294,    3.386,   21.000, 4100,  30.461, 101.431,  28.175,  28.882,  95.991,  26.664, 71,  0,   1.478,   4.481,   1.245,   0.000,   0.060,   0.017,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:52:625, 530141768216574,    3.496,   21.000, 4200,  32.979, 105.039,  29.177,  31.351,  99.420,  27.617, 73,  0,   1.536,   4.649,   1.291,   0.000,   0.060,   0.017,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:52:734, 530142051385938,    3.605,   23.000, 4100,  32.641, 108.604,  30.168,  30.697, 102.773,  28.548, 69,  0,   1.555,   4.818,   1.338,   0.049,   0.065,   0.018,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:52:844, 530142334753004,    3.714,   20.000, 3600,  30.806, 111.972,  31.103,  29.363, 105.983,  29.440, 77,  0,   1.529,   4.986,   1.385,   0.056,   0.071,   0.020,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:52:953, 530142618469636,    3.824,   21.000, 3800,  31.903, 115.464,  32.073,  30.084, 109.276,  30.354, 69,  0,   1.498,   5.150,   1.430,   0.000,   0.071,   0.020,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:53:063, 530142902149326,    3.933,   21.000, 4100,  30.502, 118.803,  33.001,  28.734, 112.421,  31.228, 71,  0,   1.475,   5.311,   1.475,   0.000,   0.071,   0.020,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:53:172, 530143185596235,    4.043,   21.000, 3900,  30.690, 122.159,  33.933,  29.092, 115.602,  32.112, 69,  0,   1.456,   5.470,   1.519,   0.000,   0.071,   0.020,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:53:281, 530143468797033,    4.152,   21.000, 3700,  31.488, 125.599,  34.889,  29.835, 118.862,  33.017, 72,  0,   1.468,   5.631,   1.564,   0.000,   0.071,   0.020,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:53:391, 530143752839996,    4.261,   19.000, 4200,  31.320, 129.031,  35.842,  29.658, 122.112,  33.920, 70,  0,   1.531,   5.798,   1.611,   0.053,   0.077,   0.021,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:53:500, 530144035774181,    4.371,   20.000, 3600,  31.569, 132.477,  36.799,  30.042, 125.391,  34.831, 71,  0,   1.480,   5.960,   1.656,   0.000,   0.077,   0.021,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:53:609, 530144319326519,    4.480,   20.000, 3700,  31.653, 135.940,  37.761,  29.521, 128.621,  35.728, 73,  0,   1.560,   6.130,   1.703,   0.000,   0.077,   0.021,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:53:719, 530144603114998,    4.589,   25.000, 4100,  32.327, 139.479,  38.744,  30.712, 131.983,  36.662, 78,  0,   1.532,   6.298,   1.750,   0.048,   0.082,   0.023,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:53:828, 530144886601804,    4.699,   20.000, 4100,  31.252, 142.897,  39.694,  29.649, 135.226,  37.563, 72,  0,   1.469,   6.459,   1.794,   0.000,   0.082,   0.023,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:53:937, 530145169846827,    4.808,   21.000, 3600,  30.954, 146.280,  40.633,  29.084, 138.404,  38.446, 71,  0,   1.537,   6.627,   1.841,   0.057,   0.089,   0.025,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:54:047, 530145453719858,    4.918,   19.000, 4000,  29.853, 149.549,  41.541,  28.272, 141.500,  39.306, 69,  0,   1.464,   6.787,   1.885,   0.000,   0.089,   0.025,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:54:156, 530145736941338,    5.027,   20.000, 4100,  30.442, 152.875,  42.465,  29.082, 144.678,  40.188, 70,  0,   1.494,   6.950,   1.931,   0.000,   0.089,   0.025,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:54:266, 530146020919391,    5.136,   20.000, 3600,  31.062, 156.279,  43.411,  29.037, 147.859,  41.072, 74,  0,   1.473,   7.112,   1.976,   0.000,   0.089,   0.025,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:54:375, 530146304240700,    5.246,   20.000, 4200,  30.992, 159.666,  44.352,  29.393, 151.072,  41.965, 70,  0,   1.455,   7.271,   2.020,   0.000,   0.089,   0.025,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:54:484, 530146587481511,    5.355,   21.000, 3700,  32.680, 163.237,  45.344,  30.756, 154.433,  42.898, 79,  0,   1.518,   7.437,   2.066,   0.053,   0.094,   0.026,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:54:594, 530146870856547,    5.464,   20.000, 3600,  30.149, 166.533,  46.259,  28.797, 157.581,  43.773, 72,  0,   1.480,   7.599,   2.111,   0.000,   0.094,   0.026,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:54:703, 530147154779916,    5.574,   25.000, 4100,  32.604, 170.105,  47.251,  30.462, 160.918,  44.700, 75,  0,   1.618,   7.776,   2.160,   0.051,   0.100,   0.028,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:54:812, 530147437960068,    5.683,   20.000, 4100,  30.895, 173.480,  48.189,  29.267, 164.116,  45.588, 73,  0,   1.477,   7.937,   2.205,   0.000,   0.100,   0.028,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:54:922, 530147721651093,    5.793,   20.000, 3700,  32.150, 176.999,  49.166,  30.606, 167.465,  46.518, 71,  0,   1.452,   8.096,   2.249,   0.000,   0.100,   0.028,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:55:031, 530148005127556,    5.902,   20.000, 4100,  31.840, 180.481,  50.134,  29.920, 170.738,  47.427, 72,  0,   1.527,   8.263,   2.295,   0.057,   0.106,   0.030,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:55:141, 530148288395748,    6.011,   20.000, 3900,  30.493, 183.813,  51.059,  28.890, 173.895,  48.304, 68,  0,   1.476,   8.424,   2.340,   0.000,   0.106,   0.030,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:55:250, 530148572645978,    6.121,   20.000, 3600,  31.301, 187.246,  52.013,  29.548, 177.135,  49.204, 71,  0,   1.484,   8.587,   2.385,   0.000,   0.106,   0.030,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:55:359, 530148855549698,    6.230,   20.000, 4100,  30.533, 190.578,  52.938,  28.890, 180.289,  50.080, 70,  0,   1.456,   8.746,   2.429,   0.000,   0.106,   0.030,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:55:469, 530149139091392,    6.339,   21.000, 4200,  31.371, 194.010,  53.892,  29.815, 183.550,  50.986, 76,  0,   1.441,   8.904,   2.473,   0.000,   0.106,   0.030,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:55:578, 530149422638080,    6.449,   20.000, 4100,  32.215, 197.534,  54.871,  30.650, 186.903,  51.917, 72,  0,   1.518,   9.070,   2.519,   0.055,   0.112,   0.031,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:55:703, 530149748642048,    6.575,   32.000, 4100,  32.353, 201.603,  56.001,  30.596, 190.751,  52.986, 73,  0,   1.582,   9.269,   2.575,   0.033,   0.116,   0.032,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:55:797, 530149989409143,    6.667,   20.000, 3600,  30.405, 204.428,  56.785,  28.691, 193.416,  53.727, 71,  0,   1.473,   9.405,   2.613,   0.013,   0.118,   0.033,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:55:906, 530150273086360,    6.777,   21.000, 4100,  32.096, 207.940,  57.761,  30.119, 196.712,  54.642, 72,  0,   1.504,   9.570,   2.658,   0.000,   0.118,   0.033,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:56:016, 530150556774181,    6.886,   20.000, 4100,  30.824, 211.314,  58.698,  29.253, 199.914,  55.532, 73,  0,   1.454,   9.729,   2.703,   0.000,   0.118,   0.033,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:56:125, 530150839765497,    6.996,   19.000, 3600,  30.036, 214.593,  59.609,  28.442, 203.019,  56.394, 76,  0,   1.522,   9.895,   2.749,   0.052,   0.123,   0.034,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:56:234, 530151124965491,    7.106,   20.000, 3900,  32.585, 218.179,  60.605,  30.835, 206.412,  57.337, 77,  0,   1.489,  10.059,   2.794,   0.000,   0.123,   0.034,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:56:344, 530151407310542,    7.214,   23.000, 4200,  30.683, 221.521,  61.534,  28.977, 209.569,  58.213, 70,  0,   1.469,  10.219,   2.839,   0.000,   0.123,   0.034,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:00:56:406, 530151608209132,    7.292,    9.000, 4200,  20.140, 223.082,  61.967,  18.395, 210.994,  58.610, 76,  0,   1.410,  10.328,   2.869,   0.000,   0.123,   0.034,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000

Total Elapsed Time (sec) = 7.292005
Measured RDTSC Frequency (GHz) = 2.592

Cumulative Processor Energy_0 (Joules) = 223.081848
Cumulative Processor Energy_0 (mWh) = 61.967180
Average Processor Power_0 (Watt) = 30.592661

Cumulative IA Energy_0 (Joules) = 210.994263
Cumulative IA Energy_0 (mWh) = 58.609517
Average IA Power_0 (Watt) = 28.935012

Cumulative DRAM Energy_0 (Joules) = 10.328430
Cumulative DRAM Energy_0 (mWh) = 2.869008
Average DRAM Power_0 (Watt) = 1.416405

Cumulative GT Energy_0 (Joules) = 0.123230
Cumulative GT Energy_0 (mWh) = 0.034231
Average GT Power_0 (Watt) = 0.016899
