System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
15:17:31:319, 532730389583864,    0.105,    9.000, 4100,  22.805,   2.391,   0.664,  21.371,   2.240,   0.622, 65,  0,   0.806,   0.084,   0.023,   0.062,   0.006,   0.002,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:17:31:428, 532730673236644,    0.214,    8.000, 4300,  20.371,   4.620,   1.283,  19.220,   4.344,   1.207, 79,  0,   0.683,   0.159,   0.044,   0.000,   0.006,   0.002,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:17:31:537, 532730956851056,    0.324,    8.000, 4400,  27.529,   7.632,   2.120,  26.369,   7.229,   2.008, 90,  0,   0.679,   0.234,   0.065,   0.000,   0.006,   0.002,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:17:31:647, 532731240451604,    0.433,    8.000, 4300,  27.227,  10.611,   2.948,  25.825,  10.054,   2.793, 87,  0,   0.753,   0.316,   0.088,   0.000,   0.006,   0.002,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:17:31:756, 532731523867958,    0.542,    8.000, 4400,  26.202,  13.476,   3.743,  24.897,  12.777,   3.549, 89,  0,   0.745,   0.397,   0.110,   0.064,   0.013,   0.004,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:17:31:881, 532731848440444,    0.668,   15.000, 4400,  27.486,  16.918,   4.699,  26.284,  16.068,   4.463, 88,  0,   0.702,   0.485,   0.135,   0.043,   0.019,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:17:31:975, 532732090899537,    0.761,    8.000, 4200,  25.414,  19.295,   5.360,  23.862,  18.300,   5.083, 85,  0,   0.756,   0.556,   0.154,   0.010,   0.020,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:17:32:084, 532732374309657,    0.871,   21.000, 3700,  32.010,  22.795,   6.332,  30.456,  21.630,   6.008, 69,  0,   1.333,   0.702,   0.195,   0.000,   0.020,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:17:32:194, 532732657657348,    0.980,   23.000, 4200,  34.100,  26.523,   7.367,  32.165,  25.146,   6.985, 74,  0,   1.718,   0.889,   0.247,   0.000,   0.020,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:17:32:303, 532732941581814,    1.089,   22.000, 3600,  30.309,  29.843,   8.290,  28.639,  28.283,   7.856, 74,  0,   1.620,   1.067,   0.296,   0.057,   0.026,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:17:32:412, 532733224944944,    1.199,   22.000, 4200,  31.961,  33.337,   9.260,  30.340,  31.600,   8.778, 71,  0,   1.549,   1.236,   0.343,   0.000,   0.026,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:17:32:522, 532733508231634,    1.308,   21.000, 4100,  30.971,  36.722,  10.200,  29.117,  34.782,   9.662, 73,  0,   1.564,   1.407,   0.391,   0.000,   0.026,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:17:32:631, 532733791632450,    1.417,   22.000, 3700,  32.173,  40.239,  11.178,  30.526,  38.120,  10.589, 69,  0,   1.549,   1.576,   0.438,   0.000,   0.026,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:17:32:740, 532734075211195,    1.527,   21.000, 3700,  30.072,  43.529,  12.091,  28.193,  41.204,  11.446, 68,  0,   1.675,   1.760,   0.489,   0.000,   0.026,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:17:32:850, 532734359250291,    1.636,   22.000, 3600,  32.125,  47.050,  13.069,  30.469,  44.543,  12.373, 78,  0,   1.629,   1.938,   0.538,   0.055,   0.032,   0.009,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:17:32:959, 532734642219832,    1.745,   22.000, 4100,  34.134,  50.776,  14.104,  32.322,  48.072,  13.353, 71,  0,   1.658,   2.119,   0.589,   0.051,   0.038,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:17:33:069, 532734925960126,    1.855,   22.000, 4100,  31.599,  54.235,  15.065,  29.812,  51.335,  14.260, 69,  0,   1.556,   2.289,   0.636,   0.000,   0.038,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:17:33:178, 532735209893540,    1.965,   22.000, 4100,  31.718,  57.710,  16.030,  30.209,  54.645,  15.179, 72,  0,   1.609,   2.466,   0.685,   0.000,   0.038,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:17:33:287, 532735492479211,    2.074,   22.000, 3600,  32.819,  61.288,  17.024,  31.178,  58.044,  16.123, 70,  0,   1.587,   2.639,   0.733,   0.000,   0.038,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:17:33:397, 532735775981115,    2.183,   22.000, 3600,  31.172,  64.697,  17.971,  29.128,  61.229,  17.008, 68,  0,   1.667,   2.821,   0.784,   0.056,   0.044,   0.012,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
