System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
15:14:02:288, 532188581304222,    0.103,   10.000, 4100,  25.918,   2.674,   0.743,  24.153,   2.492,   0.692, 68,  0,   0.890,   0.092,   0.025,   0.147,   0.015,   0.004,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:14:02:398, 532188864791643,    0.213,    8.000, 4200,  20.163,   4.879,   1.355,  18.990,   4.569,   1.269, 81,  0,   0.700,   0.168,   0.047,   0.000,   0.015,   0.004,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:14:02:507, 532189148828980,    0.322,   15.000, 4400,  27.368,   7.878,   2.188,  25.954,   7.413,   2.059, 89,  0,   0.722,   0.248,   0.069,   0.025,   0.018,   0.005,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:14:02:616, 532189431993314,    0.431,    8.000, 4300,  24.979,  10.607,   2.946,  23.718,  10.004,   2.779, 79,  0,   0.792,   0.334,   0.093,   0.022,   0.020,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:14:02:726, 532189715463600,    0.541,    8.000, 4400,  25.161,  13.359,   3.711,  23.982,  12.627,   3.507, 87,  0,   0.675,   0.408,   0.113,   0.000,   0.020,   0.006,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:14:02:835, 532189998874493,    0.650,    8.000, 4200,  25.815,  16.182,   4.495,  24.528,  15.309,   4.252, 92,  0,   0.698,   0.484,   0.134,   0.054,   0.026,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:14:02:944, 532190282310046,    0.759,    8.000, 4300,  26.586,  19.089,   5.302,  25.143,  18.058,   5.016, 89,  0,   0.717,   0.563,   0.156,   0.000,   0.026,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:14:03:054, 532190566135480,    0.869,   21.000, 4100,  32.710,  22.671,   6.297,  31.303,  21.486,   5.968, 80,  0,   1.325,   0.708,   0.197,   0.000,   0.026,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:14:03:163, 532190849139545,    0.978,   21.000, 3600,  32.037,  26.168,   7.269,  30.019,  24.764,   6.879, 68,  0,   1.634,   0.886,   0.246,   0.000,   0.026,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:14:03:273, 532191132853338,    1.088,   22.000, 4100,  30.498,  29.507,   8.196,  28.889,  27.926,   7.757, 78,  0,   1.572,   1.058,   0.294,   0.000,   0.026,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:14:03:382, 532191416618386,    1.197,   22.000, 4100,  30.831,  32.882,   9.134,  29.207,  31.123,   8.645, 77,  0,   1.615,   1.235,   0.343,   0.000,   0.026,   0.007,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:14:03:507, 532191743328538,    1.323,   37.000, 3600,  33.476,  37.102,  10.306,  31.450,  35.087,   9.746, 74,  0,   1.612,   1.438,   0.400,   0.065,   0.034,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:14:03:601, 532191983258479,    1.416,   21.000, 4100,  31.773,  40.043,  11.123,  30.137,  37.877,  10.521, 73,  0,   1.627,   1.589,   0.441,   0.032,   0.037,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
15:14:03:710, 532192268184258,    1.526,   22.000, 4100,  31.508,  43.506,  12.085,  29.789,  41.152,  11.431, 75,  0,   1.583,   1.763,   0.490,   0.000,   0.037,   0.010,  45.000,  56.250, 128.000,   0.000,   0.000,99999999,   0.000
