System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
18:16:25:373, 776449045545718,    0.098,   12.000, 3500,  14.128,   1.385,   0.385,  12.533,   1.228,   0.341, 65,  0,   0.460,   0.045,   0.013,   0.026,   0.003,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,   32,   3.772
18:16:25:482, 776449352408940,    0.207,   12.000, 3500,  14.390,   2.957,   0.821,  12.723,   2.619,   0.727, 67,  0,   0.431,   0.092,   0.026,   0.007,   0.003,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,    2,   0.000
18:16:25:592, 776449659366296,    0.317,   12.000, 3600,  14.654,   4.559,   1.266,  13.135,   4.055,   1.126, 74,  0,   0.417,   0.138,   0.038,   0.013,   0.005,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:25:701, 776449966450948,    0.426,   17.000, 3500,  15.270,   6.229,   1.730,  13.645,   5.547,   1.541, 68,  0,   0.536,   0.196,   0.055,   0.046,   0.010,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    4,   0.621
18:16:25:811, 776450273459435,    0.535,   12.000, 3600,  14.853,   7.853,   2.181,  13.207,   6.991,   1.942, 74,  0,   0.399,   0.240,   0.067,   0.004,   0.010,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,   11,   0.000
18:16:25:920, 776450580593989,    0.645,   12.000, 3600,  14.521,   9.441,   2.623,  13.014,   8.414,   2.337, 75,  0,   0.343,   0.277,   0.077,   0.012,   0.012,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:26:029, 776450887576792,    0.754,   12.000, 3600,  14.237,  10.998,   3.055,  12.691,   9.802,   2.723, 73,  0,   0.419,   0.323,   0.090,   0.008,   0.013,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:26:139, 776451194571390,    0.863,   12.000, 3600,  13.849,  12.512,   3.475,  12.166,  11.132,   3.092, 75,  0,   0.500,   0.378,   0.105,   0.003,   0.013,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:26:248, 776451501733691,    0.973,   12.000, 3500,  14.435,  14.091,   3.914,  12.899,  12.543,   3.484, 72,  0,   0.400,   0.422,   0.117,   0.009,   0.014,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:26:357, 776451808658958,    1.082,   46.000, 3400,  26.363,  16.972,   4.715,  24.866,  15.261,   4.239, 69,  0,   0.650,   0.493,   0.137,   0.009,   0.015,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:26:467, 776452115600607,    1.191,   49.000, 3400,  25.543,  19.764,   5.490,  23.693,  17.850,   4.958, 71,  0,   0.627,   0.561,   0.156,   0.003,   0.015,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:26:576, 776452422757223,    1.301,   49.000, 3400,  28.348,  22.865,   6.351,  26.750,  20.776,   5.771, 72,  0,   0.686,   0.636,   0.177,   0.009,   0.016,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:26:685, 776452729869691,    1.410,   59.000, 3400,  26.887,  25.806,   7.168,  24.995,  23.510,   6.531, 70,  0,   0.722,   0.715,   0.199,   0.034,   0.020,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    3,   0.410
