System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
17:54:20:334, 772728340072439,    0.116,   36.000, 3500,  19.495,   2.265,   0.629,  17.573,   2.042,   0.567, 65,  0,   0.802,   0.093,   0.026,   0.085,   0.010,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,   14,   2.224
17:54:20:443, 772728636180309,    0.222,   24.000, 3400,  16.562,   4.011,   1.114,  14.936,   3.617,   1.005, 66,  0,   0.697,   0.167,   0.046,   0.021,   0.012,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,   24,   2.403
17:54:20:552, 772728943382981,    0.331,   23.000, 3400,  16.476,   5.814,   1.615,  14.857,   5.242,   1.456, 70,  0,   0.680,   0.241,   0.067,   0.006,   0.013,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:54:20:662, 772729250364890,    0.440,   24.000, 3400,  16.987,   7.671,   2.131,  15.165,   6.900,   1.917, 71,  0,   0.741,   0.322,   0.089,   0.007,   0.014,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:54:20:771, 772729557228583,    0.550,   24.000, 3400,  16.563,   9.481,   2.634,  14.916,   8.530,   2.369, 61,  0,   0.688,   0.397,   0.110,   0.004,   0.014,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:54:20:888, 772729884605196,    0.666,   24.000, 3400,  16.750,  11.434,   3.176,  15.021,  10.281,   2.856, 70,  0,   0.628,   0.470,   0.131,   0.005,   0.015,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:54:20:997, 772730191686133,    0.776,   24.000, 3500,  16.502,  13.239,   3.677,  14.859,  11.906,   3.307, 69,  0,   0.685,   0.545,   0.151,   0.006,   0.015,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:54:21:106, 772730498884960,    0.885,   24.000, 3400,  16.441,  15.037,   4.177,  14.827,  13.528,   3.758, 64,  0,   0.687,   0.620,   0.172,   0.005,   0.016,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:54:21:216, 772730805824083,    0.994,   24.000, 3400,  16.671,  16.859,   4.683,  14.866,  15.153,   4.209, 70,  0,   0.756,   0.703,   0.195,   0.005,   0.016,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:54:21:341, 772731188016324,    1.130,   76.000, 3400,  20.304,  19.623,   5.451,  18.611,  17.686,   4.913, 68,  0,   0.721,   0.801,   0.223,   0.020,   0.019,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.204
17:54:21:434, 772731419709128,    1.213,   63.000, 3400,  25.805,  21.752,   6.042,  24.274,  19.689,   5.469, 71,  0,   0.660,   0.856,   0.238,   0.025,   0.021,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,   22,   1.769
17:54:21:544, 772731726851000,    1.322,   61.000, 3400,  24.211,  24.400,   6.778,  22.374,  22.136,   6.149, 70,  0,   0.622,   0.924,   0.257,   0.013,   0.023,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    2,   0.000
17:54:21:653, 772732033826059,    1.432,   62.000, 3400,  27.012,  27.353,   7.598,  25.445,  24.918,   6.922, 70,  0,   0.597,   0.989,   0.275,   0.007,   0.023,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:54:21:762, 772732340883320,    1.541,   62.000, 3400,  25.947,  30.191,   8.386,  24.353,  27.581,   7.661, 72,  0,   0.628,   1.058,   0.294,   0.006,   0.024,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:54:21:872, 772732647850821,    1.650,   62.000, 3400,  27.176,  33.162,   9.212,  25.309,  30.348,   8.430, 72,  0,   0.647,   1.128,   0.313,   0.013,   0.025,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:54:21:981, 772732955040829,    1.760,   62.000, 3400,  26.995,  36.115,  10.032,  25.410,  33.128,   9.202, 72,  0,   0.638,   1.198,   0.333,   0.006,   0.026,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:54:22:090, 772733262032235,    1.869,   62.000, 3400,  25.546,  38.908,  10.808,  23.946,  35.746,   9.929, 71,  0,   0.601,   1.264,   0.351,   0.007,   0.027,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:54:22:200, 772733569129151,    1.978,   62.000, 3400,  25.363,  41.682,  11.578,  23.535,  38.320,  10.644, 72,  0,   0.608,   1.330,   0.370,   0.004,   0.027,   0.008,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:54:22:309, 772733876137510,    2.088,   63.000, 3400,  26.380,  44.566,  12.379,  24.773,  41.028,  11.397, 73,  0,   0.638,   1.400,   0.389,   0.012,   0.028,   0.008,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:54:22:418, 772734183318296,    2.197,   67.000, 3400,  27.086,  47.529,  13.202,  25.477,  43.815,  12.171, 73,  0,   0.682,   1.475,   0.410,   0.026,   0.031,   0.009,  45.000,  60.000,   0.000,   0.000,   0.000,    4,   0.513
17:54:22:528, 772734490370126,    2.306,   62.000, 3400,  25.689,  50.338,  13.983,  23.847,  46.423,  12.895, 72,  0,   0.627,   1.543,   0.429,   0.006,   0.032,   0.009,  45.000,  60.000,   0.000,   0.000,   0.000,    2,   0.000
17:54:22:637, 772734797216551,    2.416,   62.000, 3400,  22.841,  52.834,  14.676,  21.213,  48.741,  13.539, 70,  0,   0.605,   1.609,   0.447,   0.005,   0.032,   0.009,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:54:22:746, 772735104391536,    2.525,   62.000, 3400,  25.849,  55.662,  15.462,  24.267,  51.396,  14.277, 73,  0,   0.621,   1.677,   0.466,   0.007,   0.033,   0.009,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:54:22:856, 772735411449701,    2.634,   62.000, 3400,  27.320,  58.649,  16.291,  25.498,  54.184,  15.051, 72,  0,   0.605,   1.743,   0.484,   0.007,   0.034,   0.009,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:54:22:957, 772735696192716,    2.736,   62.000, 3400,  25.513,  61.236,  17.010,  23.954,  56.613,  15.726, 73,  0,   0.626,   1.807,   0.502,   0.005,   0.034,   0.010,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:54:23:067, 772736003003413,    2.845,   62.000, 3400,  25.684,  64.042,  17.790,  23.815,  59.215,  16.449, 73,  0,   0.631,   1.876,   0.521,   0.006,   0.035,   0.010,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:54:23:176, 772736310147213,    2.955,   62.000, 3400,  26.014,  66.888,  18.580,  24.432,  61.887,  17.191, 68,  0,   0.620,   1.944,   0.540,   0.007,   0.036,   0.010,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:54:23:285, 772736617055711,    3.064,   62.000, 3400,  26.810,  69.818,  19.394,  25.215,  64.643,  17.956, 73,  0,   0.617,   2.011,   0.559,   0.007,   0.037,   0.010,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:54:23:395, 772736924182822,    3.173,   68.000, 3400,  27.090,  72.781,  20.217,  25.183,  67.398,  18.722, 72,  0,   0.721,   2.090,   0.580,   0.042,   0.041,   0.011,  45.000,  60.000,   0.000,   0.000,   0.000,    4,   0.579
17:54:23:504, 772737231291598,    3.283,   62.000, 3400,  24.697,  75.482,  20.967,  23.107,  69.925,  19.424, 69,  0,   0.608,   2.156,   0.599,   0.004,   0.042,   0.012,  45.000,  60.000,   0.000,   0.000,   0.000,    4,   0.000
17:54:23:613, 772737538229135,    3.392,   62.000, 3400,  25.379,  78.256,  21.738,  23.774,  72.524,  20.145, 73,  0,   0.621,   2.224,   0.618,   0.008,   0.043,   0.012,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:54:23:723, 772737845250364,    3.501,   62.000, 3400,  27.317,  81.243,  22.567,  25.471,  75.308,  20.919, 72,  0,   0.613,   2.291,   0.636,   0.007,   0.043,   0.012,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:54:23:832, 772738152407400,    3.611,   62.000, 3400,  25.933,  84.080,  23.355,  24.322,  77.969,  21.658, 74,  0,   0.633,   2.360,   0.656,   0.009,   0.044,   0.012,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:54:23:941, 772738459459923,    3.720,   62.000, 3400,  25.490,  86.867,  24.130,  23.819,  80.574,  22.382, 67,  0,   0.774,   2.445,   0.679,   0.012,   0.046,   0.013,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:54:24:041, 772738779198917,    3.834,   48.000, 3400,  20.888,  89.246,  24.790,  18.999,  82.737,  22.982, 67,  0,   1.113,   2.572,   0.714,   0.008,   0.046,   0.013,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000

Total Elapsed Time (sec) = 3.833806
Measured RDTSC Frequency (GHz) = 2.808

Cumulative Processor Energy_0 (Joules) = 89.245544
Cumulative Processor Energy_0 (mWh) = 24.790429
Average Processor Power_0 (Watt) = 23.278574

