System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
18:06:17:299, 774741571277100,    0.113,   13.000, 3600,  14.488,   1.643,   0.456,  12.839,   1.456,   0.404, 69,  0,   0.452,   0.051,   0.014,   0.019,   0.002,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,   30,   3.619
18:06:17:408, 774741878126821,    0.223,   16.000, 3400,  15.444,   3.330,   0.925,  13.913,   2.976,   0.827, 65,  0,   0.467,   0.102,   0.028,   0.009,   0.003,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:06:17:518, 774742185218441,    0.332,   23.000, 3500,  17.418,   5.235,   1.454,  15.890,   4.714,   1.309, 67,  0,   0.499,   0.157,   0.044,   0.004,   0.004,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:06:17:627, 774742492240069,    0.441,   23.000, 3400,  18.100,   7.214,   2.004,  16.362,   6.503,   1.806, 66,  0,   0.583,   0.221,   0.061,   0.013,   0.005,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:06:17:737, 774742799298966,    0.551,   22.000, 3600,  17.667,   9.146,   2.541,  16.081,   8.261,   2.295, 72,  0,   0.539,   0.280,   0.078,   0.006,   0.006,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:06:17:846, 774743106381575,    0.660,   25.000, 3400,  18.572,  11.177,   3.105,  16.813,  10.100,   2.806, 69,  0,   0.515,   0.336,   0.093,   0.033,   0.009,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    4,   0.605
18:06:17:955, 774743413375026,    0.769,   24.000, 3400,  18.206,  13.168,   3.658,  16.635,  11.919,   3.311, 66,  0,   0.533,   0.394,   0.110,   0.004,   0.010,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    3,   0.000
18:06:18:065, 774743720493645,    0.879,   23.000, 3500,  17.677,  15.101,   4.195,  16.128,  13.683,   3.801, 67,  0,   0.456,   0.444,   0.123,   0.007,   0.010,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:06:18:174, 774744027514769,    0.988,   21.000, 3500,  16.700,  16.927,   4.702,  14.989,  15.322,   4.256, 71,  0,   0.540,   0.503,   0.140,   0.006,   0.011,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:06:18:283, 774744334347545,    1.097,   25.000, 3400,  17.884,  18.881,   5.245,  16.386,  17.112,   4.753, 69,  0,   0.425,   0.550,   0.153,   0.003,   0.011,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:06:18:393, 774744641476791,    1.207,   49.000, 3400,  23.197,  21.418,   5.950,  21.732,  19.489,   5.414, 71,  0,   0.300,   0.582,   0.162,   0.004,   0.012,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:06:18:489, 774744911638544,    1.303,   50.000, 3400,  27.294,  24.044,   6.679,  25.825,  21.974,   6.104, 71,  0,   0.330,   0.614,   0.171,   0.006,   0.012,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:06:18:598, 774745218576112,    1.412,   49.000, 3400,  25.549,  26.837,   7.455,  23.827,  24.578,   6.827, 73,  0,   0.308,   0.648,   0.180,   0.010,   0.014,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:06:18:708, 774745525636607,    1.522,   49.000, 3400,  25.486,  29.624,   8.229,  24.019,  27.205,   7.557, 68,  0,   0.305,   0.681,   0.189,   0.007,   0.014,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:06:18:817, 774745832810236,    1.631,   56.000, 3400,  27.071,  32.585,   9.051,  25.563,  30.001,   8.334, 70,  0,   0.373,   0.722,   0.201,   0.030,   0.018,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    3,   0.413
18:06:18:926, 774746139761080,    1.740,   49.000, 3400,  25.458,  35.368,   9.825,  23.729,  32.595,   9.054, 74,  0,   0.331,   0.758,   0.211,   0.006,   0.018,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    8,   0.000
18:06:19:036, 774746446804297,    1.850,   52.000, 3400,  25.837,  38.193,  10.609,  24.311,  35.253,   9.793, 72,  0,   0.464,   0.809,   0.225,   0.007,   0.019,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:06:19:145, 774746754024424,    1.959,   50.000, 3400,  26.145,  41.054,  11.404,  24.439,  37.927,  10.535, 68,  0,   0.315,   0.843,   0.234,   0.004,   0.019,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:06:19:263, 774747085150725,    2.077,   64.000, 3400,  27.488,  44.295,  12.304,  25.943,  40.986,  11.385, 69,  0,   0.823,   0.940,   0.261,   0.006,   0.020,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:06:19:372, 774747392233262,    2.186,   67.000, 3400,  26.965,  47.244,  13.123,  25.079,  43.729,  12.147, 72,  0,   0.919,   1.041,   0.289,   0.006,   0.021,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:06:19:482, 774747699803138,    2.296,   87.000, 3400,  27.238,  50.228,  13.952,  25.672,  46.541,  12.928, 70,  0,   0.569,   1.103,   0.306,   0.005,   0.021,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:06:19:591, 774748006382499,    2.405,   67.000, 3400,  28.341,  53.322,  14.812,  26.492,  49.433,  13.732, 73,  0,   0.580,   1.167,   0.324,   0.012,   0.023,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
