System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
18:09:55:306, 775353735357524,    0.098,   13.000, 3500,  14.308,   1.402,   0.389,  12.705,   1.245,   0.346, 66,  0,   0.472,   0.046,   0.013,   0.034,   0.003,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,   31,   3.884
18:09:55:415, 775354042284389,    0.207,   14.000, 3600,  14.848,   3.025,   0.840,  13.290,   2.697,   0.749, 66,  0,   0.497,   0.101,   0.028,   0.004,   0.004,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:09:55:532, 775354370000538,    0.324,   12.000, 3600,  14.655,   4.735,   1.315,  13.057,   4.221,   1.173, 70,  0,   0.439,   0.152,   0.042,   0.010,   0.005,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:09:55:641, 775354677163032,    0.433,   12.000, 3600,  14.771,   6.351,   1.764,  13.233,   5.669,   1.575, 71,  0,   0.468,   0.203,   0.056,   0.008,   0.006,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:09:55:751, 775354984271928,    0.543,   12.000, 3600,  14.932,   7.984,   2.218,  13.281,   7.121,   1.978, 73,  0,   0.391,   0.246,   0.068,   0.008,   0.007,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:09:55:860, 775355291076494,    0.652,   12.000, 3600,  14.804,   9.601,   2.667,  13.293,   8.574,   2.382, 70,  0,   0.315,   0.280,   0.078,   0.006,   0.007,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:09:55:969, 775355598188919,    0.761,   12.000, 3600,  14.788,  11.219,   3.116,  13.250,  10.023,   2.784, 73,  0,   0.422,   0.326,   0.091,   0.008,   0.008,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:09:56:079, 775355905224863,    0.871,   12.000, 3600,  13.990,  12.749,   3.541,  12.300,  11.368,   3.158, 70,  0,   0.534,   0.385,   0.107,   0.009,   0.009,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:09:56:188, 775356212456087,    0.980,   20.000, 3500,  15.348,  14.428,   4.008,  13.809,  12.879,   3.577, 69,  0,   0.411,   0.430,   0.119,   0.026,   0.012,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    3,   0.451
18:09:56:297, 775356519487051,    1.089,   35.000, 3400,  21.046,  16.729,   4.647,  19.268,  14.985,   4.163, 64,  0,   0.730,   0.509,   0.141,   0.016,   0.014,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,   18,   1.483
18:09:56:407, 775356826654527,    1.199,   49.000, 3400,  25.770,  19.548,   5.430,  24.074,  17.619,   4.894, 67,  0,   0.984,   0.617,   0.171,   0.004,   0.014,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:09:56:516, 775357133463101,    1.308,   55.000, 3500,  25.994,  22.388,   6.219,  24.174,  20.260,   5.628, 67,  0,   1.177,   0.746,   0.207,   0.006,   0.015,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:09:56:626, 775357440530930,    1.417,   55.000, 3400,  25.072,  25.130,   6.981,  23.033,  22.779,   6.327, 68,  0,   1.250,   0.882,   0.245,   0.004,   0.016,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:09:56:735, 775357747610651,    1.527,   49.000, 3400,  26.465,  28.024,   7.784,  24.699,  25.480,   7.078, 66,  0,   1.120,   1.005,   0.279,   0.008,   0.016,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:09:56:844, 775358054600920,    1.636,   50.000, 3400,  25.788,  30.843,   8.568,  24.082,  28.113,   7.809, 66,  0,   0.997,   1.114,   0.309,   0.014,   0.018,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
18:09:56:954, 775358361628955,    1.745,   51.000, 3400,  24.762,  33.551,   9.320,  22.769,  30.602,   8.501, 68,  0,   1.059,   1.230,   0.342,   0.006,   0.019,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,  172,   0.000
18:09:57:063, 775358668756254,    1.855,   49.000, 3400,  25.163,  36.303,  10.084,  23.426,  33.165,   9.212, 69,  0,   1.088,   1.349,   0.375,   0.006,   0.019,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:09:57:172, 775359011019572,    1.977,   62.000, 3400,  23.563,  39.175,  10.882,  21.719,  35.812,   9.948, 71,  0,   0.969,   1.467,   0.407,   0.028,   0.023,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    2,   0.229
18:09:57:282, 775359283120093,    2.074,   51.000, 3500,  26.337,  41.727,  11.591,  24.449,  38.181,  10.606, 69,  0,   1.143,   1.577,   0.438,   0.025,   0.025,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,   24,   2.243
18:09:57:391, 775359589827968,    2.183,   49.000, 3400,  25.719,  44.536,  12.371,  23.966,  40.799,  11.333, 67,  0,   1.025,   1.689,   0.469,   0.012,   0.026,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
