System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
18:01:17:246, 773899020607148,    0.098,   13.000, 3500,  14.248,   1.392,   0.387,  12.522,   1.224,   0.340, 68,  0,   0.499,   0.049,   0.014,   0.103,   0.010,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,  102,   8.800
18:01:17:355, 773899327392127,    0.207,   12.000, 3500,  13.743,   2.894,   0.804,  12.209,   2.558,   0.710, 65,  0,   0.418,   0.094,   0.026,   0.013,   0.012,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:01:17:456, 773899611476245,    0.308,   12.000, 3600,  14.395,   4.350,   1.208,  12.841,   3.857,   1.071, 71,  0,   0.437,   0.139,   0.039,   0.011,   0.013,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:01:17:566, 773899918722779,    0.418,   17.000, 3500,  15.457,   6.042,   1.678,  13.727,   5.359,   1.489, 70,  0,   0.530,   0.197,   0.055,   0.054,   0.019,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    5,   0.804
18:01:17:675, 773900225693506,    0.527,   12.000, 3500,  14.795,   7.659,   2.127,  13.262,   6.809,   1.891, 75,  0,   0.418,   0.242,   0.067,   0.013,   0.020,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    7,   0.000
18:01:17:800, 773900576506728,    0.652,   12.000, 3600,  14.745,   9.501,   2.639,  13.193,   8.457,   2.349, 73,  0,   0.324,   0.283,   0.079,   0.006,   0.021,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:01:17:909, 773900883505635,    0.761,   11.000, 3600,  14.526,  11.089,   3.080,  12.988,   9.877,   2.744, 73,  0,   0.429,   0.330,   0.092,   0.006,   0.021,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:01:18:019, 773901190623832,    0.871,   30.000, 3600,  13.889,  12.608,   3.502,  12.183,  11.209,   3.114, 71,  0,   0.527,   0.388,   0.108,   0.004,   0.022,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:01:18:128, 773901497656267,    0.980,   12.000, 3400,  14.677,  14.213,   3.948,  13.157,  12.648,   3.513, 72,  0,   0.380,   0.429,   0.119,   0.010,   0.023,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:01:18:237, 773901804666031,    1.089,   38.000, 3500,  21.873,  16.605,   4.612,  20.275,  14.865,   4.129, 65,  0,   0.798,   0.516,   0.143,   0.009,   0.024,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:01:18:347, 773902111810311,    1.199,   50.000, 3400,  25.239,  19.365,   5.379,  23.348,  17.419,   4.838, 67,  0,   1.002,   0.626,   0.174,   0.007,   0.025,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:01:18:456, 773902418728489,    1.308,   56.000, 3400,  26.713,  22.285,   6.190,  24.863,  20.136,   5.593, 67,  0,   1.217,   0.759,   0.211,   0.004,   0.025,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:01:18:565, 773902726111853,    1.417,   62.000, 3400,  26.062,  25.138,   6.983,  24.018,  22.765,   6.324, 68,  0,   1.241,   0.895,   0.249,   0.032,   0.029,   0.008,  45.000,  60.000,   0.000,   0.000,   0.000,    6,   0.886
18:01:18:675, 773903033142341,    1.527,   49.000, 3400,  26.390,  28.023,   7.784,  24.618,  25.457,   7.071, 67,  0,   1.096,   1.015,   0.282,   0.008,   0.030,   0.008,  45.000,  60.000,   0.000,   0.000,   0.000,  173,   0.000
18:01:18:784, 773903339796233,    1.636,   49.000, 3400,  25.806,  30.842,   8.567,  24.039,  28.082,   7.801, 69,  0,   1.019,   1.126,   0.313,   0.011,   0.031,   0.009,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:01:18:894, 773903647000508,    1.745,   49.000, 3400,  26.482,  33.739,   9.372,  24.725,  30.787,   8.552, 69,  0,   1.088,   1.245,   0.346,   0.006,   0.032,   0.009,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:01:19:003, 773903954142120,    1.855,   49.000, 3400,  24.813,  36.453,  10.126,  22.840,  33.285,   9.246, 69,  0,   1.086,   1.364,   0.379,   0.012,   0.033,   0.009,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:01:19:112, 773904260974136,    1.964,   50.000, 3400,  26.375,  39.335,  10.926,  24.612,  35.975,   9.993, 67,  0,   1.098,   1.484,   0.412,   0.011,   0.034,   0.009,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:01:19:222, 773904568348322,    2.073,   49.000, 3400,  26.469,  42.232,  11.731,  24.484,  38.655,  10.737, 66,  0,   1.111,   1.605,   0.446,   0.014,   0.036,   0.010,  45.000,  60.000,   0.000,   0.000,   0.000,  174,   0.000
18:01:19:331, 773904875584711,    2.183,   50.000, 3400,  23.349,  44.787,  12.441,  21.719,  41.031,  11.398, 70,  0,   0.877,   1.701,   0.473,   0.005,   0.036,   0.010,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:01:19:440, 773905182132934,    2.292,   53.000, 3400,  25.280,  47.547,  13.207,  23.425,  43.589,  12.108, 69,  0,   1.128,   1.825,   0.507,   0.005,   0.037,   0.010,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:01:19:550, 773905522566965,    2.413,   75.000, 3400,  27.361,  50.864,  14.129,  25.457,  46.675,  12.965, 71,  0,   1.378,   1.992,   0.553,   0.017,   0.039,   0.011,  45.000,  60.000,   0.000,   0.000,   0.000,    2,   0.234
18:01:19:659, 773905796451813,    2.511,   62.000, 3400,  26.409,  53.440,  14.844,  24.234,  49.039,  13.622, 69,  0,   1.389,   2.127,   0.591,   0.017,   0.040,   0.011,  45.000,  60.000,   0.000,   0.000,   0.000,   27,   2.607
18:01:19:768, 773906103312905,    2.620,   59.000, 3400,  25.851,  56.265,  15.629,  24.011,  51.663,  14.351, 70,  0,   1.209,   2.259,   0.628,   0.012,   0.042,   0.012,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:01:19:878, 773906410403967,    2.729,   49.000, 3400,  24.512,  58.946,  16.374,  22.527,  54.126,  15.035, 69,  0,   1.044,   2.373,   0.659,   0.006,   0.042,   0.012,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:01:19:987, 773906717339496,    2.839,   49.000, 3400,  26.464,  61.838,  17.177,  24.699,  56.826,  15.785, 68,  0,   1.082,   2.492,   0.692,   0.011,   0.044,   0.012,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:01:20:096, 773907024537182,    2.948,   49.000, 3400,  25.057,  64.580,  17.939,  23.350,  59.380,  16.495, 69,  0,   1.033,   2.605,   0.724,   0.007,   0.044,   0.012,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:01:20:206, 773907331553549,    3.057,   49.000, 3400,  25.950,  67.417,  18.727,  23.942,  61.998,  17.222, 68,  0,   1.083,   2.723,   0.756,   0.005,   0.045,   0.012,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:01:20:315, 773907638695376,    3.167,   50.000, 3400,  24.488,  70.095,  19.471,  22.753,  64.487,  17.913, 69,  0,   1.050,   2.838,   0.788,   0.006,   0.045,   0.013,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:01:20:424, 773907945779059,    3.276,   51.000, 3400,  25.799,  72.917,  20.255,  24.109,  67.123,  18.645, 71,  0,   0.918,   2.938,   0.816,   0.006,   0.046,   0.013,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:01:20:549, 773908311636908,    3.406,   75.000, 3400,  26.823,  76.412,  21.225,  24.701,  70.342,  19.539, 69,  0,   1.361,   3.116,   0.865,   0.024,   0.049,   0.014,  45.000,  60.000,   0.000,   0.000,   0.000,    2,   0.231
