System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
17:58:02:338, 773351717209620,    0.097,   25.000, 3500,  17.129,   1.670,   0.464,  15.302,   1.492,   0.414, 66,  0,   0.748,   0.073,   0.020,   0.053,   0.005,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,   29,   4.268
17:58:02:447, 773352024218804,    0.207,   23.000, 3400,  16.690,   3.495,   0.971,  15.052,   3.138,   0.872, 65,  0,   0.686,   0.148,   0.041,   0.004,   0.006,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:58:02:556, 773352331281020,    0.316,   32.000, 3400,  18.206,   5.485,   1.524,  16.357,   4.926,   1.368, 68,  0,   0.737,   0.228,   0.063,   0.048,   0.011,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    4,   0.595
17:58:02:666, 773352638498052,    0.426,   24.000, 3500,  16.949,   7.340,   2.039,  15.301,   6.600,   1.833, 64,  0,   0.749,   0.310,   0.086,   0.008,   0.012,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,   15,   0.000
17:58:02:775, 773352945314309,    0.535,   24.000, 3400,  16.901,   9.187,   2.552,  15.273,   8.269,   2.297, 67,  0,   0.687,   0.385,   0.107,   0.006,   0.013,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:58:02:884, 773353252497267,    0.644,   24.000, 3500,  16.623,  11.005,   3.057,  14.849,   9.893,   2.748, 68,  0,   0.624,   0.454,   0.126,   0.012,   0.014,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:58:02:994, 773353559545578,    0.754,   24.000, 3500,  16.483,  12.807,   3.558,  14.841,  11.516,   3.199, 68,  0,   0.687,   0.529,   0.147,   0.013,   0.015,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:58:03:103, 773353866482768,    0.863,   23.000, 3600,  16.461,  14.607,   4.057,  14.824,  13.137,   3.649, 66,  0,   0.685,   0.604,   0.168,   0.007,   0.016,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:58:03:212, 773354173862514,    0.972,   24.000, 3500,  16.616,  16.426,   4.563,  14.828,  14.760,   4.100, 69,  0,   0.752,   0.686,   0.191,   0.007,   0.017,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:58:03:322, 773354480611415,    1.082,   32.000, 3400,  18.704,  18.469,   5.130,  17.082,  16.626,   4.618, 65,  0,   0.735,   0.766,   0.213,   0.006,   0.017,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:58:03:431, 773354787758455,    1.191,   63.000, 3500,  26.480,  21.365,   5.935,  24.833,  19.342,   5.373, 70,  0,   0.727,   0.846,   0.235,   0.007,   0.018,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:58:03:540, 773355130855073,    1.313,   75.000, 3400,  28.006,  24.787,   6.885,  26.114,  22.533,   6.259, 72,  0,   0.753,   0.938,   0.260,   0.032,   0.022,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    3,   0.383
17:58:03:658, 773355423682209,    1.417,   62.000, 3400,  24.962,  27.390,   7.608,  23.296,  24.962,   6.934, 72,  0,   0.742,   1.015,   0.282,   0.013,   0.023,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,   20,   1.359
17:58:03:767, 773355730605203,    1.527,   62.000, 3400,  23.503,  29.959,   8.322,  21.875,  27.353,   7.598, 67,  0,   0.655,   1.087,   0.302,   0.006,   0.024,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
