System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
17:55:34:355, 772936182519621,    0.113,   26.000, 3400,  16.590,   1.870,   0.519,  14.954,   1.686,   0.468, 67,  0,   0.722,   0.081,   0.023,   0.040,   0.004,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,   30,   4.503
17:55:34:465, 772936489254602,    0.222,   28.000, 3400,  17.921,   3.828,   1.063,  16.068,   3.441,   0.956, 66,  0,   0.753,   0.164,   0.045,   0.044,   0.009,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    4,   0.677
17:55:34:574, 772936796552225,    0.331,   24.000, 3400,  16.878,   5.675,   1.576,  15.263,   5.111,   1.420, 70,  0,   0.688,   0.239,   0.066,   0.008,   0.010,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    3,   0.000
17:55:34:683, 772937103569499,    0.441,   24.000, 3400,  17.111,   7.546,   2.096,  15.280,   6.782,   1.884, 70,  0,   0.744,   0.320,   0.089,   0.012,   0.012,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:55:34:793, 772937410400399,    0.550,   24.000, 3400,  16.647,   9.365,   2.601,  15.005,   8.422,   2.339, 64,  0,   0.678,   0.394,   0.110,   0.005,   0.012,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:55:34:902, 772937717630941,    0.659,   24.000, 3400,  16.950,  11.219,   3.116,  15.336,  10.100,   2.805, 70,  0,   0.623,   0.462,   0.128,   0.009,   0.013,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:55:35:011, 772938024426084,    0.769,   24.000, 3400,  16.942,  13.070,   3.631,  15.279,  11.769,   3.269, 61,  0,   0.692,   0.538,   0.149,   0.011,   0.014,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:55:35:121, 772938331745382,    0.878,   23.000, 3400,  16.849,  14.914,   4.143,  15.054,  13.417,   3.727, 67,  0,   0.754,   0.620,   0.172,   0.004,   0.015,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:55:35:230, 772938639069202,    0.988,   26.000, 3500,  18.209,  16.907,   4.696,  16.576,  15.231,   4.231, 72,  0,   0.738,   0.701,   0.195,   0.006,   0.015,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:55:35:339, 772938945827931,    1.097,   36.000, 3400,  20.243,  19.119,   5.311,  18.430,  17.244,   4.790, 67,  0,   0.721,   0.780,   0.217,   0.012,   0.017,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    2,   0.000
17:55:35:449, 772939252775471,    1.206,   68.000, 3400,  26.623,  22.029,   6.119,  24.960,  19.973,   5.548, 69,  0,   0.677,   0.854,   0.237,   0.028,   0.020,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    3,   0.356
17:55:35:558, 772939559686436,    1.315,   62.000, 3400,  24.385,  24.694,   6.859,  22.800,  22.465,   6.240, 70,  0,   0.592,   0.919,   0.255,   0.006,   0.021,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    9,   0.000
17:55:35:667, 772939866701739,    1.425,   62.000, 3400,  27.403,  27.690,   7.692,  25.588,  25.262,   7.017, 71,  0,   0.586,   0.983,   0.273,   0.007,   0.021,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:55:35:777, 772940173741878,    1.534,   62.000, 3400,  24.708,  30.392,   8.442,  23.129,  27.791,   7.720, 68,  0,   0.608,   1.049,   0.291,   0.006,   0.022,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:55:35:886, 772940480851189,    1.643,   62.000, 3400,  26.835,  33.327,   9.257,  25.255,  30.553,   8.487, 70,  0,   0.585,   1.113,   0.309,   0.006,   0.022,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:55:35:996, 772940787902814,    1.753,   62.000, 3400,  26.049,  36.175,  10.049,  24.220,  33.202,   9.223, 72,  0,   0.613,   1.180,   0.328,   0.012,   0.024,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:55:36:105, 772941094931659,    1.862,   64.000, 3400,  27.122,  39.141,  10.872,  25.511,  35.991,   9.998, 73,  0,   0.644,   1.251,   0.347,   0.008,   0.025,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:55:36:214, 772941402012814,    1.972,   67.000, 3400,  24.985,  41.873,  11.631,  23.273,  38.536,  10.705, 68,  0,   0.933,   1.353,   0.376,   0.004,   0.025,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:55:36:322, 772941705137468,    2.079,   52.000, 3400,  20.200,  44.054,  12.237,  18.338,  40.516,  11.254, 66,  0,   0.987,   1.459,   0.405,   0.006,   0.026,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:55:36:338, 772941758075191,    2.098,   27.000, 3400,  16.479,  44.364,  12.323,  14.653,  40.792,  11.331, 62,  0,   0.761,   1.474,   0.409,   0.036,   0.027,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000

Total Elapsed Time (sec) = 2.098315
Measured RDTSC Frequency (GHz) = 2.808

Cumulative Processor Energy_0 (Joules) = 44.364319
Cumulative Processor Energy_0 (mWh) = 12.323422
Average Processor Power_0 (Watt) = 21.142835

Cumulative IA Energy_0 (Joules) = 40.792175
Cumulative IA Energy_0 (mWh) = 11.331160
Average IA Power_0 (Watt) = 19.440448

Cumulative DRAM Energy_0 (Joules) = 1.473511
Cumulative DRAM Energy_0 (mWh) = 0.409309
Average DRAM Power_0 (Watt) = 0.702235

Cumulative GT Energy_0 (Joules) = 0.026550
Cumulative GT Energy_0 (mWh) = 0.007375
Average GT Power_0 (Watt) = 0.012653
