System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
18:12:39:373, 775814435033146,    0.098,   13.000, 3400,  14.277,   1.397,   0.388,  12.628,   1.236,   0.343, 65,  0,   0.482,   0.047,   0.013,   0.043,   0.004,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,   28,   3.691
18:12:39:482, 775814742173095,    0.207,   11.000, 3400,  13.343,   2.856,   0.793,  11.826,   2.529,   0.703, 66,  0,   0.422,   0.093,   0.026,   0.007,   0.005,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:12:39:591, 775815049275179,    0.317,   15.000, 3400,  15.453,   4.546,   1.263,  13.868,   4.046,   1.124, 70,  0,   0.508,   0.149,   0.041,   0.049,   0.010,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    5,   0.559
18:12:39:701, 775815356285281,    0.426,   12.000, 3400,  14.876,   6.173,   1.715,  13.185,   5.487,   1.524, 72,  0,   0.474,   0.201,   0.056,   0.005,   0.011,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    2,   0.000
18:12:39:810, 775815663526653,    0.535,   12.000, 3400,  14.699,   7.781,   2.161,  13.186,   6.930,   1.925, 73,  0,   0.392,   0.244,   0.068,   0.013,   0.012,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:12:39:919, 775815970372169,    0.645,   12.000, 3400,  14.791,   9.398,   2.610,  13.263,   8.379,   2.328, 74,  0,   0.336,   0.280,   0.078,   0.007,   0.013,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:12:40:029, 775816277380570,    0.754,   12.000, 3400,  14.551,  10.988,   3.052,  12.889,   9.789,   2.719, 72,  0,   0.429,   0.327,   0.091,   0.005,   0.013,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:12:40:138, 775816584455298,    0.863,   12.000, 3400,  13.651,  12.481,   3.467,  12.087,  11.110,   3.086, 74,  0,   0.519,   0.384,   0.107,   0.004,   0.014,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:12:40:243, 775816880169341,    0.969,   12.000, 3400,  14.542,  14.013,   3.892,  13.013,  12.481,   3.467, 73,  0,   0.394,   0.425,   0.118,   0.008,   0.015,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:12:40:353, 775817187281968,    1.078,   38.000, 3400,  22.175,  16.438,   4.566,  20.400,  14.712,   4.087, 64,  0,   0.768,   0.510,   0.142,   0.007,   0.016,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
