System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
18:08:40:273, 775143041863242,    0.097,   13.000, 3600,  13.934,   1.357,   0.377,  12.344,   1.202,   0.334, 67,  0,   0.486,   0.047,   0.013,   0.060,   0.006,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,   31,   4.915
18:08:40:382, 775143348888804,    0.207,   12.000, 3400,  14.320,   2.923,   0.812,  12.808,   2.603,   0.723, 68,  0,   0.420,   0.093,   0.026,   0.004,   0.006,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:08:40:492, 775143655940465,    0.316,   12.000, 3600,  14.982,   4.561,   1.267,  13.319,   4.059,   1.128, 73,  0,   0.436,   0.141,   0.039,   0.013,   0.008,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:08:40:601, 775143962928497,    0.425,   12.000, 3600,  14.628,   6.160,   1.711,  13.077,   5.489,   1.525, 70,  0,   0.467,   0.192,   0.053,   0.007,   0.008,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:08:40:710, 775144269919809,    0.535,   12.000, 3600,  14.891,   7.788,   2.163,  13.238,   6.936,   1.927, 74,  0,   0.384,   0.234,   0.065,   0.004,   0.009,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:08:40:820, 775144577024084,    0.644,   12.000, 3500,  14.387,   9.362,   2.600,  12.870,   8.343,   2.318, 74,  0,   0.342,   0.271,   0.075,   0.009,   0.010,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:08:40:929, 775144884105090,    0.753,   12.000, 3500,  14.461,  10.943,   3.040,  12.927,   9.757,   2.710, 72,  0,   0.425,   0.318,   0.088,   0.008,   0.011,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:08:41:038, 775145191181997,    0.863,   12.000, 3600,  13.973,  12.471,   3.464,  12.271,  11.099,   3.083, 75,  0,   0.508,   0.374,   0.104,   0.005,   0.011,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:08:41:163, 775145553197051,    0.992,   23.000, 3600,  15.262,  14.439,   4.011,  13.665,  12.861,   3.572, 70,  0,   0.433,   0.429,   0.119,   0.016,   0.013,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.219
18:08:41:257, 775145805092320,    1.081,   50.000, 3400,  24.388,  16.627,   4.618,  22.966,  14.921,   4.145, 70,  0,   0.602,   0.483,   0.134,   0.013,   0.015,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,   18,   1.266
