System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
17:51:53:260, 772315345696025,    0.098,   25.000, 3500,  16.976,   1.658,   0.461,  15.193,   1.484,   0.412, 66,  0,   0.739,   0.072,   0.020,   0.034,   0.003,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,   39,   5.002
17:51:53:369, 772315652888295,    0.207,   24.000, 3400,  17.126,   3.531,   0.981,  15.492,   3.178,   0.883, 66,  0,   0.698,   0.148,   0.041,   0.012,   0.005,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:51:53:487, 772315982035010,    0.324,   24.000, 3500,  16.679,   5.487,   1.524,  15.027,   4.940,   1.372, 69,  0,   0.683,   0.229,   0.063,   0.009,   0.006,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:51:53:596, 772316289029630,    0.434,   24.000, 3400,  16.988,   7.344,   2.040,  15.188,   6.600,   1.833, 68,  0,   0.735,   0.309,   0.086,   0.007,   0.006,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:51:53:705, 772316596217967,    0.543,   25.000, 3500,  16.968,   9.200,   2.556,  15.340,   8.279,   2.300, 70,  0,   0.702,   0.386,   0.107,   0.005,   0.007,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:51:53:815, 772316903168640,    0.652,   24.000, 3500,  16.735,  11.029,   3.064,  15.120,   9.931,   2.759, 69,  0,   0.621,   0.454,   0.126,   0.003,   0.007,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:51:53:924, 772317210006435,    0.762,   24.000, 3400,  16.610,  12.844,   3.568,  14.798,  11.548,   3.208, 61,  0,   0.693,   0.529,   0.147,   0.006,   0.008,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:51:54:049, 772317599524813,    0.900,   47.000, 3500,  17.912,  15.329,   4.258,  16.270,  13.805,   3.835, 66,  0,   0.782,   0.638,   0.177,   0.051,   0.015,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    4,   0.697
17:51:54:143, 772317824361370,    0.980,   24.000, 3500,  17.424,  16.724,   4.646,  15.629,  15.057,   4.182, 73,  0,   0.805,   0.702,   0.195,   0.030,   0.017,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,   22,   1.722
17:51:54:252, 772318131562863,    1.090,   24.000, 3400,  17.315,  18.619,   5.172,  15.507,  16.753,   4.654, 70,  0,   0.710,   0.780,   0.217,   0.012,   0.019,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
