System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
18:08:14:273, 775070033113406,    0.096,   13.000, 3600,  14.202,   1.368,   0.380,  12.639,   1.218,   0.338, 66,  0,   0.464,   0.045,   0.012,   0.037,   0.004,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,   38,   5.245
18:08:14:382, 775070340145344,    0.206,   12.000, 3500,  14.396,   2.942,   0.817,  12.870,   2.625,   0.729, 67,  0,   0.417,   0.090,   0.025,   0.013,   0.005,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:08:14:491, 775070647289857,    0.315,   12.000, 3600,  14.903,   4.572,   1.270,  13.261,   4.075,   1.132, 72,  0,   0.425,   0.137,   0.038,   0.006,   0.006,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:08:14:601, 775070954242990,    0.424,   12.000, 3600,  14.627,   6.171,   1.714,  13.088,   5.506,   1.529, 71,  0,   0.458,   0.187,   0.052,   0.006,   0.006,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:08:14:710, 775071261331610,    0.534,   12.000, 3600,  14.745,   7.784,   2.162,  13.219,   6.952,   1.931, 74,  0,   0.372,   0.228,   0.063,   0.010,   0.007,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:08:14:819, 775071568401137,    0.643,   14.000, 3600,  15.640,   9.494,   2.637,  13.993,   8.482,   2.356, 74,  0,   0.404,   0.272,   0.075,   0.009,   0.008,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:08:14:929, 775071875461686,    0.752,   12.000, 3600,  14.633,  11.094,   3.082,  13.097,   9.914,   2.754, 72,  0,   0.419,   0.317,   0.088,   0.006,   0.009,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:08:15:038, 775072182402701,    0.862,   12.000, 3600,  13.811,  12.604,   3.501,  12.258,  11.254,   3.126, 74,  0,   0.508,   0.373,   0.104,   0.003,   0.009,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:08:15:163, 775072546738504,    0.992,   24.000, 3600,  15.458,  14.610,   4.058,  13.839,  13.050,   3.625, 69,  0,   0.424,   0.428,   0.119,   0.027,   0.013,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    2,   0.395
18:08:15:257, 775072796531143,    1.080,   45.000, 3500,  23.680,  16.716,   4.643,  21.913,  14.999,   4.166, 68,  0,   0.916,   0.509,   0.142,   0.021,   0.015,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,   23,   2.241
18:08:15:366, 775073103541092,    1.190,   49.000, 3400,  25.635,  19.519,   5.422,  23.917,  17.614,   4.893, 68,  0,   1.063,   0.626,   0.174,   0.008,   0.016,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    2,   0.000
18:08:15:475, 775073410767029,    1.299,   56.000, 3400,  24.442,  22.193,   6.165,  22.452,  20.070,   5.575, 68,  0,   1.115,   0.748,   0.208,   0.013,   0.017,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:08:15:585, 775073717712888,    1.409,   53.000, 3400,  24.799,  24.904,   6.918,  23.067,  22.592,   6.276, 69,  0,   1.146,   0.873,   0.243,   0.006,   0.018,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:08:15:694, 775074024864427,    1.518,   49.000, 3400,  26.632,  27.817,   7.727,  24.587,  25.281,   7.023, 66,  0,   1.118,   0.995,   0.276,   0.005,   0.018,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:08:15:804, 775074331891859,    1.627,   49.000, 3500,  23.207,  30.354,   8.432,  21.529,  27.635,   7.676, 71,  0,   0.932,   1.097,   0.305,   0.006,   0.019,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:08:15:921, 775074661294932,    1.745,   49.000, 3400,  25.319,  33.325,   9.257,  23.535,  30.396,   8.443, 66,  0,   1.093,   1.225,   0.340,   0.005,   0.019,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:08:16:030, 775074968282731,    1.854,   53.000, 3400,  24.507,  36.004,  10.001,  22.524,  32.859,   9.127, 70,  0,   1.084,   1.344,   0.373,   0.008,   0.020,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
