System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
18:16:51:367, 776522036354898,    0.113,   13.000, 3600,  14.262,   1.617,   0.449,  12.593,   1.428,   0.397, 70,  0,   0.449,   0.051,   0.014,   0.022,   0.003,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,   30,   3.952
18:16:51:476, 776522343410908,    0.223,   11.000, 3600,  14.249,   3.176,   0.882,  12.723,   2.819,   0.783, 68,  0,   0.434,   0.098,   0.027,   0.005,   0.003,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:51:586, 776522650520926,    0.332,   12.000, 3400,  14.485,   4.760,   1.322,  12.962,   4.237,   1.177, 73,  0,   0.403,   0.142,   0.040,   0.008,   0.004,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:51:695, 776522957450292,    0.441,   12.000, 3500,  14.590,   6.354,   1.765,  12.906,   5.648,   1.569, 72,  0,   0.479,   0.195,   0.054,   0.004,   0.004,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:51:804, 776523264604446,    0.551,   20.000, 3600,  15.597,   8.060,   2.239,  14.011,   7.180,   1.995, 74,  0,   0.436,   0.242,   0.067,   0.052,   0.010,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    3,   0.578
18:16:51:914, 776523571688290,    0.660,   12.000, 3600,  14.386,   9.634,   2.676,  12.874,   8.588,   2.386, 76,  0,   0.356,   0.281,   0.078,   0.004,   0.011,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,   19,   0.000
18:16:52:023, 776523878701129,    0.770,   12.000, 3500,  14.265,  11.193,   3.109,  12.582,   9.964,   2.768, 74,  0,   0.429,   0.328,   0.091,   0.004,   0.011,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:52:132, 776524185849392,    0.879,   12.000, 3500,  13.725,  12.695,   3.526,  12.161,  11.294,   3.137, 75,  0,   0.519,   0.385,   0.107,   0.011,   0.012,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:52:242, 776524492835909,    0.988,   12.000, 3400,  14.414,  14.270,   3.964,  12.866,  12.701,   3.528, 75,  0,   0.395,   0.428,   0.119,   0.007,   0.013,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:52:351, 776524799575391,    1.097,   41.000, 3400,  24.357,  16.931,   4.703,  22.717,  15.182,   4.217, 70,  0,   0.392,   0.471,   0.131,   0.006,   0.014,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:52:461, 776525106782091,    1.207,   50.000, 3500,  25.498,  19.721,   5.478,  23.997,  17.808,   4.947, 73,  0,   0.357,   0.510,   0.142,   0.004,   0.014,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:52:570, 776525413691801,    1.316,   49.000, 3400,  27.314,  22.706,   6.307,  25.861,  20.634,   5.732, 69,  0,   0.343,   0.547,   0.152,   0.005,   0.015,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:52:679, 776525720734219,    1.426,   50.000, 3400,  26.924,  25.650,   7.125,  25.179,  23.387,   6.496, 74,  0,   0.364,   0.587,   0.163,   0.009,   0.016,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:52:789, 776526039744327,    1.539,   62.000, 3500,  23.780,  28.352,   7.875,  22.307,  25.922,   7.200, 72,  0,   0.382,   0.631,   0.175,   0.020,   0.018,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.203
18:16:52:898, 776526334863197,    1.644,   49.000, 3400,  27.762,  31.269,   8.686,  25.958,  28.650,   7.958, 70,  0,   0.397,   0.672,   0.187,   0.010,   0.019,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,   23,   2.066
18:16:53:007, 776526641991863,    1.754,   49.000, 3400,  26.995,  34.222,   9.506,  25.496,  31.439,   8.733, 74,  0,   0.341,   0.710,   0.197,   0.004,   0.019,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:53:117, 776526948895533,    1.863,   53.000, 3400,  26.296,  37.096,  10.304,  24.733,  34.142,   9.484, 71,  0,   0.500,   0.764,   0.212,   0.012,   0.021,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:53:226, 776527256012493,    1.972,   49.000, 3400,  27.976,  40.156,  11.154,  26.248,  37.013,  10.281, 74,  0,   0.366,   0.804,   0.223,   0.005,   0.021,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:53:335, 776527563043964,    2.082,   50.000, 3400,  27.619,  43.176,  11.993,  26.142,  39.871,  11.075, 75,  0,   0.359,   0.843,   0.234,   0.005,   0.022,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:53:445, 776527870117468,    2.191,   49.000, 3400,  27.639,  46.198,  12.833,  26.126,  42.728,  11.869, 75,  0,   0.340,   0.881,   0.245,   0.011,   0.023,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:53:554, 776528177214538,    2.300,   52.000, 3400,  26.932,  49.144,  13.651,  25.196,  45.484,  12.634, 74,  0,   0.420,   0.927,   0.257,   0.005,   0.024,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:53:671, 776528505658735,    2.417,   50.000, 3400,  28.002,  52.419,  14.561,  26.403,  48.572,  13.492, 75,  0,   0.369,   0.970,   0.269,   0.004,   0.024,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:53:796, 776528868098372,    2.546,   63.000, 3400,  26.880,  55.889,  15.525,  25.282,  51.835,  14.399, 73,  0,   0.370,   1.017,   0.283,   0.024,   0.027,   0.008,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.186
18:16:53:890, 776529119703923,    2.636,   50.000, 3400,  27.159,  58.322,  16.201,  25.750,  54.142,  15.040, 70,  0,   0.398,   1.053,   0.293,   0.018,   0.029,   0.008,  45.000,  60.000,   0.000,   0.000,   0.000,   18,   1.115
18:16:53:999, 776529426721520,    2.745,   49.000, 3400,  27.365,  61.314,  17.032,  25.613,  56.943,  15.817, 75,  0,   0.343,   1.091,   0.303,   0.004,   0.029,   0.008,  45.000,  60.000,   0.000,   0.000,   0.000,    2,   0.000
18:16:54:108, 776529733896496,    2.855,   49.000, 3400,  26.001,  64.158,  17.822,  24.501,  59.623,  16.562, 71,  0,   0.344,   1.128,   0.313,   0.008,   0.030,   0.008,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:54:218, 776530040873508,    2.964,   49.000, 3400,  24.899,  66.880,  18.578,  23.411,  62.182,  17.273, 76,  0,   0.341,   1.166,   0.324,   0.008,   0.031,   0.009,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:54:327, 776530348041874,    3.073,   50.000, 3500,  27.390,  69.877,  19.410,  25.644,  64.988,  18.052, 76,  0,   0.362,   1.205,   0.335,   0.005,   0.032,   0.009,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:54:436, 776530654945582,    3.183,   49.000, 3400,  26.426,  72.765,  20.212,  24.926,  67.712,  18.809, 75,  0,   0.336,   1.242,   0.345,   0.006,   0.032,   0.009,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:54:546, 776530962024553,    3.292,   49.000, 3400,  27.940,  75.820,  21.061,  26.460,  70.606,  19.613, 76,  0,   0.343,   1.280,   0.355,   0.006,   0.033,   0.009,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
