System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
17:57:54:253, 773329015208519,    0.097,   24.000, 3400,  16.782,   1.631,   0.453,  15.100,   1.467,   0.408, 67,  0,   0.720,   0.070,   0.019,   0.031,   0.003,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,   34,   5.092
17:57:54:362, 773329322037053,    0.206,   24.000, 3400,  16.548,   3.439,   0.955,  14.899,   3.095,   0.860, 68,  0,   0.691,   0.146,   0.040,   0.008,   0.004,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:57:54:472, 773329629188170,    0.316,   24.000, 3500,  17.007,   5.299,   1.472,  15.238,   4.762,   1.323, 69,  0,   0.699,   0.222,   0.062,   0.011,   0.005,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:57:54:581, 773329936266699,    0.425,   27.000, 3500,  18.080,   7.277,   2.021,  16.366,   6.552,   1.820, 68,  0,   0.788,   0.308,   0.086,   0.055,   0.011,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    5,   0.910
17:57:54:690, 773330243180056,    0.534,   24.000, 3500,  17.190,   9.156,   2.543,  15.382,   8.233,   2.287, 67,  0,   0.704,   0.385,   0.107,   0.005,   0.012,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    2,   0.000
17:57:54:800, 773330550306470,    0.644,   24.000, 3500,  17.684,  11.090,   3.080,  16.054,   9.989,   2.775, 72,  0,   0.629,   0.454,   0.126,   0.013,   0.013,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:57:54:909, 773330857555290,    0.753,   24.000, 3600,  16.682,  12.915,   3.588,  15.029,  11.634,   3.232, 69,  0,   0.676,   0.528,   0.147,   0.009,   0.014,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:57:55:018, 773331164503086,    0.863,   23.000, 3500,  16.538,  14.723,   4.090,  14.754,  13.246,   3.680, 68,  0,   0.682,   0.602,   0.167,   0.012,   0.015,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:57:55:128, 773331471342509,    0.972,   24.000, 3400,  16.492,  16.525,   4.590,  14.815,  14.865,   4.129, 72,  0,   0.760,   0.685,   0.190,   0.006,   0.016,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:57:55:237, 773331778454665,    1.081,   24.000, 3400,  16.860,  18.369,   5.102,  15.219,  16.530,   4.592, 70,  0,   0.694,   0.761,   0.211,   0.010,   0.017,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:57:55:346, 773332085318006,    1.191,   55.000, 3400,  24.743,  21.073,   5.854,  22.937,  19.036,   5.288, 70,  0,   0.674,   0.835,   0.232,   0.006,   0.018,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:57:55:456, 773332392395999,    1.300,   63.000, 3400,  25.672,  23.880,   6.633,  24.071,  21.669,   6.019, 70,  0,   0.622,   0.903,   0.251,   0.011,   0.019,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:57:55:565, 773332699471557,    1.409,   67.000, 3400,  25.809,  26.703,   7.417,  24.185,  24.314,   6.754, 69,  0,   0.656,   0.975,   0.271,   0.028,   0.022,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    2,   0.316
17:57:55:674, 773333006533199,    1.519,   62.000, 3400,  27.000,  29.655,   8.238,  25.182,  27.067,   7.519, 70,  0,   0.609,   1.041,   0.289,   0.007,   0.023,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    9,   0.000
17:57:55:784, 773333313540400,    1.628,   62.000, 3400,  25.645,  32.459,   9.016,  24.055,  29.697,   8.249, 70,  0,   0.606,   1.108,   0.308,   0.006,   0.023,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:57:55:893, 773333620839765,    1.737,   64.000, 3400,  25.908,  35.294,   9.804,  24.341,  32.361,   8.989, 69,  0,   0.659,   1.180,   0.328,   0.013,   0.025,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:57:56:002, 773333927692510,    1.847,   63.000, 3400,  26.257,  38.164,  10.601,  24.375,  35.025,   9.729, 71,  0,   0.662,   1.252,   0.348,   0.012,   0.026,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:57:56:112, 773334234689739,    1.956,   62.000, 3400,  26.183,  41.026,  11.396,  24.581,  37.712,  10.476, 73,  0,   0.613,   1.319,   0.366,   0.006,   0.027,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:57:56:221, 773334541910472,    2.065,   62.000, 3500,  26.406,  43.915,  12.199,  24.817,  40.427,  11.230, 73,  0,   0.596,   1.384,   0.385,   0.012,   0.028,   0.008,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:57:56:330, 773334848795827,    2.175,   62.000, 3400,  26.475,  46.809,  13.002,  24.643,  43.120,  11.978, 70,  0,   0.633,   1.453,   0.404,   0.009,   0.029,   0.008,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:57:56:440, 773335155959538,    2.284,   62.000, 3400,  27.327,  49.798,  13.833,  25.747,  45.937,  12.760, 69,  0,   0.636,   1.523,   0.423,   0.006,   0.030,   0.008,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:57:56:549, 773335462880038,    2.393,   74.000, 3400,  26.203,  52.662,  14.628,  24.586,  48.624,  13.507, 72,  0,   0.635,   1.592,   0.442,   0.016,   0.031,   0.009,  45.000,  60.000,   0.000,   0.000,   0.000,    2,   0.224
17:57:56:658, 773335770003007,    2.503,   62.000, 3400,  24.172,  55.306,  15.363,  22.320,  51.065,  14.185, 71,  0,   0.629,   1.661,   0.461,   0.019,   0.034,   0.009,  45.000,  60.000,   0.000,   0.000,   0.000,   23,   1.832
17:57:56:768, 773336077003804,    2.612,   62.000, 3400,  25.439,  58.087,  16.135,  23.846,  53.673,  14.909, 71,  0,   0.598,   1.727,   0.480,   0.006,   0.034,   0.009,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:57:56:877, 773336384338271,    2.722,   62.000, 3400,  26.674,  61.007,  16.946,  24.858,  56.393,  15.665, 72,  0,   0.621,   1.795,   0.499,   0.005,   0.035,   0.010,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:57:56:987, 773336691167697,    2.831,   62.000, 3400,  27.343,  63.994,  17.776,  25.739,  59.206,  16.446, 72,  0,   0.609,   1.861,   0.517,   0.005,   0.035,   0.010,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:57:57:096, 773336998266796,    2.940,   62.000, 3400,  27.172,  66.966,  18.602,  25.577,  62.003,  17.223, 74,  0,   0.580,   1.925,   0.535,   0.008,   0.036,   0.010,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:57:57:205, 773337305395199,    3.050,   62.000, 3400,  23.453,  69.531,  19.314,  21.504,  64.355,  17.876, 66,  0,   1.023,   2.037,   0.566,   0.009,   0.037,   0.010,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
17:57:57:267, 773337515783118,    3.124,   42.000, 3400,  17.820,  70.866,  19.685,  16.229,  65.571,  18.214, 68,  0,   0.981,   2.110,   0.586,   0.012,   0.038,   0.011,  45.000,  60.000,   0.000,   0.000,   0.000,  165,   0.000

Total Elapsed Time (sec) = 3.124447
Measured RDTSC Frequency (GHz) = 2.808

Cumulative Processor Energy_0 (Joules) = 70.866455
Cumulative Processor Energy_0 (mWh) = 19.685126
Average Processor Power_0 (Watt) = 22.681281

Cumulative IA Energy_0 (Joules) = 65.570923
Cumulative IA Energy_0 (mWh) = 18.214145
Average IA Power_0 (Watt) = 20.986410

Cumulative DRAM Energy_0 (Joules) = 2.110046
Cumulative DRAM Energy_0 (mWh) = 0.586124
Average DRAM Power_0 (Watt) = 0.675334

Cumulative GT Energy_0 (Joules) = 0.038025
Cumulative GT Energy_0 (mWh) = 0.010562
Average GT Power_0 (Watt) = 0.012170
