System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
18:25:39:312, 778004508403355,    0.108,   13.000, 3400,  14.572,   1.569,   0.436,  12.936,   1.393,   0.387, 65,  0,   0.472,   0.051,   0.014,   0.029,   0.003,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,   16,   1.803
18:25:39:422, 778004815572854,    0.217,   12.000, 3500,  14.411,   3.145,   0.874,  12.887,   2.802,   0.778, 66,  0,   0.427,   0.097,   0.027,   0.004,   0.004,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:25:39:523, 778005098996989,    0.318,   12.000, 3600,  14.687,   4.628,   1.285,  13.123,   4.127,   1.146, 70,  0,   0.423,   0.140,   0.039,   0.006,   0.004,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:25:39:632, 778005406107976,    0.427,   12.000, 3600,  14.786,   6.245,   1.735,  13.112,   5.561,   1.545, 70,  0,   0.469,   0.191,   0.053,   0.007,   0.005,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:25:39:741, 778005713211275,    0.537,   12.000, 3600,  14.934,   7.878,   2.188,  13.418,   7.028,   1.952, 73,  0,   0.395,   0.235,   0.065,   0.006,   0.006,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:25:39:851, 778006020389156,    0.646,   12.000, 3500,  14.865,   9.504,   2.640,  13.230,   8.476,   2.354, 74,  0,   0.343,   0.272,   0.076,   0.004,   0.006,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:25:39:960, 778006327340577,    0.755,   16.000, 3500,  15.094,  11.154,   3.098,  13.471,   9.948,   2.763, 72,  0,   0.505,   0.327,   0.091,   0.054,   0.012,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    5,   0.735
18:25:40:069, 778006634281001,    0.865,   12.000, 3500,  13.823,  12.665,   3.518,  12.252,  11.287,   3.135, 74,  0,   0.523,   0.385,   0.107,   0.009,   0.013,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    5,   0.000
18:25:40:179, 778006941441890,    0.974,   12.000, 3800,  14.854,  14.290,   3.969,  13.201,  12.731,   3.537, 73,  0,   0.396,   0.428,   0.119,   0.004,   0.014,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:25:40:288, 778007248266460,    1.083,   39.000, 3400,  22.151,  16.710,   4.642,  20.522,  14.974,   4.159, 65,  0,   0.718,   0.506,   0.141,   0.004,   0.014,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:25:40:397, 778007555487368,    1.193,   49.000, 3400,  25.704,  19.523,   5.423,  23.981,  17.598,   4.888, 67,  0,   1.026,   0.619,   0.172,   0.008,   0.015,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:25:40:507, 778007862604353,    1.302,   49.000, 3400,  26.389,  22.409,   6.225,  24.416,  20.268,   5.630, 67,  0,   1.147,   0.744,   0.207,   0.006,   0.016,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:25:40:616, 778008169743050,    1.412,   49.000, 3400,  25.328,  25.179,   6.994,  23.560,  22.845,   6.346, 67,  0,   1.120,   0.867,   0.241,   0.007,   0.016,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:25:40:725, 778008477017354,    1.521,   53.000, 3400,  26.528,  28.082,   7.801,  24.808,  25.560,   7.100, 68,  0,   1.202,   0.998,   0.277,   0.007,   0.017,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:25:40:835, 778008783584865,    1.630,   62.000, 3400,  25.792,  30.898,   8.583,  23.589,  28.135,   7.815, 67,  0,   1.346,   1.145,   0.318,   0.008,   0.018,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
18:25:40:944, 778009090878366,    1.740,   58.000, 3400,  25.547,  33.694,   9.359,  23.691,  30.728,   8.535, 69,  0,   1.221,   1.279,   0.355,   0.041,   0.023,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    8,   0.965
18:25:41:053, 778009397699744,    1.849,   49.000, 3400,  24.676,  36.390,  10.108,  22.881,  33.228,   9.230, 68,  0,   1.123,   1.401,   0.389,   0.009,   0.024,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,  140,   0.000
18:25:41:163, 778009705008546,    1.958,   49.000, 3400,  26.620,  39.303,  10.918,  24.647,  35.925,   9.979, 70,  0,   1.162,   1.528,   0.425,   0.009,   0.025,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:25:41:272, 778010012039379,    2.068,   50.000, 3400,  25.526,  42.094,  11.693,  23.761,  38.523,  10.701, 73,  0,   1.091,   1.648,   0.458,   0.005,   0.025,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:25:41:381, 778010318999879,    2.177,   49.000, 3400,  25.636,  44.897,  12.471,  23.847,  41.130,  11.425, 67,  0,   1.121,   1.770,   0.492,   0.008,   0.026,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:25:41:491, 778010626151630,    2.286,   49.000, 3400,  23.254,  47.440,  13.178,  21.342,  43.464,  12.073, 73,  0,   0.993,   1.879,   0.522,   0.004,   0.026,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:25:41:600, 778010933114463,    2.396,   54.000, 3400,  26.927,  50.384,  13.996,  25.083,  46.206,  12.835, 70,  0,   1.239,   2.014,   0.560,   0.006,   0.027,   0.008,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
