System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
17:55:00:258, 772840435700175,    0.103,   25.000, 3400,  17.211,   1.777,   0.494,  15.333,   1.583,   0.440, 70,  0,   0.746,   0.077,   0.021,   0.056,   0.006,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,   34,   4.748
17:55:00:367, 772840742732931,    0.213,   24.000, 3400,  16.619,   3.594,   0.998,  14.978,   3.221,   0.895, 68,  0,   0.687,   0.152,   0.042,   0.004,   0.006,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:55:00:476, 772841049821205,    0.322,   27.000, 3400,  17.889,   5.551,   1.542,  16.205,   4.993,   1.387, 70,  0,   0.757,   0.235,   0.065,   0.037,   0.010,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    5,   0.694
17:55:00:586, 772841356874222,    0.431,   24.000, 3400,  17.153,   7.426,   2.063,  15.327,   6.669,   1.853, 72,  0,   0.742,   0.316,   0.088,   0.011,   0.011,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    2,   0.000
17:55:00:695, 772841664084109,    0.541,   24.000, 3400,  16.646,   9.247,   2.569,  15.014,   8.312,   2.309, 65,  0,   0.678,   0.390,   0.108,   0.009,   0.012,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:55:00:804, 772841971165377,    0.650,   24.000, 3400,  16.462,  11.048,   3.069,  14.850,   9.936,   2.760, 70,  0,   0.627,   0.459,   0.127,   0.006,   0.013,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:55:00:914, 772842278064577,    0.759,   24.000, 3500,  16.734,  12.877,   3.577,  14.924,  11.567,   3.213, 69,  0,   0.707,   0.536,   0.149,   0.006,   0.014,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:55:01:023, 772842585074556,    0.869,   23.000, 3400,  16.450,  14.675,   4.076,  14.807,  13.186,   3.663, 69,  0,   0.674,   0.610,   0.169,   0.010,   0.015,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:55:01:132, 772842892175977,    0.978,   24.000, 3400,  16.648,  16.496,   4.582,  14.973,  14.823,   4.118, 70,  0,   0.748,   0.692,   0.192,   0.007,   0.016,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:55:01:242, 772843199159510,    1.087,   31.000, 3400,  18.311,  18.498,   5.138,  16.526,  16.630,   4.619, 65,  0,   0.736,   0.772,   0.214,   0.004,   0.016,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
