System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
17:48:45:341, 771787667766899,    0.102,   13.000, 3600,  13.852,   1.416,   0.393,  12.297,   1.257,   0.349, 63,  0,   0.470,   0.048,   0.013,   0.026,   0.003,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,   29,   4.092
17:48:45:450, 771787974710293,    0.212,   11.000, 3500,  13.982,   2.945,   0.818,  12.455,   2.619,   0.727, 64,  0,   0.407,   0.093,   0.026,   0.012,   0.004,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:48:45:559, 771788281848075,    0.321,   11.000, 3600,  14.291,   4.508,   1.252,  12.653,   4.003,   1.112, 68,  0,   0.423,   0.139,   0.039,   0.009,   0.005,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:48:45:669, 771788588862670,    0.430,   11.000, 3600,  14.396,   6.082,   1.689,  12.875,   5.410,   1.503, 68,  0,   0.464,   0.190,   0.053,   0.006,   0.006,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:48:45:778, 771788895936280,    0.540,   11.000, 3500,  14.216,   7.636,   2.121,  12.706,   6.800,   1.889, 72,  0,   0.411,   0.234,   0.065,   0.008,   0.007,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:48:45:879, 771789179791643,    0.641,   12.000, 3500,  14.784,   9.131,   2.536,  13.247,   8.139,   2.261, 71,  0,   0.319,   0.267,   0.074,   0.009,   0.007,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:48:45:989, 771789486778205,    0.750,   14.000, 3500,  15.268,  10.800,   3.000,  13.554,   9.621,   2.672, 68,  0,   0.492,   0.320,   0.089,   0.040,   0.012,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    5,   0.853
17:48:46:098, 771789793902806,    0.859,   11.000, 3500,  13.702,  12.299,   3.416,  12.183,  10.953,   3.043, 68,  0,   0.414,   0.366,   0.102,   0.008,   0.013,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    2,   0.000
17:48:46:207, 771790100974425,    0.969,   12.000, 3600,  13.735,  13.801,   3.833,  12.195,  12.287,   3.413, 70,  0,   0.478,   0.418,   0.116,   0.006,   0.013,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:48:46:317, 771790407624927,    1.078,   21.000, 3400,  16.991,  15.656,   4.349,  15.317,  13.960,   3.878, 63,  0,   0.454,   0.468,   0.130,   0.007,   0.014,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:48:46:426, 771790714725975,    1.187,   49.000, 3400,  24.183,  18.301,   5.084,  22.755,  16.448,   4.569, 67,  0,   0.302,   0.501,   0.139,   0.006,   0.015,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:48:46:535, 771791021724296,    1.297,   49.000, 3400,  26.155,  21.160,   5.878,  24.681,  19.147,   5.318, 69,  0,   0.295,   0.533,   0.148,   0.008,   0.016,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:48:46:645, 771791328728752,    1.406,   49.000, 3400,  24.732,  23.864,   6.629,  23.051,  21.667,   6.019, 70,  0,   0.296,   0.565,   0.157,   0.007,   0.016,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:48:46:754, 771791635900265,    1.515,   52.000, 3400,  23.469,  26.432,   7.342,  22.012,  24.075,   6.687, 70,  0,   0.341,   0.603,   0.167,   0.004,   0.017,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:48:46:863, 771791942930526,    1.625,   49.000, 3400,  24.575,  29.119,   8.089,  23.119,  26.603,   7.390, 69,  0,   0.300,   0.635,   0.177,   0.006,   0.018,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:48:46:973, 771792249972326,    1.734,   54.000, 3400,  25.677,  31.926,   8.868,  23.909,  29.217,   8.116, 71,  0,   0.395,   0.679,   0.189,   0.042,   0.022,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    4,   0.548
17:48:47:082, 771792556926567,    1.843,   49.000, 3400,  23.677,  34.515,   9.587,  22.193,  31.643,   8.790, 70,  0,   0.296,   0.711,   0.198,   0.007,   0.023,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    4,   0.000
17:48:47:191, 771792864162257,    1.953,   49.000, 3400,  23.434,  37.079,  10.300,  21.974,  34.047,   9.458, 71,  0,   0.292,   0.743,   0.206,   0.005,   0.023,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:48:47:301, 771793171251596,    2.062,   51.000, 3400,  21.576,  39.438,  10.955,  19.622,  36.193,  10.054, 61,  0,   0.902,   0.842,   0.234,   0.104,   0.035,   0.010,  45.000,  60.000,   0.000,   0.000,   0.000,    9,   1.625
17:48:47:360, 771793360516396,    2.130,   30.000, 3400,  16.887,  40.576,  11.271,  15.218,  37.219,  10.339, 64,  0,   0.795,   0.895,   0.249,   0.013,   0.036,   0.010,  45.000,  60.000,   0.000,   0.000,   0.000,  159,   0.000

Total Elapsed Time (sec) = 2.129569
Measured RDTSC Frequency (GHz) = 2.808

Cumulative Processor Energy_0 (Joules) = 40.576477
Cumulative Processor Energy_0 (mWh) = 11.271244
Average Processor Power_0 (Watt) = 19.053843

Cumulative IA Energy_0 (Joules) = 37.218872
Cumulative IA Energy_0 (mWh) = 10.338576
Average IA Power_0 (Watt) = 17.477184

Cumulative DRAM Energy_0 (Joules) = 0.895325
Cumulative DRAM Energy_0 (mWh) = 0.248701
Average DRAM Power_0 (Watt) = 0.420425

Cumulative GT Energy_0 (Joules) = 0.035706
Cumulative GT Energy_0 (mWh) = 0.009918
Average GT Power_0 (Watt) = 0.016767
