System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
17:49:15:288, 771871760146068,    0.109,   13.000, 3600,  13.999,   1.520,   0.422,  12.463,   1.353,   0.376, 64,  0,   0.469,   0.051,   0.014,   0.034,   0.004,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,   35,   4.640
17:49:15:398, 771872067280843,    0.218,   11.000, 3600,  14.102,   3.062,   0.851,  12.474,   2.717,   0.755, 65,  0,   0.429,   0.098,   0.027,   0.006,   0.004,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:15:507, 771872374295249,    0.327,   11.000, 3600,  14.137,   4.608,   1.280,  12.609,   4.096,   1.138, 66,  0,   0.424,   0.144,   0.040,   0.008,   0.005,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:15:616, 771872681290884,    0.437,   11.000, 3500,  14.466,   6.189,   1.719,  12.804,   5.496,   1.527, 67,  0,   0.467,   0.195,   0.054,   0.011,   0.006,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:15:726, 771872988589588,    0.546,   11.000, 3500,  14.497,   7.776,   2.160,  12.998,   6.918,   1.922, 72,  0,   0.390,   0.238,   0.066,   0.006,   0.007,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:15:842, 771873315616788,    0.663,   12.000, 3400,  14.386,   9.451,   2.625,  12.921,   8.423,   2.340, 72,  0,   0.334,   0.277,   0.077,   0.007,   0.008,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:15:951, 771873622630872,    0.772,   18.000, 3500,  15.113,  11.104,   3.084,  13.385,   9.887,   2.746, 68,  0,   0.496,   0.331,   0.092,   0.055,   0.014,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    4,   0.681
17:49:16:061, 771873929842618,    0.881,   11.000, 3600,  13.267,  12.555,   3.488,  11.693,  11.166,   3.102, 67,  0,   0.548,   0.391,   0.109,   0.009,   0.015,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,   17,   0.000
17:49:16:170, 771874236750541,    0.991,   12.000, 3600,  14.320,  14.120,   3.922,  12.815,  12.567,   3.491, 68,  0,   0.371,   0.432,   0.120,   0.008,   0.016,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:16:279, 771874543829816,    1.100,   34.000, 3400,  18.703,  16.166,   4.490,  17.042,  14.430,   4.008, 62,  0,   0.503,   0.487,   0.135,   0.006,   0.016,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:16:389, 771874850838716,    1.209,   49.000, 3400,  23.364,  18.720,   5.200,  21.825,  16.816,   4.671, 69,  0,   0.469,   0.538,   0.149,   0.012,   0.018,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:16:490, 771875136126639,    1.311,   49.000, 3400,  24.639,  21.223,   5.895,  22.985,  19.152,   5.320, 64,  0,   0.490,   0.588,   0.163,   0.006,   0.018,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:16:600, 771875443183213,    1.420,   49.000, 3400,  26.122,  24.080,   6.689,  24.626,  21.844,   6.068, 65,  0,   0.449,   0.637,   0.177,   0.009,   0.019,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:16:709, 771875750276408,    1.530,   50.000, 3400,  26.156,  26.940,   7.483,  24.652,  24.540,   6.817, 70,  0,   0.472,   0.688,   0.191,   0.006,   0.020,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:16:818, 771876057234063,    1.639,   49.000, 3400,  24.893,  29.662,   8.239,  23.122,  27.068,   7.519, 70,  0,   0.472,   0.740,   0.206,   0.006,   0.020,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:16:928, 771876364318561,    1.748,   58.000, 3400,  25.368,  32.436,   9.010,  23.786,  29.669,   8.241, 67,  0,   0.522,   0.797,   0.221,   0.038,   0.025,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    3,   0.340
17:49:17:037, 771876671387091,    1.858,   49.000, 3400,  25.552,  35.230,   9.786,  24.030,  32.297,   8.971, 66,  0,   0.506,   0.852,   0.237,   0.008,   0.025,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,   93,   0.000
17:49:17:147, 771876978443927,    1.967,   49.000, 3400,  26.266,  38.102,  10.584,  24.529,  34.979,   9.716, 69,  0,   0.485,   0.905,   0.251,   0.006,   0.026,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:17:256, 771877285456994,    2.076,   48.000, 3400,  24.379,  40.768,  11.324,  22.850,  37.478,  10.410, 69,  0,   0.487,   0.959,   0.266,   0.006,   0.027,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:17:365, 771877592648796,    2.186,   53.000, 3400,  25.396,  43.546,  12.096,  23.625,  40.062,  11.128, 66,  0,   0.540,   1.018,   0.283,   0.010,   0.028,   0.008,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:17:475, 771877899493508,    2.295,   49.000, 3400,  25.637,  46.347,  12.874,  24.096,  42.695,  11.860, 70,  0,   0.477,   1.070,   0.297,   0.009,   0.029,   0.008,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:17:584, 771878206668086,    2.404,   49.000, 3400,  24.290,  49.005,  13.612,  22.752,  45.184,  12.551, 69,  0,   0.464,   1.121,   0.311,   0.007,   0.029,   0.008,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:17:693, 771878513603770,    2.514,   50.000, 3400,  25.280,  51.768,  14.380,  23.523,  47.755,  13.265, 72,  0,   0.515,   1.177,   0.327,   0.008,   0.030,   0.008,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:17:803, 771878820892781,    2.623,   49.000, 3400,  24.750,  54.476,  15.132,  23.255,  50.300,  13.972, 69,  0,   0.460,   1.227,   0.341,   0.007,   0.031,   0.009,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:17:912, 771879141300705,    2.737,   63.000, 3400,  26.536,  57.504,  15.973,  24.932,  53.145,  14.763, 69,  0,   0.530,   1.288,   0.358,   0.020,   0.033,   0.009,  45.000,  60.000,   0.000,   0.000,   0.000,    2,   0.244
17:49:18:021, 771879434797952,    2.842,   49.000, 3400,  25.384,  60.157,  16.710,  23.622,  55.614,  15.448, 71,  0,   0.528,   1.343,   0.373,   0.011,   0.035,   0.010,  45.000,  60.000,   0.000,   0.000,   0.000,   20,   1.651
17:49:18:131, 771879741818417,    2.951,   52.000, 3400,  23.648,  62.743,  17.429,  22.045,  58.024,  16.118, 68,  0,   0.613,   1.410,   0.392,   0.008,   0.035,   0.010,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
