System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
17:49:44:265, 771953127697554,    0.099,   13.000, 3600,  14.049,   1.389,   0.386,  12.352,   1.221,   0.339, 66,  0,   0.497,   0.049,   0.014,   0.103,   0.010,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,   56,   6.773
17:49:44:374, 771953434661479,    0.208,   12.000, 3500,  14.125,   2.933,   0.815,  12.590,   2.597,   0.721, 66,  0,   0.430,   0.096,   0.027,   0.007,   0.011,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:44:484, 771953741912508,    0.318,   11.000, 3500,  14.038,   4.469,   1.241,  12.538,   3.969,   1.103, 68,  0,   0.419,   0.142,   0.039,   0.004,   0.011,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:44:593, 771954048744151,    0.427,   12.000, 3500,  14.267,   6.028,   1.674,  12.730,   5.360,   1.489, 68,  0,   0.446,   0.191,   0.053,   0.006,   0.012,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:44:703, 771954355799012,    0.536,   11.000, 3500,  14.383,   7.600,   2.111,  12.748,   6.754,   1.876, 73,  0,   0.407,   0.235,   0.065,   0.005,   0.013,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:44:812, 771954663019547,    0.646,   12.000, 3500,  14.568,   9.194,   2.554,  13.083,   8.185,   2.274, 70,  0,   0.314,   0.270,   0.075,   0.004,   0.013,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:44:921, 771954988024507,    0.761,   23.000, 3500,  15.007,  10.931,   3.036,  13.388,   9.735,   2.704, 60,  0,   0.457,   0.322,   0.090,   0.027,   0.016,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    2,   0.435
17:49:45:031, 771955277170713,    0.864,   12.000, 3500,  13.402,  12.311,   3.420,  11.764,  10.946,   3.041, 66,  0,   0.491,   0.373,   0.104,   0.029,   0.019,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,   35,   4.482
17:49:45:140, 771955584180282,    0.974,   12.000, 3500,  13.973,  13.839,   3.844,  12.443,  12.307,   3.419, 71,  0,   0.440,   0.421,   0.117,   0.013,   0.021,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:45:249, 771955890936530,    1.083,   26.000, 3400,  17.807,  15.784,   4.385,  16.125,  14.068,   3.908, 65,  0,   0.441,   0.469,   0.130,   0.009,   0.022,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:45:359, 771956198013427,    1.192,   54.000, 3400,  25.424,  18.565,   5.157,  23.883,  16.680,   4.633, 64,  0,   0.542,   0.529,   0.147,   0.007,   0.022,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:45:468, 771956505196848,    1.302,   49.000, 3400,  24.936,  21.293,   5.915,  23.454,  19.246,   5.346, 65,  0,   0.468,   0.580,   0.161,   0.007,   0.023,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:45:577, 771956812142308,    1.411,   49.000, 3400,  21.284,  23.619,   6.561,  19.533,  21.381,   5.939, 65,  0,   0.424,   0.626,   0.174,   0.006,   0.024,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:45:687, 771957119125714,    1.520,   49.000, 3400,  24.022,  26.245,   7.290,  22.514,  23.843,   6.623, 70,  0,   0.449,   0.675,   0.188,   0.011,   0.025,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:45:796, 771957426230473,    1.630,   49.000, 3400,  26.274,  29.119,   8.089,  24.760,  26.551,   7.375, 70,  0,   0.442,   0.724,   0.201,   0.008,   0.026,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:45:921, 771957789969588,    1.759,   62.000, 3400,  25.430,  32.413,   9.004,  23.726,  29.624,   8.229, 68,  0,   0.480,   0.786,   0.218,   0.013,   0.027,   0.008,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.187
17:49:46:015, 771958040284645,    1.848,   50.000, 3400,  26.084,  34.738,   9.650,  24.514,  31.809,   8.836, 67,  0,   0.505,   0.831,   0.231,   0.022,   0.029,   0.008,  45.000,  60.000,   0.000,   0.000,   0.000,   21,   1.806
17:49:46:124, 771958347365467,    1.958,   49.000, 3400,  26.159,  37.599,  10.444,  24.638,  34.504,   9.584, 70,  0,   0.445,   0.880,   0.244,   0.007,   0.030,   0.008,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:46:233, 771958654358496,    2.067,   49.000, 3400,  25.864,  40.427,  11.230,  24.106,  37.139,  10.316, 71,  0,   0.448,   0.928,   0.258,   0.004,   0.031,   0.009,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:46:343, 771958961548117,    2.176,   51.000, 3400,  24.409,  43.097,  11.971,  22.876,  39.642,  11.012, 70,  0,   0.499,   0.983,   0.273,   0.010,   0.032,   0.009,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:46:452, 771959268634478,    2.286,   49.000, 3400,  24.386,  45.764,  12.712,  22.889,  42.145,  11.707, 72,  0,   0.422,   1.029,   0.286,   0.013,   0.033,   0.009,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:46:561, 771959575830240,    2.395,   49.000, 3400,  25.479,  48.551,  13.486,  23.727,  44.741,  12.428, 72,  0,   0.454,   1.079,   0.300,   0.010,   0.034,   0.010,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:46:663, 771959861195397,    2.497,   49.000, 3400,  26.263,  51.220,  14.228,  24.819,  47.263,  13.129, 72,  0,   0.455,   1.125,   0.313,   0.017,   0.036,   0.010,  45.000,  60.000,   0.000,   0.000,   0.000,    2,   0.000
17:49:46:772, 771960168047808,    2.606,   49.000, 3400,  26.473,  54.113,  15.031,  24.705,  49.962,  13.878, 67,  0,   0.437,   1.173,   0.326,   0.007,   0.037,   0.010,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:46:882, 771960475109260,    2.715,   49.000, 3400,  26.276,  56.987,  15.830,  24.762,  52.670,  14.631, 72,  0,   0.443,   1.221,   0.339,   0.007,   0.038,   0.010,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:46:991, 771960782095294,    2.825,   53.000, 3400,  23.851,  59.594,  16.554,  22.233,  55.101,  15.306, 71,  0,   0.549,   1.281,   0.356,   0.047,   0.043,   0.012,  45.000,  60.000,   0.000,   0.000,   0.000,    5,   0.655
17:49:47:100, 771961089260665,    2.934,   49.000, 3400,  24.383,  62.261,  17.295,  22.662,  57.580,  15.994, 70,  0,   0.421,   1.327,   0.369,   0.009,   0.044,   0.012,  45.000,  60.000,   0.000,   0.000,   0.000,    2,   0.000
17:49:47:210, 771961396250122,    3.043,   49.000, 3400,  24.904,  64.984,  18.051,  23.394,  60.137,  16.705, 69,  0,   0.429,   1.374,   0.382,   0.010,   0.045,   0.012,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:47:319, 771961703458396,    3.153,   51.000, 3400,  22.778,  67.476,  18.743,  21.046,  62.440,  17.344, 65,  0,   0.436,   1.422,   0.395,   0.007,   0.046,   0.013,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
17:49:47:429, 771962010572482,    3.262,   49.000, 3400,  24.101,  70.112,  19.476,  22.588,  64.910,  18.031, 70,  0,   0.427,   1.469,   0.408,   0.012,   0.047,   0.013,  45.000,  60.000,   0.000,   0.000,   0.000,  157,   0.000
17:49:47:538, 771962317631896,    3.372,   49.000, 3400,  26.255,  72.983,  20.273,  24.742,  67.616,  18.782, 68,  0,   0.446,   1.518,   0.422,   0.007,   0.048,   0.013,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:47:647, 771962624489606,    3.481,   49.000, 3400,  26.542,  75.883,  21.079,  24.783,  70.324,  19.535, 68,  0,   0.446,   1.566,   0.435,   0.007,   0.048,   0.013,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:47:757, 771962931527772,    3.590,   49.000, 3400,  26.410,  78.771,  21.881,  24.898,  73.047,  20.291, 72,  0,   0.435,   1.614,   0.448,   0.007,   0.049,   0.014,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:47:866, 771963238561274,    3.700,   49.000, 3400,  26.334,  81.651,  22.681,  24.814,  75.760,  21.044, 72,  0,   0.448,   1.663,   0.462,   0.005,   0.050,   0.014,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:47:975, 771963545659577,    3.809,   53.000, 3400,  25.993,  84.493,  23.470,  24.147,  78.401,  21.778, 72,  0,   0.556,   1.724,   0.479,   0.041,   0.054,   0.015,  45.000,  60.000,   0.000,   0.000,   0.000,    4,   0.536
17:49:48:085, 771963852749998,    3.918,   49.000, 3400,  26.302,  87.370,  24.269,  24.808,  81.114,  22.532, 68,  0,   0.444,   1.772,   0.492,   0.005,   0.055,   0.015,  45.000,  60.000,   0.000,   0.000,   0.000,    4,   0.000
17:49:48:194, 771964159640756,    4.028,   49.000, 3400,  24.761,  90.076,  25.021,  23.249,  83.655,  23.237, 72,  0,   0.445,   1.821,   0.506,   0.006,   0.055,   0.015,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:48:303, 771964466787266,    4.137,   54.000, 3400,  26.269,  92.949,  25.819,  24.437,  86.328,  23.980, 71,  0,   0.622,   1.889,   0.525,   0.007,   0.056,   0.016,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:48:413, 771964773886913,    4.246,   49.000, 3400,  26.336,  95.830,  26.619,  24.819,  89.042,  24.734, 69,  0,   0.447,   1.938,   0.538,   0.007,   0.057,   0.016,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:48:522, 771965081100984,    4.356,   49.000, 3400,  26.231,  98.699,  27.417,  24.742,  91.749,  25.486, 73,  0,   0.442,   1.986,   0.552,   0.006,   0.057,   0.016,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:48:631, 771965387932534,    4.465,   49.000, 3400,  24.193, 101.343,  28.151,  22.414,  94.198,  26.166, 72,  0,   0.458,   2.036,   0.566,   0.006,   0.058,   0.016,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:48:741, 771965695015751,    4.574,   49.000, 3400,  26.295, 104.219,  28.950,  24.760,  96.906,  26.918, 68,  0,   0.439,   2.084,   0.579,   0.010,   0.059,   0.016,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:48:850, 771966002138833,    4.684,   49.000, 3400,  26.198, 107.084,  29.746,  24.693,  99.607,  27.669, 71,  0,   0.438,   2.132,   0.592,   0.006,   0.060,   0.017,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
