System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
18:20:28:282, 777131134818734,    0.099,   13.000, 3500,  14.398,   1.428,   0.397,  12.795,   1.269,   0.352, 68,  0,   0.485,   0.048,   0.013,   0.049,   0.005,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,   28,   3.865
18:20:28:391, 777131441871070,    0.209,   14.000, 3500,  15.182,   3.088,   0.858,  13.603,   2.756,   0.766, 68,  0,   0.485,   0.101,   0.028,   0.037,   0.009,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    7,   0.878
18:20:28:501, 777131748735927,    0.318,   12.000, 3500,  14.804,   4.706,   1.307,  13.279,   4.207,   1.169, 72,  0,   0.422,   0.147,   0.041,   0.013,   0.010,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:20:28:610, 777132055779007,    0.427,   12.000, 3500,  14.683,   6.311,   1.753,  12.997,   5.628,   1.563, 71,  0,   0.468,   0.198,   0.055,   0.004,   0.011,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:20:28:719, 777132362977985,    0.537,   12.000, 3600,  14.181,   7.863,   2.184,  12.676,   7.015,   1.949, 72,  0,   0.394,   0.242,   0.067,   0.010,   0.012,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:20:28:820, 777132646169839,    0.637,   12.000, 3600,  14.941,   9.369,   2.603,  13.360,   8.363,   2.323, 75,  0,   0.336,   0.275,   0.077,   0.013,   0.013,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:20:28:930, 777132953321839,    0.747,   12.000, 3600,  14.486,  10.954,   3.043,  12.961,   9.780,   2.717, 72,  0,   0.421,   0.322,   0.089,   0.011,   0.014,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:20:29:039, 777133260264818,    0.856,   12.000, 3600,  14.036,  12.488,   3.469,  12.322,  11.127,   3.091, 74,  0,   0.515,   0.378,   0.105,   0.011,   0.016,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:20:29:148, 777133567382234,    0.965,   12.000, 3600,  14.462,  14.070,   3.908,  12.944,  12.543,   3.484, 72,  0,   0.366,   0.418,   0.116,   0.004,   0.016,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:20:29:258, 777133874652273,    1.075,   36.000, 3400,  21.425,  16.415,   4.560,  19.680,  14.697,   4.082, 66,  0,   0.690,   0.493,   0.137,   0.007,   0.017,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
18:20:29:367, 777134181927290,    1.184,   53.000, 3400,  24.287,  19.072,   5.298,  22.550,  17.164,   4.768, 68,  0,   1.100,   0.614,   0.170,   0.035,   0.021,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,   13,   1.492
18:20:29:476, 777134488470024,    1.293,   49.000, 3400,  24.596,  21.757,   6.044,  22.751,  19.648,   5.458, 67,  0,   1.119,   0.736,   0.204,   0.006,   0.021,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    3,   0.000
18:20:29:586, 777134795466115,    1.403,   53.000, 3400,  25.883,  24.587,   6.830,  24.085,  22.281,   6.189, 68,  0,   1.153,   0.862,   0.239,   0.005,   0.022,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:20:29:695, 777135102874651,    1.512,   57.000, 3400,  25.009,  27.325,   7.590,  23.073,  24.807,   6.891, 70,  0,   1.140,   0.987,   0.274,   0.008,   0.023,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:20:29:805, 777135409660203,    1.622,   62.000, 3400,  25.273,  30.086,   8.357,  23.350,  27.358,   7.599, 67,  0,   1.365,   1.136,   0.316,   0.006,   0.023,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:20:29:914, 777135716728708,    1.731,   52.000, 3400,  25.857,  32.914,   9.143,  23.838,  29.965,   8.324, 68,  0,   1.185,   1.266,   0.352,   0.009,   0.024,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,  140,   0.000
18:20:30:023, 777136023741061,    1.840,   49.000, 3400,  25.572,  35.710,   9.919,  23.842,  32.572,   9.048, 69,  0,   1.092,   1.385,   0.385,   0.006,   0.025,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:20:30:133, 777136330903098,    1.950,   49.000, 3400,  25.680,  38.519,  10.700,  23.879,  35.184,   9.773, 70,  0,   1.121,   1.508,   0.419,   0.010,   0.026,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:20:30:242, 777136637746854,    2.059,   50.000, 3400,  25.464,  41.301,  11.473,  23.494,  37.751,  10.486, 70,  0,   0.994,   1.616,   0.449,   0.008,   0.027,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
