System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
17:56:43:350, 773129919074020,    0.098,   25.000, 3400,  17.266,   1.690,   0.470,  15.493,   1.517,   0.421, 67,  0,   0.749,   0.073,   0.020,   0.060,   0.006,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,   32,   4.326
17:56:43:459, 773130226013705,    0.207,   28.000, 3500,  17.826,   3.639,   1.011,  16.115,   3.278,   0.911, 61,  0,   0.743,   0.154,   0.043,   0.046,   0.011,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    5,   0.770
17:56:43:568, 773130533053600,    0.317,   24.000, 3400,  16.988,   5.497,   1.527,  15.202,   4.941,   1.372, 67,  0,   0.698,   0.231,   0.064,   0.009,   0.012,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    3,   0.000
17:56:43:678, 773130840159289,    0.426,   24.000, 3500,  16.518,   7.303,   2.029,  14.879,   6.568,   1.824, 69,  0,   0.718,   0.309,   0.086,   0.006,   0.013,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:56:43:787, 773131147221723,    0.535,   24.000, 3400,  16.811,   9.141,   2.539,  15.178,   8.228,   2.285, 71,  0,   0.687,   0.384,   0.107,   0.004,   0.013,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:56:43:905, 773131476737844,    0.653,   26.000, 3400,  17.831,  11.234,   3.121,  16.058,  10.112,   2.809, 70,  0,   0.656,   0.461,   0.128,   0.004,   0.014,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:56:44:014, 773131783953672,    0.762,   24.000, 3500,  16.939,  13.087,   3.635,  15.288,  11.785,   3.274, 68,  0,   0.688,   0.537,   0.149,   0.006,   0.014,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:56:44:123, 773132090957765,    0.871,   23.000, 3400,  16.632,  14.906,   4.140,  14.993,  13.424,   3.729, 68,  0,   0.685,   0.612,   0.170,   0.008,   0.015,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:56:44:233, 773132398158423,    0.981,   24.000, 3500,  16.751,  16.738,   4.649,  14.958,  15.060,   4.183, 72,  0,   0.744,   0.693,   0.192,   0.006,   0.016,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:56:44:342, 773132705050414,    1.090,   29.000, 3400,  17.661,  18.668,   5.186,  16.041,  16.813,   4.670, 66,  0,   0.729,   0.773,   0.215,   0.006,   0.016,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    0,   0.000
17:56:44:451, 773133011960571,    1.199,   69.000, 3400,  25.977,  21.508,   5.974,  24.323,  19.472,   5.409, 69,  0,   0.687,   0.848,   0.235,   0.051,   0.022,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    8,   1.139
17:56:44:561, 773133319012805,    1.309,   62.000, 3400,  26.804,  24.439,   6.788,  24.983,  22.204,   6.168, 71,  0,   0.636,   0.917,   0.255,   0.008,   0.023,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,   15,   0.000
17:56:44:670, 773133626130562,    1.418,   62.000, 3500,  25.613,  27.240,   7.567,  23.994,  24.828,   6.897, 72,  0,   0.609,   0.984,   0.273,   0.009,   0.024,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:56:44:774, 773133918342320,    1.522,   63.000, 3500,  26.069,  29.953,   8.320,  24.429,  27.370,   7.603, 73,  0,   0.642,   1.051,   0.292,   0.008,   0.025,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:56:44:883, 773134225267225,    1.631,   61.000, 3400,  24.017,  32.578,   9.049,  22.179,  29.794,   8.276, 67,  0,   0.605,   1.117,   0.310,   0.007,   0.025,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:56:44:993, 773134532308512,    1.741,   62.000, 3400,  26.008,  35.422,   9.839,  24.421,  32.465,   9.018, 72,  0,   0.608,   1.183,   0.329,   0.012,   0.027,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:56:45:102, 773134839396389,    1.850,   62.000, 3400,  27.428,  38.422,  10.673,  25.861,  35.293,   9.804, 71,  0,   0.578,   1.246,   0.346,   0.008,   0.028,   0.008,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:56:45:211, 773135146431166,    1.959,   62.000, 3400,  26.940,  41.367,  11.491,  25.116,  38.039,  10.566, 72,  0,   0.616,   1.314,   0.365,   0.005,   0.028,   0.008,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:56:45:331, 773135482860706,    2.079,   63.000, 3400,  23.406,  44.172,  12.270,  21.867,  40.659,  11.294, 70,  0,   0.621,   1.388,   0.386,   0.010,   0.029,   0.008,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:56:45:441, 773135790220568,    2.189,   75.000, 3400,  25.502,  46.963,  13.045,  23.723,  43.256,  12.016, 69,  0,   0.664,   1.461,   0.406,   0.021,   0.032,   0.009,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.204
17:56:45:550, 773136097255518,    2.298,   66.000, 3500,  24.112,  49.599,  13.778,  22.340,  45.699,  12.694, 68,  0,   0.995,   1.570,   0.436,   0.012,   0.033,   0.009,  45.000,  60.000,   0.000,   0.000,   0.000,   18,   0.000
17:56:45:632, 773136367086337,    2.394,   46.000, 3400,  19.277,  51.452,  14.292,  17.468,  47.377,  13.160, 65,  0,   1.050,   1.671,   0.464,   0.004,   0.033,   0.009,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000

Total Elapsed Time (sec) = 2.394204
Measured RDTSC Frequency (GHz) = 2.808

Cumulative Processor Energy_0 (Joules) = 51.451904
Cumulative Processor Energy_0 (mWh) = 14.292196
Average Processor Power_0 (Watt) = 21.490197

Cumulative IA Energy_0 (Joules) = 47.377258
Cumulative IA Energy_0 (mWh) = 13.160350
Average IA Power_0 (Watt) = 19.788317

Cumulative DRAM Energy_0 (Joules) = 1.670593
Cumulative DRAM Energy_0 (mWh) = 0.464054
Average DRAM Power_0 (Watt) = 0.697766

Cumulative GT Energy_0 (Joules) = 0.033386
Cumulative GT Energy_0 (mWh) = 0.009274
Average GT Power_0 (Watt) = 0.013945
