System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
18:25:05:334, 777909097895862,    0.103,   13.000, 3600,  14.162,   1.453,   0.404,  12.663,   1.299,   0.361, 69,  0,   0.460,   0.047,   0.013,   0.020,   0.002,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,   13,   1.672
18:25:05:443, 777909404906549,    0.212,   12.000, 3400,  14.548,   3.044,   0.846,  12.881,   2.708,   0.752, 70,  0,   0.429,   0.094,   0.026,   0.011,   0.003,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:25:05:553, 777909711856100,    0.321,   12.000, 3600,  14.829,   4.665,   1.296,  13.296,   4.161,   1.156, 75,  0,   0.419,   0.140,   0.039,   0.006,   0.004,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:25:05:662, 777910018933646,    0.431,   12.000, 3600,  14.619,   6.264,   1.740,  12.938,   5.576,   1.549, 72,  0,   0.474,   0.192,   0.053,   0.012,   0.005,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:25:05:771, 777910325920074,    0.540,   12.000, 3600,  14.897,   7.892,   2.192,  13.365,   7.037,   1.955, 74,  0,   0.383,   0.234,   0.065,   0.012,   0.007,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:25:05:881, 777910633145397,    0.649,   12.000, 3600,  14.499,   9.479,   2.633,  12.992,   8.459,   2.350, 75,  0,   0.360,   0.273,   0.076,   0.004,   0.007,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:25:05:990, 777910940052826,    0.759,   15.000, 3600,  15.081,  11.127,   3.091,  13.344,   9.917,   2.755, 73,  0,   0.491,   0.327,   0.091,   0.042,   0.012,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    4,   0.681
18:25:06:100, 777911247157392,    0.868,   12.000, 3600,  13.810,  12.637,   3.510,  12.236,  11.256,   3.127, 76,  0,   0.497,   0.381,   0.106,   0.014,   0.013,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    2,   0.000
18:25:06:209, 777911554262828,    0.977,   14.000, 3600,  15.152,  14.294,   3.971,  13.610,  12.744,   3.540, 72,  0,   0.439,   0.429,   0.119,   0.007,   0.014,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:25:06:318, 777911861057393,    1.087,   54.000, 3400,  25.977,  17.133,   4.759,  24.135,  15.381,   4.273, 69,  0,   0.827,   0.519,   0.144,   0.006,   0.015,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
