System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
18:12:32:298, 775794568557595,    0.113,   13.000, 3400,  14.597,   1.653,   0.459,  12.873,   1.457,   0.405, 69,  0,   0.474,   0.054,   0.015,   0.045,   0.005,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,   29,   4.190
18:12:32:407, 775794875678858,    0.223,   11.000, 3400,  14.372,   3.225,   0.896,  12.844,   2.862,   0.795, 67,  0,   0.434,   0.101,   0.028,   0.017,   0.007,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    3,   0.000
18:12:32:517, 775795197152397,    0.337,   24.000, 3600,  15.599,   5.010,   1.392,  14.094,   4.476,   1.243, 71,  0,   0.452,   0.153,   0.042,   0.035,   0.011,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    3,   0.498
18:12:32:626, 775795490335000,    0.441,   12.000, 3500,  14.768,   6.552,   1.820,  13.008,   5.834,   1.621, 72,  0,   0.519,   0.207,   0.057,   0.013,   0.012,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,   20,   1.621
18:12:32:735, 775795797382758,    0.551,   12.000, 3600,  14.831,   8.174,   2.271,  13.324,   7.291,   2.025, 74,  0,   0.376,   0.248,   0.069,   0.005,   0.013,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:12:32:845, 775796104458261,    0.660,   12.000, 3400,  14.778,   9.790,   2.719,  13.125,   8.726,   2.424, 74,  0,   0.360,   0.287,   0.080,   0.012,   0.014,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:12:32:954, 775796411415207,    0.770,   12.000, 3600,  14.530,  11.378,   3.161,  12.975,  10.145,   2.818, 72,  0,   0.414,   0.333,   0.092,   0.008,   0.015,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:12:33:063, 775796718415916,    0.879,   12.000, 3500,  13.543,  12.859,   3.572,  11.984,  11.455,   3.182, 72,  0,   0.497,   0.387,   0.108,   0.007,   0.016,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:12:33:164, 775797002027760,    0.980,   12.000, 3600,  14.660,  14.340,   3.983,  13.076,  12.776,   3.549, 74,  0,   0.398,   0.427,   0.119,   0.015,   0.017,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:12:33:274, 775797308932048,    1.089,   40.000, 3400,  23.916,  16.954,   4.709,  22.454,  15.230,   4.230, 68,  0,   0.667,   0.500,   0.139,   0.006,   0.018,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:12:33:385, 775797620810477,    1.200,   49.000, 3400,  27.425,  20.000,   5.556,  25.424,  18.053,   5.015, 69,  0,   0.764,   0.585,   0.163,   0.007,   0.019,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:12:33:510, 775798007942005,    1.338,   63.000, 3500,  28.047,  23.867,   6.630,  26.452,  21.700,   6.028, 72,  0,   0.790,   0.694,   0.193,   0.025,   0.022,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    3,   0.375
18:12:33:603, 775798234868521,    1.419,   52.000, 3400,  27.591,  26.096,   7.249,  25.795,  23.785,   6.607, 70,  0,   0.813,   0.760,   0.211,   0.017,   0.024,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,   19,   1.084
18:12:33:713, 775798541878869,    1.528,   53.000, 3400,  27.847,  29.141,   8.095,  25.952,  26.622,   7.395, 72,  0,   0.800,   0.847,   0.235,   0.006,   0.024,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    2,   0.000
18:12:33:822, 775798848885601,    1.638,   49.000, 3400,  28.425,  32.249,   8.958,  26.765,  29.549,   8.208, 69,  0,   0.769,   0.931,   0.259,   0.011,   0.025,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:12:33:931, 775799155840696,    1.747,   49.000, 3400,  27.209,  35.223,   9.784,  25.533,  32.340,   8.983, 69,  0,   0.722,   1.010,   0.281,   0.006,   0.026,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:12:34:041, 775799462953942,    1.856,   49.000, 3400,  27.706,  38.254,  10.626,  25.840,  35.166,   9.768, 73,  0,   0.759,   1.093,   0.304,   0.008,   0.027,   0.008,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:12:34:150, 775799770004205,    1.966,   49.000, 3400,  27.885,  41.303,  11.473,  26.263,  38.038,  10.566, 70,  0,   0.757,   1.176,   0.327,   0.012,   0.028,   0.008,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:12:34:259, 775800077119791,    2.075,   50.000, 3400,  27.561,  44.317,  12.310,  25.909,  40.871,  11.353, 69,  0,   0.772,   1.260,   0.350,   0.004,   0.029,   0.008,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:12:34:369, 775800383996694,    2.184,   49.000, 3400,  27.838,  47.359,  13.155,  25.922,  43.704,  12.140, 73,  0,   0.768,   1.344,   0.373,   0.006,   0.029,   0.008,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:12:34:478, 775800691461164,    2.294,   49.000, 3400,  26.394,  50.249,  13.958,  24.768,  46.416,  12.893, 74,  0,   0.734,   1.425,   0.396,   0.009,   0.030,   0.008,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:12:34:587, 775800998177317,    2.403,   53.000, 3500,  21.656,  52.615,  14.615,  19.741,  48.573,  13.492, 67,  0,   1.145,   1.550,   0.431,   0.034,   0.034,   0.009,  45.000,  60.000,   0.000,   0.000,   0.000,    4,   0.548
18:12:34:612, 775801107518852,    2.442,   13.000, 3400,  12.160,  53.088,  14.747,  10.572,  48.984,  13.607, 66,  0,   0.542,   1.571,   0.436,   0.017,   0.035,   0.010,  45.000,  60.000,   0.000,   0.000,   0.000,    2,   0.000

Total Elapsed Time (sec) = 2.441907
Measured RDTSC Frequency (GHz) = 2.808

Cumulative Processor Energy_0 (Joules) = 53.088440
Cumulative Processor Energy_0 (mWh) = 14.746789
Average Processor Power_0 (Watt) = 21.740564

Cumulative IA Energy_0 (Joules) = 48.984314
Cumulative IA Energy_0 (mWh) = 13.606754
Average IA Power_0 (Watt) = 20.059859

Cumulative DRAM Energy_0 (Joules) = 1.570984
Cumulative DRAM Energy_0 (mWh) = 0.436384
Average DRAM Power_0 (Watt) = 0.643343

Cumulative GT Energy_0 (Joules) = 0.034790
Cumulative GT Energy_0 (mWh) = 0.009664
Average GT Power_0 (Watt) = 0.014247
