System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
18:16:33:344, 776471427899828,    0.113,   13.000, 3600,  14.235,   1.609,   0.447,  12.593,   1.423,   0.395, 67,  0,   0.457,   0.052,   0.014,   0.057,   0.006,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,   31,   4.304
18:16:33:453, 776471734820998,    0.222,   12.000, 3500,  14.480,   3.191,   0.886,  12.850,   2.828,   0.785, 68,  0,   0.429,   0.099,   0.027,   0.005,   0.007,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:33:570, 776472061912148,    0.339,   12.000, 3600,  14.690,   4.902,   1.362,  13.172,   4.362,   1.212, 75,  0,   0.421,   0.148,   0.041,   0.008,   0.008,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:33:679, 776472369018266,    0.448,   12.000, 3600,  14.668,   6.507,   1.807,  13.129,   5.798,   1.610, 71,  0,   0.480,   0.200,   0.056,   0.003,   0.008,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:33:789, 776472676212672,    0.558,   15.000, 3600,  15.674,   8.221,   2.284,  13.964,   7.325,   2.035, 74,  0,   0.450,   0.249,   0.069,   0.050,   0.014,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    5,   0.756
18:16:33:898, 776472983255392,    0.667,   12.000, 3600,  14.788,   9.838,   2.733,  13.279,   8.777,   2.438, 75,  0,   0.338,   0.286,   0.080,   0.010,   0.015,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:34:007, 776473290203623,    0.776,   12.000, 3500,  14.738,  11.449,   3.180,  13.059,  10.205,   2.835, 72,  0,   0.432,   0.334,   0.093,   0.008,   0.016,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:34:117, 776473597273406,    0.886,   12.000, 3600,  13.731,  12.951,   3.598,  12.175,  11.536,   3.205, 75,  0,   0.515,   0.390,   0.108,   0.004,   0.016,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:34:226, 776473904386903,    0.995,   12.000, 3600,  14.724,  14.561,   4.045,  13.197,  12.980,   3.605, 73,  0,   0.393,   0.433,   0.120,   0.011,   0.017,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:34:335, 776474211170318,    1.104,   41.000, 3400,  22.592,  17.030,   4.730,  20.756,  15.247,   4.235, 64,  0,   0.860,   0.527,   0.146,   0.010,   0.018,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:34:445, 776474518411275,    1.214,   49.000, 3400,  24.187,  19.676,   5.466,  22.490,  17.708,   4.919, 65,  0,   0.928,   0.628,   0.175,   0.012,   0.020,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
