System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
17:49:00:325, 771829744193237,    0.107,   14.000, 3400,  14.081,   1.512,   0.420,  12.510,   1.344,   0.373, 62,  0,   0.492,   0.053,   0.015,   0.052,   0.006,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,   45,   7.097
17:49:00:435, 771830051229051,    0.217,   11.000, 3600,  14.037,   3.047,   0.846,  12.513,   2.712,   0.753, 65,  0,   0.425,   0.099,   0.028,   0.012,   0.007,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:00:549, 771830372838057,    0.331,   11.000, 3600,  13.942,   4.644,   1.290,  12.331,   4.124,   1.146, 66,  0,   0.402,   0.145,   0.040,   0.004,   0.007,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:00:658, 771830679923191,    0.441,   11.000, 3600,  14.358,   6.214,   1.726,  12.837,   5.528,   1.536, 67,  0,   0.465,   0.196,   0.055,   0.007,   0.008,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:00:768, 771830986949933,    0.550,   12.000, 3500,  14.581,   7.809,   2.169,  12.935,   6.942,   1.928, 72,  0,   0.410,   0.241,   0.067,   0.005,   0.009,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:00:877, 771831294173640,    0.659,   12.000, 3600,  14.673,   9.414,   2.615,  13.184,   8.385,   2.329, 69,  0,   0.322,   0.276,   0.077,   0.012,   0.010,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:00:986, 771831601011459,    0.769,   13.000, 3600,  15.112,  11.065,   3.074,  13.507,   9.861,   2.739, 66,  0,   0.497,   0.331,   0.092,   0.057,   0.016,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    6,   0.988
17:49:01:097, 771831912483851,    0.880,   17.000, 3600,  13.757,  12.591,   3.498,  12.187,  11.213,   3.115, 68,  0,   0.400,   0.375,   0.104,   0.007,   0.017,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    2,   0.000
17:49:01:198, 771832193943942,    0.980,   11.000, 3600,  11.095,  13.703,   3.806,   9.556,  12.171,   3.381, 72,  0,   0.466,   0.422,   0.117,   0.006,   0.018,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:01:307, 771832500741434,    1.089,   14.000, 3400,  14.870,  15.328,   4.258,  13.185,  13.611,   3.781, 65,  0,   0.468,   0.473,   0.131,   0.006,   0.018,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:01:416, 771832807793441,    1.198,   49.000, 3400,  25.694,  18.138,   5.038,  24.257,  16.264,   4.518, 67,  0,   0.287,   0.504,   0.140,   0.010,   0.019,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:01:533, 771833136708103,    1.316,   49.000, 3400,  26.065,  21.191,   5.886,  24.588,  19.144,   5.318, 68,  0,   0.282,   0.537,   0.149,   0.005,   0.020,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:01:643, 771833443662206,    1.425,   49.000, 3400,  26.076,  24.041,   6.678,  24.630,  21.836,   6.066, 65,  0,   0.279,   0.568,   0.158,   0.007,   0.021,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:01:752, 771833750719263,    1.534,   52.000, 3400,  23.984,  26.664,   7.407,  22.278,  24.272,   6.742, 67,  0,   0.319,   0.603,   0.167,   0.005,   0.021,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:01:861, 771834057795147,    1.644,   49.000, 3400,  24.335,  29.325,   8.146,  22.872,  26.773,   7.437, 64,  0,   0.281,   0.633,   0.176,   0.008,   0.022,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:49:01:971, 771834364866011,    1.753,   55.000, 3400,  25.138,  32.074,   8.909,  23.654,  29.360,   8.156, 69,  0,   0.357,   0.672,   0.187,   0.044,   0.027,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    4,   0.491
17:49:02:080, 771834671943036,    1.862,   49.000, 3400,  24.201,  34.721,   9.645,  22.494,  31.820,   8.839, 70,  0,   0.290,   0.704,   0.196,   0.008,   0.028,   0.008,  45.000,  60.000,   0.000,   0.000,   0.000,    5,   0.000
