System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
18:07:58:314, 775025222334929,    0.098,   13.000, 3600,  14.216,   1.394,   0.387,  12.618,   1.237,   0.344, 68,  0,   0.464,   0.046,   0.013,   0.029,   0.003,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,   30,   3.835
18:07:58:424, 775025529351936,    0.207,   12.000, 3500,  14.425,   2.971,   0.825,  12.910,   2.649,   0.736, 69,  0,   0.423,   0.092,   0.025,   0.006,   0.004,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:07:58:533, 775025836308657,    0.317,   12.000, 3400,  14.778,   4.586,   1.274,  13.255,   4.098,   1.138, 74,  0,   0.428,   0.139,   0.038,   0.004,   0.004,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:07:58:642, 775026143367385,    0.426,   12.000, 3600,  14.799,   6.205,   1.724,  13.117,   5.532,   1.537, 72,  0,   0.472,   0.190,   0.053,   0.008,   0.005,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:07:58:759, 775026471146201,    0.543,   12.000, 3600,  14.840,   7.937,   2.205,  13.369,   7.093,   1.970, 73,  0,   0.374,   0.234,   0.065,   0.003,   0.005,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:07:58:868, 775026778220490,    0.652,   12.000, 3600,  14.703,   9.545,   2.651,  13.055,   8.520,   2.367, 74,  0,   0.363,   0.273,   0.076,   0.005,   0.006,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:07:58:978, 775027085275370,    0.761,   12.000, 3600,  14.517,  11.132,   3.092,  12.987,   9.940,   2.761, 72,  0,   0.418,   0.319,   0.089,   0.004,   0.006,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:07:59:087, 775027392288101,    0.871,   16.000, 3600,  15.415,  12.818,   3.560,  13.784,  11.447,   3.180, 75,  0,   0.559,   0.380,   0.106,   0.054,   0.012,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    5,   0.760
18:07:59:197, 775027699698927,    0.980,   12.000, 3600,  14.650,  14.422,   4.006,  12.991,  12.870,   3.575, 74,  0,   0.419,   0.426,   0.118,   0.006,   0.013,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    3,   0.000
18:07:59:306, 775028006318957,    1.089,   48.000, 3400,  25.180,  17.171,   4.770,  23.677,  15.455,   4.293, 71,  0,   0.339,   0.463,   0.129,   0.013,   0.014,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
