System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
17:50:55:372, 772152797293266,    0.113,   13.000, 3400,  13.957,   1.578,   0.438,  12.360,   1.397,   0.388, 66,  0,   0.466,   0.053,   0.015,   0.046,   0.005,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,   25,  37.939
17:50:55:482, 772153104338851,    0.222,   11.000, 3400,  14.216,   3.133,   0.870,  12.562,   2.771,   0.770, 65,  0,   0.424,   0.099,   0.027,   0.008,   0.006,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:50:55:583, 772153387644047,    0.323,   11.000, 3500,  14.182,   4.563,   1.268,  12.608,   4.043,   1.123, 68,  0,   0.424,   0.142,   0.039,   0.006,   0.007,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:50:55:692, 772153694890721,    0.433,   11.000, 3400,  14.418,   6.141,   1.706,  12.891,   5.454,   1.515, 69,  0,   0.460,   0.192,   0.053,   0.009,   0.008,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:50:55:801, 772154001959478,    0.542,   12.000, 3400,  14.440,   7.720,   2.144,  12.942,   6.869,   1.908, 74,  0,   0.400,   0.236,   0.065,   0.006,   0.008,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:50:55:911, 772154323505249,    0.657,   24.000, 3600,  15.586,   9.505,   2.640,  13.957,   8.467,   2.352, 67,  0,   0.362,   0.277,   0.077,   0.029,   0.012,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    2,   0.487
17:50:56:020, 772154615840037,    0.761,   12.000, 3400,  14.214,  10.984,   3.051,  12.615,   9.780,   2.717, 67,  0,   0.453,   0.324,   0.090,   0.023,   0.014,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,   23,   1.787
17:50:56:129, 772154923067737,    0.870,   11.000, 3400,  13.709,  12.484,   3.468,  12.155,  11.110,   3.086, 65,  0,   0.500,   0.379,   0.105,   0.008,   0.015,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:50:56:239, 772155230179846,    0.979,   12.000, 3500,  14.217,  14.039,   3.900,  12.592,  12.487,   3.469, 69,  0,   0.393,   0.422,   0.117,   0.005,   0.016,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
17:50:56:348, 772155536734274,    1.089,   27.000, 3400,  18.261,  16.033,   4.454,  16.754,  14.316,   3.977, 65,  0,   0.428,   0.469,   0.130,   0.003,   0.016,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
