System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
18:18:50:382, 776856230261860,    0.099,   13.000, 3500,  14.170,   1.397,   0.388,  12.617,   1.244,   0.346, 70,  0,   0.474,   0.047,   0.013,   0.062,   0.006,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,   29,   4.149
18:18:50:491, 776856537300075,    0.208,   12.000, 3500,  14.581,   2.991,   0.831,  12.920,   2.657,   0.738, 69,  0,   0.430,   0.094,   0.026,   0.006,   0.007,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:18:50:600, 776856844371619,    0.317,   12.000, 3600,  14.726,   4.602,   1.278,  13.201,   4.100,   1.139, 73,  0,   0.422,   0.140,   0.039,   0.005,   0.007,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:18:50:710, 776857151359380,    0.427,   12.000, 3600,  14.576,   6.195,   1.721,  13.008,   5.522,   1.534, 72,  0,   0.474,   0.192,   0.053,   0.013,   0.009,   0.002,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:18:50:819, 776857458450371,    0.536,   12.000, 3600,  14.863,   7.821,   2.172,  13.208,   6.967,   1.935, 75,  0,   0.381,   0.233,   0.065,   0.006,   0.009,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:18:50:929, 776857765438025,    0.645,   12.000, 3500,  14.081,   9.360,   2.600,  12.560,   8.340,   2.317, 73,  0,   0.333,   0.270,   0.075,   0.006,   0.010,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:18:51:038, 776858086120567,    0.760,   24.000, 3600,  15.176,  11.093,   3.081,  13.602,   9.893,   2.748, 70,  0,   0.459,   0.322,   0.089,   0.048,   0.015,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    3,   0.470
18:18:51:147, 776858379493303,    0.864,   12.000, 3600,  13.774,  12.532,   3.481,  12.017,  11.149,   3.097, 74,  0,   0.571,   0.382,   0.106,   0.019,   0.017,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,   18,   1.233
18:18:51:257, 776858686605845,    0.973,   12.000, 3600,  14.737,  14.144,   3.929,  13.205,  12.593,   3.498, 74,  0,   0.389,   0.424,   0.118,   0.004,   0.018,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:18:51:373, 776859014716658,    1.090,   39.000, 3400,  23.516,  16.892,   4.692,  21.998,  15.163,   4.212, 71,  0,   0.378,   0.468,   0.130,   0.006,   0.018,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
