System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
18:16:06:377, 776395703280990,    0.112,   13.000, 3500,  14.504,   1.630,   0.453,  12.808,   1.440,   0.400, 68,  0,   0.463,   0.052,   0.014,   0.027,   0.003,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,   32,   3.830
18:16:06:486, 776396010128030,    0.222,   11.000, 3400,  14.185,   3.180,   0.883,  12.652,   2.822,   0.784, 68,  0,   0.428,   0.099,   0.027,   0.013,   0.005,   0.001,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:06:595, 776396317342980,    0.331,   16.000, 3400,  15.506,   4.877,   1.355,  13.942,   4.348,   1.208, 73,  0,   0.479,   0.151,   0.042,   0.044,   0.009,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    4,   0.657
18:16:06:705, 776396624436657,    0.440,   12.000, 3400,  14.714,   6.486,   1.802,  13.033,   5.773,   1.604, 72,  0,   0.482,   0.204,   0.057,   0.003,   0.010,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    4,   0.000
18:16:06:814, 776396931276415,    0.550,   12.000, 3400,  14.746,   8.097,   2.249,  13.219,   7.217,   2.005, 73,  0,   0.365,   0.244,   0.068,   0.009,   0.011,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:06:923, 776397238575095,    0.659,   12.000, 3400,  14.587,   9.694,   2.693,  13.082,   8.649,   2.403, 73,  0,   0.361,   0.283,   0.079,   0.004,   0.011,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:07:033, 776397545458496,    0.768,   12.000, 3400,  14.612,  11.291,   3.136,  12.950,  10.064,   2.796, 72,  0,   0.413,   0.328,   0.091,   0.005,   0.012,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:07:142, 776397852465651,    0.878,   12.000, 3500,  13.510,  12.768,   3.547,  11.948,  11.371,   3.159, 75,  0,   0.486,   0.382,   0.106,   0.009,   0.013,   0.003,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:07:251, 776398159755405,    0.987,   12.000, 3400,  14.634,  14.369,   3.991,  13.110,  12.805,   3.557, 73,  0,   0.402,   0.425,   0.118,   0.007,   0.013,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:07:361, 776398466768074,    1.097,   45.000, 3400,  24.824,  17.083,   4.745,  22.977,  15.318,   4.255, 66,  0,   0.967,   0.531,   0.148,   0.009,   0.014,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:07:470, 776398773661385,    1.206,   49.000, 3400,  25.500,  19.870,   5.519,  23.762,  17.914,   4.976, 67,  0,   1.020,   0.643,   0.179,   0.006,   0.015,   0.004,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:07:579, 776399080625570,    1.315,   58.000, 3400,  25.637,  22.673,   6.298,  23.837,  20.520,   5.700, 67,  0,   1.135,   0.767,   0.213,   0.032,   0.019,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    3,   0.399
18:16:07:689, 776399388013910,    1.425,   54.000, 3400,  24.740,  25.381,   7.050,  22.755,  23.011,   6.392, 66,  0,   1.201,   0.898,   0.250,   0.004,   0.019,   0.005,  45.000,  60.000,   0.000,   0.000,   0.000,    9,   0.000
18:16:07:798, 776399694558914,    1.534,   66.000, 3400,  26.886,  28.316,   7.866,  24.947,  25.735,   7.148, 69,  0,   1.392,   1.050,   0.292,   0.010,   0.020,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:07:907, 776400001705825,    1.643,   58.000, 3400,  26.414,  31.205,   8.668,  24.563,  28.421,   7.895, 69,  0,   1.292,   1.192,   0.331,   0.005,   0.021,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:08:017, 776400309040701,    1.753,   49.000, 3400,  25.164,  33.960,   9.433,  23.217,  30.962,   8.601, 68,  0,   1.066,   1.308,   0.363,   0.006,   0.021,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:08:126, 776400616076021,    1.862,   49.000, 3400,  24.736,  36.664,  10.185,  22.973,  33.474,   9.298, 68,  0,   1.068,   1.425,   0.396,   0.005,   0.022,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:08:236, 776400923222150,    1.971,   49.000, 3400,  26.694,  39.584,  10.996,  24.719,  36.178,  10.050, 68,  0,   1.125,   1.548,   0.430,   0.004,   0.022,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:08:345, 776401230004359,    2.081,   50.000, 3400,  24.928,  42.308,  11.752,  23.158,  38.708,  10.752, 69,  0,   1.065,   1.665,   0.462,   0.005,   0.023,   0.006,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:08:454, 776401537171039,    2.190,   49.000, 3400,  25.965,  45.148,  12.541,  24.174,  41.353,  11.487, 68,  0,   1.135,   1.789,   0.497,   0.005,   0.023,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    1,   0.000
18:16:08:556, 776401834631337,    2.296,   63.000, 3400,  26.245,  47.928,  13.313,  24.419,  43.939,  12.205, 69,  0,   1.042,   1.899,   0.528,   0.019,   0.025,   0.007,  45.000,  60.000,   0.000,   0.000,   0.000,    2,   0.251
18:16:08:665, 776402129370832,    2.401,   56.000, 3400,  26.538,  50.714,  14.087,  24.571,  46.518,  12.922, 69,  0,   1.279,   2.033,   0.565,   0.022,   0.028,   0.008,  45.000,  60.000,   0.000,   0.000,   0.000,   25,   2.483
