System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:47:42:403, 50663984673526,    0.164,   15.000, 3700,  20.273,   3.319,   0.922,  19.192,   3.142,   0.873, 64,  0,   0.685,   0.112,   0.031,   0.082,   0.013,   0.004,  30.000,  44.000,  71.000,   0.000,   0.000,   30,   1.946
00:47:42:506, 50664169915088,    0.267,   11.000, 3800,  16.896,   5.058,   1.405,  16.086,   4.798,   1.333, 64,  0,   0.489,   0.162,   0.045,   0.018,   0.015,   0.004,  30.000,  44.000,  71.000,   0.000,   0.000,    6,   0.000
00:47:42:619, 50664374814383,    0.380,   12.000, 3700,  15.421,   6.813,   1.893,  14.725,   6.474,   1.798, 72,  0,   0.453,   0.214,   0.059,   0.008,   0.016,   0.004,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:47:42:729, 50664572877804,    0.491,   14.000, 3800,  16.773,   8.659,   2.405,  15.679,   8.199,   2.278, 71,  0,   0.759,   0.297,   0.083,   0.014,   0.018,   0.005,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:47:42:835, 50664762476367,    0.596,   11.000, 3800,  15.330,  10.274,   2.854,  14.594,   9.736,   2.705, 72,  0,   0.455,   0.345,   0.096,   0.012,   0.019,   0.005,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:47:42:949, 50664967412571,    0.710,   16.000, 3800,  17.042,  12.214,   3.393,  16.189,  11.579,   3.217, 65,  0,   0.512,   0.404,   0.112,   0.043,   0.024,   0.007,  30.000,  44.000,  71.000,   0.000,   0.000,    6,   0.233
00:47:43:053, 50665154752221,    0.814,   11.000, 3700,  16.250,  13.905,   3.863,  15.375,  13.180,   3.661, 66,  0,   0.464,   0.452,   0.126,   0.019,   0.026,   0.007,  30.000,  44.000,  71.000,   0.000,   0.000,   16,   0.000
00:47:43:178, 50665381051497,    0.939,   12.000, 3700,  15.464,  15.849,   4.403,  14.743,  15.033,   4.176, 69,  0,   0.400,   0.502,   0.140,   0.004,   0.026,   0.007,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:47:43:305, 50665608575882,    1.066,   14.000, 3700,  15.838,  17.851,   4.959,  15.080,  16.939,   4.705, 64,  0,   0.553,   0.572,   0.159,   0.009,   0.028,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:47:43:423, 50665821319179,    1.184,   28.000, 3300,  23.660,  20.648,   5.735,  22.097,  19.551,   5.431, 62,  0,   1.562,   0.757,   0.210,   0.015,   0.029,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:47:43:529, 50666012329658,    1.290,   29.000, 3800,  24.063,  23.201,   6.445,  22.593,  21.949,   6.097, 65,  0,   1.512,   0.917,   0.255,   0.032,   0.033,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,  729,   0.000
00:47:43:640, 50666211477701,    1.401,   32.000, 3200,  23.706,  25.824,   7.173,  21.890,  24.370,   6.770, 68,  0,   1.834,   1.120,   0.311,   0.013,   0.034,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:47:43:751, 50666412011322,    1.512,   36.000, 3700,  26.962,  28.828,   8.008,  25.380,  27.198,   7.555, 68,  0,   1.812,   1.322,   0.367,   0.023,   0.037,   0.010,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.000
00:47:43:858, 50666603867816,    1.619,   26.000, 3700,  22.490,  31.225,   8.674,  20.883,  29.424,   8.173, 67,  0,   1.607,   1.493,   0.415,   0.016,   0.038,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:47:43:974, 50666813594945,    1.735,   35.000, 3500,  24.714,  34.104,   9.473,  23.136,  32.120,   8.922, 69,  0,   1.637,   1.684,   0.468,   0.049,   0.044,   0.012,  30.000,  44.000,  71.000,   0.000,   0.000,    7,   0.252
00:47:44:092, 50667025605190,    1.853,   27.000, 3700,  24.647,  37.007,  10.280,  23.070,  34.837,   9.677, 67,  0,   1.613,   1.874,   0.521,   0.024,   0.047,   0.013,  30.000,  44.000,  71.000,   0.000,   0.000,  574,   0.000
