System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:39:04:325, 49731443788183,    0.167,   14.000, 3700,  16.817,   2.809,   0.780,  15.188,   2.537,   0.705, 72,  0,   0.588,   0.098,   0.027,   0.064,   0.011,   0.003,  30.000,  44.000,  71.000,   0.000,   0.000,   23,   1.284
00:39:04:428, 49731628995240,    0.270,   12.000, 3700,  16.576,   4.515,   1.254,  15.715,   4.154,   1.154, 64,  0,   0.533,   0.153,   0.043,   0.015,   0.012,   0.003,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:39:04:536, 49731824200886,    0.378,   12.000, 3700,  15.823,   6.231,   1.731,  15.150,   5.797,   1.610, 73,  0,   0.467,   0.204,   0.057,   0.016,   0.014,   0.004,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:39:04:644, 49732018114572,    0.486,   12.000, 3700,  15.648,   7.917,   2.199,  14.744,   7.385,   2.051, 66,  0,   0.508,   0.258,   0.072,   0.019,   0.016,   0.004,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:39:04:769, 49732242855580,    0.611,   19.000, 3700,  16.645,   9.995,   2.776,  15.664,   9.341,   2.595, 67,  0,   0.612,   0.335,   0.093,   0.062,   0.024,   0.007,  30.000,  44.000,  71.000,   0.000,   0.000,    7,   0.398
00:39:04:889, 49732459491195,    0.731,   11.000, 3700,  15.620,  11.875,   3.298,  14.900,  11.134,   3.093, 70,  0,   0.479,   0.393,   0.109,   0.013,   0.025,   0.007,  30.000,  44.000,  71.000,   0.000,   0.000,   71,   0.000
00:39:04:991, 49732643345347,    0.833,   12.000, 3700,  15.758,  13.484,   3.746,  14.983,  12.665,   3.518, 68,  0,   0.470,   0.441,   0.122,   0.017,   0.027,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:39:05:096, 49732832453437,    0.939,   12.000, 3700,  15.718,  15.135,   4.204,  14.875,  14.227,   3.952, 71,  0,   0.397,   0.482,   0.134,   0.020,   0.029,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,    6,   0.000
00:39:05:226, 49733065328041,    1.068,   13.000, 3700,  16.305,  17.245,   4.790,  15.330,  16.211,   4.503, 64,  0,   0.629,   0.564,   0.157,   0.013,   0.031,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:39:05:349, 49733287624703,    1.191,   21.000, 3800,  19.887,  19.701,   5.472,  19.029,  18.561,   5.156, 67,  0,   1.062,   0.695,   0.193,   0.011,   0.032,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:39:05:457, 49733482608877,    1.300,   27.000, 3800,  24.513,  22.356,   6.210,  22.670,  21.017,   5.838, 67,  0,   1.505,   0.858,   0.238,   0.017,   0.034,   0.010,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:39:05:567, 49733680146933,    1.409,   32.000, 3000,  25.948,  25.204,   7.001,  24.490,  23.704,   6.585, 66,  0,   1.633,   1.037,   0.288,   0.023,   0.037,   0.010,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:39:05:679, 49733882116376,    1.522,   34.000, 3500,  27.717,  28.314,   7.865,  25.889,  26.609,   7.391, 68,  0,   1.765,   1.235,   0.343,   0.022,   0.039,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:39:05:801, 49734101700435,    1.644,   34.000, 3700,  26.908,  31.597,   8.777,  25.356,  29.702,   8.251, 67,  0,   1.575,   1.427,   0.396,   0.052,   0.046,   0.013,  30.000,  44.000,  71.000,   0.000,   0.000,    7,   0.210
00:39:05:923, 49734319731954,    1.765,   28.000, 3700,  26.475,  34.804,   9.668,  25.008,  32.732,   9.092, 67,  0,   1.536,   1.613,   0.448,   0.024,   0.048,   0.013,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.000
00:39:06:025, 49734505037146,    1.868,   29.000, 3700,  26.615,  37.544,  10.429,  25.054,  35.311,   9.809, 70,  0,   1.533,   1.771,   0.492,   0.028,   0.051,   0.014,  30.000,  44.000,  71.000,   0.000,   0.000,  608,   0.000
00:39:06:128, 49734689114449,    1.970,   28.000, 3700,  25.593,  40.161,  11.156,  24.182,  37.784,  10.495, 68,  0,   1.535,   1.928,   0.536,   0.015,   0.053,   0.015,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:39:06:249, 49734906913284,    2.091,   28.000, 3300,  26.126,  43.322,  12.034,  24.549,  40.754,  11.321, 67,  0,   1.531,   2.113,   0.587,   0.026,   0.056,   0.016,  30.000,  44.000,  71.000,   0.000,   0.000,    6,   0.000
00:39:06:353, 49735095242484,    2.196,   27.000, 3600,  23.855,  45.818,  12.727,  22.229,  43.080,  11.967, 66,  0,   1.528,   2.273,   0.631,   0.036,   0.060,   0.017,  30.000,  44.000,  71.000,   0.000,   0.000,  734,   0.000
00:39:06:460, 49735286397514,    2.302,   27.000, 3300,  23.627,  48.327,  13.424,  22.176,  45.435,  12.621, 67,  0,   1.497,   2.432,   0.676,   0.018,   0.062,   0.017,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:39:06:569, 49735484401244,    2.412,   31.000, 3400,  24.630,  51.036,  14.177,  23.008,  47.966,  13.324, 69,  0,   1.661,   2.615,   0.726,   0.018,   0.064,   0.018,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:39:06:692, 49735704356878,    2.534,   37.000, 3300,  26.449,  54.268,  15.075,  24.618,  50.974,  14.159, 71,  0,   1.965,   2.855,   0.793,   0.024,   0.067,   0.019,  30.000,  44.000,  71.000,   0.000,   0.000,  649,   0.000
00:39:06:813, 49735923183303,    2.656,   42.000, 3300,  26.877,  57.536,  15.982,  24.874,  53.998,  14.999, 71,  0,   2.001,   3.098,   0.861,   0.052,   0.073,   0.020,  30.000,  44.000,  71.000,   0.000,   0.000,    7,   0.296
00:39:06:921, 49736117535031,    2.764,   29.000, 3600,  27.347,  60.488,  16.802,  25.707,  56.774,  15.770, 71,  0,   1.665,   3.278,   0.911,   0.024,   0.076,   0.021,  30.000,  44.000,  71.000,   0.000,   0.000,    6,   0.000
00:39:07:024, 49736302282793,    2.866,   28.000, 3300,  26.369,  63.195,  17.554,  25.049,  59.345,  16.485, 66,  0,   1.514,   3.433,   0.954,   0.031,   0.079,   0.022,  30.000,  44.000,  71.000,   0.000,   0.000,    7,   0.000
00:39:07:128, 49736490154335,    2.971,   28.000, 3500,  25.798,  65.887,  18.302,  24.095,  61.859,  17.183, 67,  0,   1.539,   3.594,   0.998,   0.031,   0.082,   0.023,  30.000,  44.000,  71.000,   0.000,   0.000,  736,   0.000
00:39:07:251, 49736710207579,    3.093,   28.000, 3200,  23.712,  68.786,  19.107,  22.286,  64.584,  17.940, 68,  0,   1.537,   3.782,   1.051,   0.015,   0.084,   0.023,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
