System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:48:28:426, 50746827508020,    0.185,   16.000, 3700,  19.904,   3.674,   1.020,  18.861,   3.481,   0.967, 62,  0,   0.709,   0.131,   0.036,   0.115,   0.021,   0.006,  30.000,  44.000,  71.000,   0.000,   0.000,   24,   1.493
00:48:28:550, 50747049875101,    0.308,   12.000, 3700,  18.747,   5.990,   1.664,  17.902,   5.693,   1.581, 72,  0,   0.487,   0.191,   0.053,   0.013,   0.023,   0.006,  30.000,  44.000,  71.000,   0.000,   0.000,   11,   0.000
00:48:28:663, 50747253559373,    0.421,   12.000, 3700,  15.219,   7.712,   2.142,  14.380,   7.320,   2.033, 70,  0,   0.474,   0.245,   0.068,   0.019,   0.025,   0.007,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:48:28:773, 50747451641545,    0.531,   12.000, 3700,  15.613,   9.430,   2.619,  14.821,   8.951,   2.486, 67,  0,   0.567,   0.307,   0.085,   0.016,   0.027,   0.007,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:48:28:891, 50747664548187,    0.650,   11.000, 3700,  15.965,  11.318,   3.144,  15.135,  10.741,   2.984, 68,  0,   0.456,   0.361,   0.100,   0.015,   0.029,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:48:28:996, 50747852240987,    0.754,   12.000, 3700,  15.689,  12.954,   3.598,  14.872,  12.292,   3.414, 71,  0,   0.446,   0.407,   0.113,   0.020,   0.031,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:48:29:102, 50748044371520,    0.861,   13.000, 3800,  16.886,  14.757,   4.099,  15.926,  13.992,   3.887, 71,  0,   0.623,   0.474,   0.132,   0.011,   0.032,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:48:29:209, 50748236653948,    0.967,   12.000, 3700,  15.163,  16.376,   4.549,  14.532,  15.544,   4.318, 73,  0,   0.447,   0.522,   0.145,   0.014,   0.033,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:48:29:328, 50748450246820,    1.086,   14.000, 3700,  17.837,  18.493,   5.137,  17.048,  17.567,   4.880, 66,  0,   0.469,   0.577,   0.160,   0.011,   0.035,   0.010,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:48:29:438, 50748648718823,    1.196,   32.000, 3700,  28.634,  21.650,   6.014,  27.744,  20.626,   5.730, 67,  0,   0.515,   0.634,   0.176,   0.066,   0.042,   0.012,  30.000,  44.000,  71.000,   0.000,   0.000,    7,   0.259
00:48:29:547, 50748845051817,    1.305,   27.000, 3700,  28.000,  24.704,   6.862,  27.194,  23.593,   6.553, 71,  0,   0.387,   0.676,   0.188,   0.030,   0.045,   0.013,  30.000,  44.000,  71.000,   0.000,   0.000,    8,   0.000
00:48:29:657, 50749041947069,    1.415,   27.000, 3700,  29.863,  27.971,   7.770,  28.956,  26.760,   7.433, 70,  0,   0.385,   0.719,   0.200,   0.049,   0.051,   0.014,  30.000,  44.000,  71.000,   0.000,   0.000,    9,   0.000
00:48:29:766, 50749239336915,    1.524,   27.000, 3700,  29.087,  31.161,   8.656,  28.218,  29.854,   8.293, 70,  0,   0.397,   0.762,   0.212,   0.032,   0.054,   0.015,  30.000,  44.000,  71.000,   0.000,   0.000,  581,   0.000
00:48:29:877, 50749439329085,    1.636,   27.000, 3700,  29.919,  34.485,   9.579,  29.098,  33.087,   9.191, 70,  0,   0.392,   0.806,   0.224,   0.012,   0.055,   0.015,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:48:29:988, 50749637990646,    1.746,   27.000, 3700,  28.829,  37.667,  10.463,  28.097,  36.188,  10.052, 71,  0,   0.382,   0.848,   0.235,   0.014,   0.057,   0.016,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:48:30:096, 50749833480609,    1.855,   27.000, 3700,  29.966,  40.921,  11.367,  29.235,  39.364,  10.934, 70,  0,   0.391,   0.890,   0.247,   0.016,   0.059,   0.016,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:48:30:208, 50750033890814,    1.966,   27.000, 3700,  30.277,  44.292,  12.303,  29.380,  42.635,  11.843, 71,  0,   0.426,   0.938,   0.260,   0.014,   0.060,   0.017,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:48:30:317, 50750231156559,    2.075,   27.000, 3700,  29.440,  47.518,  13.200,  28.821,  45.793,  12.720, 71,  0,   0.385,   0.980,   0.272,   0.017,   0.062,   0.017,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:48:30:428, 50750430481874,    2.186,   31.000, 3700,  31.194,  50.973,  14.159,  29.391,  49.048,  13.624, 70,  0,   0.475,   1.032,   0.287,   0.071,   0.070,   0.019,  30.000,  44.000,  71.000,   0.000,   0.000,   15,   0.622
00:48:30:539, 50750630804319,    2.298,   27.000, 3700,  29.547,  54.261,  15.073,  28.291,  52.197,  14.499, 69,  0,   0.406,   1.078,   0.299,   0.016,   0.072,   0.020,  30.000,  44.000,  71.000,   0.000,   0.000,    7,   0.000
00:48:30:650, 50750829130900,    2.408,   32.000, 3700,  30.605,  57.633,  16.009,  28.825,  55.372,  15.381, 71,  0,   0.558,   1.139,   0.316,   0.046,   0.077,   0.021,  30.000,  44.000,  71.000,   0.000,   0.000,  575,   0.000
00:48:30:761, 50751030310114,    2.519,   27.000, 3700,  29.737,  60.957,  16.932,  28.748,  58.586,  16.274, 71,  0,   0.379,   1.181,   0.328,   0.019,   0.079,   0.022,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:48:30:869, 50751224288242,    2.627,   18.000, 2400,  18.012,  62.898,  17.472,  16.720,  60.387,  16.774, 63,  0,   1.079,   1.298,   0.360,   0.021,   0.081,   0.023,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:48:30:936, 50751345462224,    2.695,   16.000, 3200,   7.783,  63.422,  17.617,   6.500,  60.825,  16.896, 61,  0,   1.076,   1.370,   0.381,   0.030,   0.083,   0.023,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000

Total Elapsed Time (sec) = 2.694544
Measured RDTSC Frequency (GHz) = 1.800

Cumulative Processor Energy_0 (Joules) = 63.421631
Cumulative Processor Energy_0 (mWh) = 17.617120
Average Processor Power_0 (Watt) = 23.537056

Cumulative IA Energy_0 (Joules) = 60.824890
Cumulative IA Energy_0 (mWh) = 16.895803
Average IA Power_0 (Watt) = 22.573353

Cumulative DRAM Energy_0 (Joules) = 1.370178
Cumulative DRAM Energy_0 (mWh) = 0.380605
Average DRAM Power_0 (Watt) = 0.508501

Cumulative GT Energy_0 (Joules) = 0.083191
Cumulative GT Energy_0 (mWh) = 0.023109
Average GT Power_0 (Watt) = 0.030874
