System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:38:31:348, 49672085095481,    0.152,   15.000, 3800,  18.738,   2.843,   0.790,  17.705,   2.686,   0.746, 64,  0,   0.713,   0.108,   0.030,   0.117,   0.018,   0.005,  30.000,  44.000,  71.000,   0.000,   0.000,   46,   2.801
00:38:31:464, 49672293846610,    0.268,   12.000, 3700,  19.469,   5.101,   1.417,  18.708,   4.856,   1.349, 67,  0,   0.488,   0.165,   0.046,   0.009,   0.019,   0.005,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:38:31:579, 49672502081077,    0.383,   22.000, 3800,  16.773,   7.041,   1.956,  15.843,   6.688,   1.858, 62,  0,   0.546,   0.228,   0.063,   0.050,   0.025,   0.007,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.229
00:38:31:689, 49672698748147,    0.493,   12.000, 3800,  15.396,   8.723,   2.423,  14.526,   8.276,   2.299, 67,  0,   0.606,   0.294,   0.082,   0.022,   0.027,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,    8,   0.150
00:38:31:793, 49672887091920,    0.597,   12.000, 3700,  15.692,  10.365,   2.879,  14.820,   9.826,   2.729, 66,  0,   0.432,   0.339,   0.094,   0.023,   0.029,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,  708,   0.000
00:38:31:894, 49673068754447,    0.698,   11.000, 3700,  15.645,  11.944,   3.318,  14.920,  11.332,   3.148, 67,  0,   0.467,   0.386,   0.107,   0.016,   0.031,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:38:32:010, 49673277904018,    0.814,   13.000, 3700,  19.674,  14.230,   3.953,  18.745,  13.510,   3.753, 68,  0,   0.700,   0.468,   0.130,   0.014,   0.033,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:38:32:136, 49673504746426,    0.940,   12.000, 3700,  15.315,  16.160,   4.489,  14.490,  15.336,   4.260, 68,  0,   0.401,   0.518,   0.144,   0.020,   0.035,   0.010,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:38:32:259, 49673726134728,    1.063,   13.000, 3800,  18.529,  18.439,   5.122,  17.869,  17.534,   4.871, 61,  0,   0.533,   0.584,   0.162,   0.012,   0.037,   0.010,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:38:32:366, 49673918207560,    1.170,   28.000, 3700,  23.876,  20.987,   5.830,  22.286,  19.912,   5.531, 66,  0,   1.491,   0.743,   0.206,   0.021,   0.039,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:38:32:472, 49674108339329,    1.276,   26.000, 3600,  23.327,  23.451,   6.514,  21.899,  22.225,   6.174, 64,  0,   1.486,   0.900,   0.250,   0.018,   0.041,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:38:32:597, 49674334586703,    1.401,   36.000, 3500,  25.716,  26.683,   7.412,  24.160,  25.262,   7.017, 68,  0,   1.540,   1.093,   0.304,   0.057,   0.048,   0.013,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.250
00:38:32:718, 49674552075993,    1.522,   27.000, 3600,  25.010,  29.705,   8.251,  23.482,  28.099,   7.805, 65,  0,   1.543,   1.280,   0.356,   0.017,   0.050,   0.014,  30.000,  44.000,  71.000,   0.000,   0.000,   47,   0.000
00:38:32:820, 49674734479345,    1.624,   27.000, 3500,  26.410,  32.381,   8.995,  24.870,  30.619,   8.505, 67,  0,   1.536,   1.436,   0.399,   0.017,   0.052,   0.014,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:38:32:939, 49674948724820,    1.743,   28.000, 3300,  25.547,  35.422,   9.839,  24.081,  33.486,   9.302, 62,  0,   1.531,   1.618,   0.449,   0.014,   0.053,   0.015,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.000
00:38:33:043, 49675136076411,    1.847,   27.000, 3700,  24.863,  38.010,  10.558,  23.431,  35.924,   9.979, 66,  0,   1.518,   1.776,   0.493,   0.039,   0.057,   0.016,  30.000,  44.000,  71.000,   0.000,   0.000,    6,   0.000
00:38:33:149, 49675326671744,    1.953,   27.000, 3700,  25.182,  40.676,  11.299,  23.787,  38.443,  10.679, 66,  0,   1.508,   1.935,   0.538,   0.028,   0.060,   0.017,  30.000,  44.000,  71.000,   0.000,   0.000,  543,   0.000
00:38:33:254, 49675516213771,    2.058,   31.000, 3600,  27.254,  43.546,  12.096,  25.299,  41.107,  11.419, 68,  0,   1.665,   2.111,   0.586,   0.018,   0.062,   0.017,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:38:33:372, 49675728002470,    2.176,   39.000, 3500,  30.210,  47.100,  13.083,  28.524,  44.463,  12.351, 72,  0,   2.022,   2.349,   0.652,   0.022,   0.065,   0.018,  30.000,  44.000,  71.000,   0.000,   0.000,  610,   0.000
00:38:33:492, 49675943929708,    2.296,   40.000, 3200,  29.140,  50.596,  14.054,  27.168,  47.722,  13.256, 72,  0,   2.000,   2.589,   0.719,   0.014,   0.067,   0.019,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
