System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:24:24:332, 48147456343502,    0.191,   14.000, 3700,  20.134,   3.853,   1.070,  18.753,   3.589,   0.997, 73,  0,   0.677,   0.130,   0.036,   0.127,   0.024,   0.007,  30.000,  44.000,  71.000,   0.000,   0.000,   20,   1.210
00:24:24:442, 48147653740404,    0.301,   12.000, 3800,  19.979,   6.044,   1.679,  19.123,   5.686,   1.579, 79,  0,   0.480,   0.182,   0.051,   0.017,   0.026,   0.007,  30.000,  44.000,  71.000,   0.000,   0.000,  560,   0.000
00:24:24:551, 48147850139493,    0.410,   12.000, 3800,  16.350,   7.828,   2.174,  15.521,   7.380,   2.050, 75,  0,   0.481,   0.235,   0.065,   0.011,   0.027,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:24:24:661, 48148047004081,    0.520,   12.000, 3700,  16.283,   9.609,   2.669,  15.505,   9.075,   2.521, 81,  0,   0.558,   0.296,   0.082,   0.009,   0.028,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:24:24:771, 48148244955830,    0.629,   13.000, 3800,  20.265,  11.838,   3.288,  19.391,  11.208,   3.113, 82,  0,   0.510,   0.352,   0.098,   0.017,   0.030,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:24:24:880, 48148441684578,    0.739,   11.000, 3800,  16.647,  13.657,   3.794,  15.859,  12.941,   3.595, 75,  0,   0.465,   0.403,   0.112,   0.017,   0.032,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:24:24:989, 48148638532152,    0.848,   20.000, 3700,  21.197,  15.975,   4.438,  19.986,  15.127,   4.202, 73,  0,   0.861,   0.497,   0.138,   0.039,   0.036,   0.010,  30.000,  44.000,  71.000,   0.000,   0.000,    6,   0.294
00:24:25:104, 48148846586168,    0.964,   12.000, 3700,  15.845,  17.807,   4.946,  15.169,  16.880,   4.689, 79,  0,   0.404,   0.543,   0.151,   0.015,   0.038,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,    7,   0.000
00:24:25:226, 48149064490031,    1.085,   12.000, 3800,  16.217,  19.770,   5.492,  15.356,  18.739,   5.205, 73,  0,   0.522,   0.607,   0.169,   0.011,   0.039,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:24:25:339, 48149268839445,    1.198,   19.000, 3700,  21.329,  22.191,   6.164,  20.353,  21.050,   5.847, 74,  0,   0.558,   0.670,   0.186,   0.012,   0.041,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:24:25:451, 48149470357213,    1.310,   24.000, 3700,  26.804,  25.192,   6.998,  26.025,  23.963,   6.657, 76,  0,   0.384,   0.713,   0.198,   0.014,   0.042,   0.012,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:24:25:560, 48149666710330,    1.419,   23.000, 3700,  26.188,  28.049,   7.791,  25.462,  26.741,   7.428, 78,  0,   0.366,   0.753,   0.209,   0.013,   0.044,   0.012,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:24:25:673, 48149868847558,    1.532,   24.000, 3700,  27.263,  31.110,   8.642,  26.454,  29.712,   8.253, 75,  0,   0.420,   0.800,   0.222,   0.017,   0.046,   0.013,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:24:25:785, 48150070406955,    1.644,   23.000, 3700,  28.209,  34.269,   9.519,  27.394,  32.779,   9.105, 80,  0,   0.413,   0.846,   0.235,   0.019,   0.048,   0.013,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.000
00:24:25:895, 48150268686326,    1.754,   23.000, 3700,  26.741,  37.215,  10.337,  25.993,  35.642,   9.901, 75,  0,   0.367,   0.887,   0.246,   0.025,   0.051,   0.014,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:24:26:004, 48150465054566,    1.863,   26.000, 3700,  29.154,  40.395,  11.221,  27.372,  38.628,  10.730, 76,  0,   0.491,   0.940,   0.261,   0.057,   0.057,   0.016,  30.000,  44.000,  71.000,   0.000,   0.000,   15,   0.648
00:24:26:115, 48150665174914,    1.974,   23.000, 3700,  25.847,  43.269,  12.019,  25.030,  41.411,  11.503, 81,  0,   0.372,   0.982,   0.273,   0.029,   0.060,   0.017,  30.000,  44.000,  71.000,   0.000,   0.000,  675,   0.000
00:24:26:227, 48150867311843,    2.086,   23.000, 3700,  29.103,  46.537,  12.927,  28.380,  44.598,  12.388, 78,  0,   0.378,   1.024,   0.284,   0.009,   0.061,   0.017,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:24:26:339, 48151068552120,    2.198,   24.000, 3700,  28.082,  49.677,  13.799,  27.301,  47.651,  13.236, 76,  0,   0.368,   1.065,   0.296,   0.014,   0.062,   0.017,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:24:26:451, 48151268901895,    2.309,   23.000, 3700,  29.342,  52.942,  14.706,  27.874,  50.753,  14.098, 75,  0,   0.418,   1.112,   0.309,   0.035,   0.066,   0.018,  30.000,  44.000,  71.000,   0.000,   0.000,  461,   0.000
00:24:26:560, 48151466666891,    2.419,   23.000, 3700,  28.432,  56.066,  15.574,  27.560,  53.781,  14.939, 80,  0,   0.372,   1.153,   0.320,   0.022,   0.069,   0.019,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:24:26:672, 48151666931559,    2.531,   24.000, 3700,  27.272,  59.100,  16.417,  26.520,  56.732,  15.759, 79,  0,   0.369,   1.194,   0.332,   0.021,   0.071,   0.020,  30.000,  44.000,  71.000,   0.000,   0.000,    8,   0.000
