System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:25:38:343, 48280676066798,    0.185,   14.000, 3700,  18.753,   3.465,   0.963,  17.772,   3.284,   0.912, 61,  0,   0.662,   0.122,   0.034,   0.108,   0.020,   0.006,  30.000,  44.000,  71.000,   0.000,   0.000,   37,   2.246
00:25:38:453, 48280872758932,    0.294,   15.000, 3700,  18.397,   5.475,   1.521,  17.412,   5.187,   1.441, 65,  0,   0.610,   0.189,   0.053,   0.063,   0.027,   0.007,  30.000,  44.000,  71.000,   0.000,   0.000,   10,   0.509
00:25:38:560, 48281066608627,    0.402,   14.000, 3800,  17.157,   7.323,   2.034,  16.406,   6.953,   1.931, 68,  0,   0.651,   0.259,   0.072,   0.011,   0.028,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,    9,   0.000
00:25:38:661, 48281247785229,    0.502,   12.000, 3700,  15.584,   8.892,   2.470,  14.580,   8.421,   2.339, 68,  0,   0.642,   0.324,   0.090,   0.024,   0.030,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.000
00:25:38:771, 48281445629936,    0.612,   12.000, 3700,  15.535,  10.599,   2.944,  14.678,  10.034,   2.787, 67,  0,   0.460,   0.374,   0.104,   0.016,   0.032,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:25:38:879, 48281641024814,    0.721,   12.000, 3700,  15.783,  12.312,   3.420,  15.077,  11.671,   3.242, 71,  0,   0.457,   0.424,   0.118,   0.016,   0.034,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:25:38:988, 48281836963497,    0.830,   12.000, 3700,  16.183,  14.074,   3.909,  15.395,  13.347,   3.707, 63,  0,   0.472,   0.475,   0.132,   0.012,   0.035,   0.010,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:25:39:104, 48282045729583,    0.946,   12.000, 3800,  15.821,  15.909,   4.419,  15.066,  15.094,   4.193, 73,  0,   0.428,   0.525,   0.146,   0.016,   0.037,   0.010,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.000
00:25:39:220, 48282254161646,    1.061,   12.000, 3700,  15.785,  17.737,   4.927,  14.907,  16.820,   4.672, 66,  0,   0.488,   0.581,   0.161,   0.023,   0.040,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:25:39:335, 48282460379642,    1.176,   17.000, 3700,  19.855,  20.012,   5.559,  18.918,  18.987,   5.274, 64,  0,   0.565,   0.646,   0.179,   0.015,   0.041,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:25:39:444, 48282658050585,    1.286,   26.000, 3700,  27.218,  23.000,   6.389,  26.617,  21.910,   6.086, 64,  0,   0.482,   0.699,   0.194,   0.042,   0.046,   0.013,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.232
00:25:39:555, 48282856811803,    1.396,   23.000, 3700,  26.667,  25.945,   7.207,  25.716,  24.750,   6.875, 65,  0,   0.382,   0.741,   0.206,   0.014,   0.048,   0.013,  30.000,  44.000,  71.000,   0.000,   0.000,    8,   0.000
00:25:39:666, 48283056890635,    1.507,   24.000, 3700,  27.524,  29.005,   8.057,  26.785,  27.727,   7.702, 66,  0,   0.458,   0.792,   0.220,   0.018,   0.050,   0.014,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
