System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:51:02:414, 51024006198993,    0.170,   17.000, 3700,  19.208,   3.274,   0.910,  18.198,   3.102,   0.862, 70,  0,   0.750,   0.128,   0.036,   0.095,   0.016,   0.004,  30.000,  44.000,  71.000,   0.000,   0.000,   34,   2.016
00:51:02:521, 51024198890223,    0.278,   15.000, 3700,  17.908,   5.191,   1.442,  16.916,   4.913,   1.365, 68,  0,   0.704,   0.203,   0.056,   0.060,   0.023,   0.006,  30.000,  44.000,  71.000,   0.000,   0.000,    7,   0.361
00:51:02:639, 51024411023337,    0.395,   12.000, 3800,  18.543,   7.377,   2.049,  17.679,   6.997,   1.944, 76,  0,   0.478,   0.259,   0.072,   0.020,   0.025,   0.007,  30.000,  44.000,  71.000,   0.000,   0.000,    6,   0.000
00:51:02:749, 51024608944807,    0.505,   12.000, 3800,  15.277,   9.057,   2.516,  14.356,   8.575,   2.382, 74,  0,   0.558,   0.321,   0.089,   0.034,   0.029,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,  673,   0.000
00:51:02:856, 51024801243788,    0.612,   12.000, 3700,  15.541,  10.717,   2.977,  14.748,  10.151,   2.820, 71,  0,   0.425,   0.366,   0.102,   0.013,   0.030,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:51:02:973, 51025011099895,    0.729,   12.000, 3800,  15.856,  12.566,   3.490,  15.044,  11.905,   3.307, 75,  0,   0.521,   0.427,   0.119,   0.037,   0.035,   0.010,  30.000,  44.000,  71.000,   0.000,   0.000,    6,   0.090
00:51:03:081, 51025206356385,    0.837,   12.000, 3700,  16.668,  14.374,   3.993,  15.815,  13.620,   3.783, 75,  0,   0.490,   0.480,   0.133,   0.015,   0.036,   0.010,  30.000,  44.000,  71.000,   0.000,   0.000,    7,   0.000
00:51:03:208, 51025434800764,    0.964,   12.000, 3800,  15.261,  16.310,   4.531,  14.450,  15.454,   4.293, 72,  0,   0.398,   0.531,   0.147,   0.007,   0.037,   0.010,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:51:03:340, 51025672590787,    1.096,   14.000, 3700,  17.270,  18.592,   5.164,  16.482,  17.631,   4.898, 74,  0,   0.542,   0.602,   0.167,   0.007,   0.038,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,    2,   0.000
00:51:03:446, 51025862187405,    1.202,   29.000, 3800,  26.741,  21.409,   5.947,  25.326,  20.299,   5.639, 72,  0,   1.500,   0.760,   0.211,   0.018,   0.040,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:51:03:553, 51026056030896,    1.309,   30.000, 3600,  23.938,  23.987,   6.663,  22.299,  22.701,   6.306, 67,  0,   1.662,   0.939,   0.261,   0.054,   0.046,   0.013,  30.000,  44.000,  71.000,   0.000,   0.000,    7,   0.256
00:51:03:661, 51026249023135,    1.416,   29.000, 3700,  24.322,  26.594,   7.387,  22.817,  25.147,   6.985, 73,  0,   1.505,   1.101,   0.306,   0.024,   0.048,   0.013,  30.000,  44.000,  71.000,   0.000,   0.000,  610,   0.000
00:51:03:771, 51026448913949,    1.528,   32.000, 3700,  25.416,  29.417,   8.171,  23.411,  27.747,   7.707, 74,  0,   1.701,   1.289,   0.358,   0.014,   0.050,   0.014,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:51:03:890, 51026662079371,    1.646,   41.000, 3600,  29.554,  32.917,   9.144,  27.309,  30.981,   8.606, 75,  0,   1.974,   1.523,   0.423,   0.013,   0.051,   0.014,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:51:04:004, 51026867227651,    1.760,   32.000, 3700,  27.450,  36.045,  10.013,  25.759,  33.917,   9.421, 72,  0,   1.782,   1.726,   0.480,   0.018,   0.053,   0.015,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:51:04:123, 51027080962211,    1.879,   29.000, 3600,  26.285,  39.166,  10.880,  24.474,  36.823,  10.229, 67,  0,   1.562,   1.912,   0.531,   0.011,   0.055,   0.015,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:51:04:228, 51027270287028,    1.984,   29.000, 3700,  24.679,  41.762,  11.601,  22.984,  39.240,  10.900, 74,  0,   1.487,   2.068,   0.575,   0.021,   0.057,   0.016,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:51:04:337, 51027467319938,    2.093,   27.000, 3700,  22.071,  44.178,  12.272,  20.419,  41.475,  11.521, 75,  0,   1.579,   2.241,   0.623,   0.016,   0.059,   0.016,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:51:04:456, 51027681868381,    2.213,   28.000, 3600,  24.762,  47.129,  13.092,  22.726,  44.184,  12.273, 70,  0,   1.558,   2.427,   0.674,   0.016,   0.061,   0.017,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:51:04:565, 51027876957020,    2.321,   33.000, 3800,  28.388,  50.206,  13.946,  26.764,  47.085,  13.079, 74,  0,   1.551,   2.595,   0.721,   0.069,   0.068,   0.019,  30.000,  44.000,  71.000,   0.000,   0.000,   19,   0.802
00:51:04:685, 51028092800324,    2.441,   29.000, 3800,  25.491,  53.263,  14.795,  23.980,  49.960,  13.878, 76,  0,   1.563,   2.782,   0.773,   0.013,   0.070,   0.019,  30.000,  44.000,  71.000,   0.000,   0.000,    8,   0.000
00:51:04:793, 51028288674552,    2.550,   30.000, 3300,  25.860,  56.077,  15.577,  24.076,  52.580,  14.606, 74,  0,   1.784,   2.976,   0.827,   0.019,   0.072,   0.020,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:51:04:898, 51028477411393,    2.654,   38.000, 3100,  28.005,  59.013,  16.393,  26.043,  55.311,  15.364, 74,  0,   2.034,   3.190,   0.886,   0.023,   0.074,   0.021,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:51:05:004, 51028667984697,    2.760,   39.000, 3400,  27.375,  61.912,  17.198,  25.507,  58.011,  16.114, 74,  0,   2.012,   3.403,   0.945,   0.024,   0.077,   0.021,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:51:05:129, 51028892632566,    2.885,   31.000, 3500,  25.850,  65.138,  18.094,  24.176,  61.029,  16.952, 71,  0,   1.701,   3.615,   1.004,   0.018,   0.079,   0.022,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.000
00:51:05:237, 51029086025511,    2.993,   29.000, 3700,  24.838,  67.806,  18.835,  23.411,  63.544,  17.651, 73,  0,   1.485,   3.775,   1.048,   0.016,   0.080,   0.022,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:51:05:357, 51029303693750,    3.114,   28.000, 3800,  23.046,  70.593,  19.609,  21.469,  66.140,  18.372, 74,  0,   1.561,   3.963,   1.101,   0.017,   0.082,   0.023,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:51:05:460, 51029488450060,    3.216,   28.000, 3700,  22.163,  72.868,  20.241,  20.564,  68.251,  18.959, 73,  0,   1.639,   4.131,   1.148,   0.019,   0.084,   0.023,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
