System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:21:13:349, 47803685470037,    0.183,   14.000, 3700,  19.879,   3.629,   1.008,  18.927,   3.455,   0.960, 75,  0,   0.641,   0.117,   0.032,   0.059,   0.011,   0.003,  30.000,  44.000,  71.000,   0.000,   0.000,   11,   0.595
00:21:13:460, 47803886349169,    0.294,   14.000, 3700,  18.423,   5.685,   1.579,  17.390,   5.396,   1.499, 78,  0,   0.737,   0.199,   0.055,   0.028,   0.014,   0.004,  30.000,  44.000,  71.000,   0.000,   0.000,  631,   0.000
00:21:13:570, 47804083748821,    0.404,   12.000, 3800,  16.352,   7.478,   2.077,  15.643,   7.112,   1.975, 78,  0,   0.477,   0.251,   0.070,   0.023,   0.016,   0.005,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.000
00:21:13:685, 47804291871669,    0.519,   11.000, 3800,  16.363,   9.370,   2.603,  15.443,   8.897,   2.471, 77,  0,   0.555,   0.316,   0.088,   0.012,   0.018,   0.005,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:21:13:796, 47804489622015,    0.629,   11.000, 3700,  16.550,  11.189,   3.108,  15.653,  10.617,   2.949, 77,  0,   0.439,   0.364,   0.101,   0.016,   0.019,   0.005,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:21:13:907, 47804689935789,    0.741,   14.000, 3700,  17.933,  13.184,   3.662,  17.024,  12.511,   3.475, 76,  0,   0.564,   0.427,   0.119,   0.089,   0.029,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,    8,   0.438
00:21:14:016, 47804885995846,    0.850,   13.000, 3700,  16.662,  14.999,   4.166,  15.833,  14.236,   3.954, 78,  0,   0.492,   0.480,   0.133,   0.023,   0.032,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,   45,   0.000
00:21:14:117, 47805067987485,    0.951,   12.000, 3700,  16.008,  16.618,   4.616,  15.240,  15.777,   4.382, 81,  0,   0.388,   0.519,   0.144,   0.012,   0.033,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:21:14:237, 47805283464932,    1.070,   13.000, 3800,  17.126,  18.668,   5.186,  16.212,  17.717,   4.922, 74,  0,   0.593,   0.590,   0.164,   0.032,   0.037,   0.010,  30.000,  44.000,  71.000,   0.000,   0.000,  664,   0.000
00:21:14:347, 47805481978558,    1.181,   18.000, 3700,  22.603,  21.161,   5.878,  21.825,  20.124,   5.590, 73,  0,   0.416,   0.636,   0.177,   0.013,   0.038,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:21:14:457, 47805680101057,    1.291,   21.000, 3700,  24.725,  23.882,   6.634,  23.981,  22.764,   6.323, 74,  0,   0.407,   0.681,   0.189,   0.009,   0.039,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:21:14:568, 47805879800280,    1.402,   21.000, 3700,  24.577,  26.609,   7.391,  23.751,  25.399,   7.055, 74,  0,   0.374,   0.723,   0.201,   0.013,   0.041,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:21:14:678, 47806078428429,    1.512,   20.000, 3700,  25.118,  29.380,   8.161,  24.335,  28.084,   7.801, 73,  0,   0.357,   0.762,   0.212,   0.028,   0.044,   0.012,  30.000,  44.000,  71.000,   0.000,   0.000,  689,   0.000
00:21:14:788, 47806276001156,    1.622,   20.000, 3700,  24.874,  32.111,   8.920,  24.129,  30.733,   8.537, 75,  0,   0.363,   0.802,   0.223,   0.018,   0.046,   0.013,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:21:14:897, 47806472907640,    1.731,   32.000, 3700,  25.426,  34.892,   9.692,  23.937,  33.351,   9.264, 76,  0,   0.407,   0.846,   0.235,   0.033,   0.049,   0.014,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.184
00:21:15:009, 47806673826123,    1.843,   21.000, 3700,  25.654,  37.756,  10.488,  24.733,  36.112,  10.031, 75,  0,   0.435,   0.895,   0.249,   0.024,   0.052,   0.014,  30.000,  44.000,  71.000,   0.000,   0.000,   52,   0.753
00:21:15:120, 47806873149385,    1.953,   20.000, 3700,  24.830,  40.505,  11.251,  24.003,  38.770,  10.769, 75,  0,   0.353,   0.934,   0.259,   0.021,   0.055,   0.015,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:21:15:230, 47807071275844,    2.064,   21.000, 3700,  25.332,  43.293,  12.026,  24.542,  41.471,  11.520, 75,  0,   0.371,   0.975,   0.271,   0.011,   0.056,   0.015,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:21:15:340, 47807269644311,    2.174,   21.000, 3700,  24.540,  45.998,  12.777,  23.769,  44.091,  12.247, 76,  0,   0.372,   1.016,   0.282,   0.015,   0.057,   0.016,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:21:15:451, 47807469058467,    2.285,   20.000, 3700,  24.798,  48.745,  13.540,  24.103,  46.761,  12.989, 77,  0,   0.358,   1.055,   0.293,   0.017,   0.059,   0.016,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.000
00:21:15:561, 47807667656731,    2.395,   26.000, 3700,  26.761,  51.698,  14.360,  25.835,  49.612,  13.781, 78,  0,   0.500,   1.111,   0.308,   0.021,   0.062,   0.017,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:21:15:672, 47807867106253,    2.506,   20.000, 3700,  24.410,  54.402,  15.112,  23.486,  52.214,  14.504, 75,  0,   0.399,   1.155,   0.321,   0.026,   0.064,   0.018,  30.000,  44.000,  71.000,   0.000,   0.000,  662,   0.000
00:21:15:783, 47808067833175,    2.617,   20.000, 3700,  24.969,  57.187,  15.885,  24.085,  54.900,  15.250, 76,  0,   0.365,   1.195,   0.332,   0.018,   0.066,   0.018,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:21:15:906, 47808288430299,    2.740,   23.000, 3200,  23.865,  60.112,  16.698,  22.835,  57.698,  16.027, 73,  0,   0.623,   1.272,   0.353,   0.155,   0.085,   0.024,  30.000,  44.000,  71.000,   0.000,   0.000,   12,   0.883
00:21:16:010, 47808476620471,    2.844,   14.000, 3700,   8.046,  60.953,  16.931,   6.652,  58.394,  16.220, 70,  0,   1.337,   1.412,   0.392,   0.019,   0.087,   0.024,  30.000,  44.000,  71.000,   0.000,   0.000,   53,   0.000
00:21:16:014, 47808483619064,    2.848,   25.000, 3700,  29.041,  61.066,  16.963,  27.958,  58.502,  16.251, 73,  0,   0.989,   1.415,   0.393,   0.377,   0.089,   0.025,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000

Total Elapsed Time (sec) = 2.848200
Measured RDTSC Frequency (GHz) = 1.800

Cumulative Processor Energy_0 (Joules) = 61.065796
Cumulative Processor Energy_0 (mWh) = 16.962721
Average Processor Power_0 (Watt) = 21.440136

Cumulative IA Energy_0 (Joules) = 58.502441
Cumulative IA Energy_0 (mWh) = 16.250678
Average IA Power_0 (Watt) = 20.540145

Cumulative DRAM Energy_0 (Joules) = 1.415405
Cumulative DRAM Energy_0 (mWh) = 0.393168
Average DRAM Power_0 (Watt) = 0.496947

Cumulative GT Energy_0 (Joules) = 0.088928
Cumulative GT Energy_0 (mWh) = 0.024702
Average GT Power_0 (Watt) = 0.031223
