System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:53:10:308, 51254215794044,    0.176,   14.000, 3700,  19.119,   3.367,   0.935,  17.960,   3.162,   0.878, 71,  0,   0.705,   0.124,   0.034,   0.165,   0.029,   0.008,  30.000,  44.000,  71.000,   0.000,   0.000,   51,   3.382
00:53:10:423, 51254421825536,    0.291,   12.000, 3700,  16.780,   5.287,   1.469,  15.950,   4.988,   1.386, 73,  0,   0.484,   0.180,   0.050,   0.015,   0.031,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,    6,   0.000
00:53:10:520, 51254597002326,    0.388,   23.000, 3700,  17.419,   6.982,   1.940,  16.625,   6.606,   1.835, 66,  0,   0.539,   0.232,   0.064,   0.014,   0.032,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.200
00:53:10:634, 51254801916318,    0.502,   14.000, 3800,  16.924,   8.909,   2.475,  15.788,   8.403,   2.334, 75,  0,   0.837,   0.327,   0.091,   0.033,   0.036,   0.010,  30.000,  44.000,  71.000,   0.000,   0.000,  525,   0.000
00:53:10:739, 51254991049816,    0.607,   13.000, 3700,  16.262,  10.618,   2.949,  15.011,   9.981,   2.772, 70,  0,   0.491,   0.379,   0.105,   0.020,   0.038,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:53:10:854, 51255197570187,    0.722,   12.000, 3700,  15.987,  12.452,   3.459,  14.981,  11.699,   3.250, 74,  0,   0.496,   0.436,   0.121,   0.020,   0.040,   0.011,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:53:10:959, 51255386452256,    0.826,   11.000, 3700,  16.024,  14.134,   3.926,  15.211,  13.296,   3.693, 68,  0,   0.472,   0.485,   0.135,   0.019,   0.042,   0.012,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:53:11:086, 51255615374576,    0.954,   12.000, 3700,  15.637,  16.122,   4.478,  14.813,  15.180,   4.217, 72,  0,   0.399,   0.536,   0.149,   0.013,   0.044,   0.012,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:53:11:205, 51255829004490,    1.072,   13.000, 3700,  16.192,  18.044,   5.012,  15.447,  17.013,   4.726, 64,  0,   0.484,   0.594,   0.165,   0.016,   0.046,   0.013,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:53:11:312, 51256021906562,    1.179,   26.000, 3700,  27.283,  20.968,   5.824,  25.925,  19.791,   5.498, 67,  0,   0.934,   0.694,   0.193,   0.021,   0.048,   0.013,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.000
00:53:11:421, 51256218088577,    1.288,   26.000, 3700,  26.887,  23.898,   6.638,  25.642,  22.586,   6.274, 68,  0,   0.973,   0.800,   0.222,   0.018,   0.050,   0.014,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:53:11:545, 51256442319931,    1.413,   38.000, 3700,  27.624,  27.339,   7.594,  26.397,  25.874,   7.187, 75,  0,   1.004,   0.925,   0.257,   0.058,   0.057,   0.016,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.122
00:53:11:640, 51256611871207,    1.507,   27.000, 3700,  27.520,  29.932,   8.314,  26.325,  28.354,   7.876, 71,  0,   1.020,   1.021,   0.284,   0.036,   0.061,   0.017,  30.000,  44.000,  71.000,   0.000,   0.000,   45,   1.367
00:53:11:749, 51256808427666,    1.616,   26.000, 3700,  26.722,  32.850,   9.125,  25.528,  31.142,   8.650, 70,  0,   0.956,   1.125,   0.313,   0.017,   0.063,   0.017,  30.000,  44.000,  71.000,   0.000,   0.000,    5,   0.000
00:53:11:859, 51257006011071,    1.726,   26.000, 3700,  27.216,  35.837,   9.955,  25.892,  33.984,   9.440, 70,  0,   0.975,   1.232,   0.342,   0.017,   0.064,   0.018,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:53:11:967, 51257201672573,    1.835,   27.000, 3700,  29.480,  39.042,  10.845,  28.074,  37.035,  10.288, 70,  0,   0.981,   1.339,   0.372,   0.013,   0.066,   0.018,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:53:12:077, 51257399181843,    1.945,   30.000, 3700,  32.500,  42.608,  11.835,  30.917,  40.428,  11.230, 70,  0,   1.050,   1.454,   0.404,   0.028,   0.069,   0.019,  30.000,  44.000,  71.000,   0.000,   0.000,  720,   0.000
00:53:12:187, 51257597662941,    2.055,   28.000, 3700,  29.772,  45.891,  12.747,  28.077,  43.524,  12.090, 71,  0,   0.992,   1.564,   0.434,   0.014,   0.071,   0.020,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:53:12:297, 51257795436122,    2.165,   28.000, 3700,  29.543,  49.137,  13.649,  28.297,  46.633,  12.954, 72,  0,   0.994,   1.673,   0.465,   0.019,   0.073,   0.020,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:53:12:406, 51257990844971,    2.273,   28.000, 3700,  28.864,  52.270,  14.519,  27.722,  49.642,  13.790, 71,  0,   0.979,   1.779,   0.494,   0.016,   0.074,   0.021,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:53:12:514, 51258186571838,    2.382,   29.000, 3700,  30.127,  55.546,  15.429,  28.738,  52.767,  14.658, 71,  0,   1.038,   1.892,   0.526,   0.040,   0.079,   0.022,  30.000,  44.000,  71.000,   0.000,   0.000,  668,   0.000
00:53:12:615, 51258367381106,    2.483,   22.000, 2100,  20.118,  57.567,  15.991,  18.528,  54.628,  15.175, 65,  0,   1.331,   2.026,   0.563,   0.050,   0.084,   0.023,  30.000,  44.000,  71.000,   0.000,   0.000,    8,   0.356
00:53:12:703, 51258527260357,    2.571,   16.000, 3100,   7.095,  58.197,  16.166,   5.945,  55.156,  15.321, 64,  0,   1.104,   2.124,   0.590,   0.030,   0.086,   0.024,  30.000,  44.000,  71.000,   0.000,   0.000,    8,   0.000

Total Elapsed Time (sec) = 2.571338
