System Time,RDTSC,Elapsed Time (sec), CPU Utilization(%),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),GT Power_0(Watt),Cumulative GT Energy_0(Joules),Cumulative GT Energy_0(mWh),Package PL1_0(Watt),Package PL2_0(Watt),Package PL4_0(Watt),Platform PsysPL1_0(Watt),Platform PsysPL2_0(Watt),GT Frequency(MHz),GT Utilization(%)
00:48:10:360, 50714307607150,    0.127,   12.000, 3800,  17.323,   2.202,   0.612,  16.392,   2.084,   0.579, 68,  0,   0.586,   0.074,   0.021,   0.091,   0.012,   0.003,  30.000,  44.000,  71.000,   0.000,   0.000,   33,   1.947
00:48:10:570, 50714686655027,    0.338,   63.000, 3700,  17.502,   5.888,   1.636,  16.681,   5.597,   1.555, 68,  0,   0.481,   0.176,   0.049,   0.010,   0.014,   0.004,  30.000,  44.000,  71.000,   0.000,   0.000,    4,   0.000
00:48:10:588, 50714717758706,    0.355,   13.000, 3800,  16.047,   6.165,   1.713,  15.178,   5.859,   1.627, 68,  0,   0.442,   0.183,   0.051,   0.074,   0.015,   0.004,  30.000,  44.000,  71.000,   0.000,   0.000,    1,   0.000
00:48:10:701, 50714921273929,    0.468,   12.000, 3700,  15.142,   7.877,   2.188,  14.253,   7.470,   2.075, 66,  0,   0.568,   0.248,   0.069,   0.013,   0.017,   0.005,  30.000,  44.000,  71.000,   0.000,   0.000,   22,   0.000
00:48:10:801, 50715102923640,    0.569,   12.000, 3800,  15.868,   9.479,   2.633,  15.139,   8.998,   2.499, 68,  0,   0.440,   0.292,   0.081,   0.019,   0.019,   0.005,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:48:10:921, 50715317111505,    0.688,   12.000, 3700,  15.883,  11.369,   3.158,  15.145,  10.800,   3.000, 74,  0,   0.451,   0.346,   0.096,   0.015,   0.020,   0.006,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:48:11:029, 50715512353732,    0.796,   13.000, 3800,  17.459,  13.262,   3.684,  16.353,  12.574,   3.493, 78,  0,   0.711,   0.423,   0.117,   0.015,   0.022,   0.006,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:48:11:136, 50715704195468,    0.903,   12.000, 3700,  15.733,  14.939,   4.150,  15.023,  14.175,   3.938, 77,  0,   0.396,   0.465,   0.129,   0.014,   0.023,   0.007,  30.000,  44.000,  71.000,   0.000,   0.000,    3,   0.000
00:48:11:241, 50715893581262,    1.008,   17.000, 3800,  17.469,  16.777,   4.660,  16.557,  15.917,   4.421, 71,  0,   0.601,   0.528,   0.147,   0.071,   0.031,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,    8,   0.352
00:48:11:350, 50716090556046,    1.118,   26.000, 3700,  26.593,  19.687,   5.469,  25.408,  18.697,   5.194, 67,  0,   0.841,   0.620,   0.172,   0.011,   0.032,   0.009,  30.000,  44.000,  71.000,   0.000,   0.000,   13,   0.000
